COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01023,36910,0.00566963000,0.00510204000,0.05936070000,0.00728597000
01023,36908,0.16319300000,0.10969400000,0.00913242000,0.15552800000
01025,36436,0.01953190000,0.00535236000,0.00327869000,0.01799410000
01025,36482,0.04170100000,0.00624442000,0.01639340000,0.03820060000
01025,36540,0.03263560000,0.00267618000,0.00000000000,0.02942480000
01025,36727,0.00881820000,0.00000000000,0.00327869000,0.00796460000
01025,36784,0.29281400000,0.41926900000,0.31475400000,0.30376100000
01025,36545,0.38264400000,0.44335400000,0.33442600000,0.38657800000
01025,36524,0.04565680000,0.01516500000,0.01311480000,0.04240410000
01025,36446,0.00000000000,0.00089206100,0.00000000000,0.00007374630
01025,36451,0.17619900000,0.10704700000,0.31475400000,0.17359900000
01027,35072,0.16298800000,0.05821920000,0.00000000000,0.15813100000
01027,36255,0.06876060000,0.03082190000,0.00000000000,0.06689750000
01027,36258,0.07587010000,0.14726000000,0.03809520000,0.07758880000
01027,36267,0.00000000000,0.00342466000,0.00000000000,0.00010182300
01027,36276,0.01772070000,0.01369860000,0.00000000000,0.01741170000
01027,36268,0.00265280000,0.00000000000,0.00000000000,0.00254557000
01027,36266,0.28926100000,0.34589000000,0.42857100000,0.29243500000
01027,36256,0.00360781000,0.00342466000,0.00000000000,0.00356379000
01027,36251,0.33191900000,0.38698600000,0.52381000000,0.33560700000
01027,35082,0.00000000000,0.00342466000,0.00000000000,0.00010182300
01027,35160,0.04721990000,0.00684932000,0.00952381000,0.04561650000
01029,36258,0.04324250000,0.03740160000,0.02857140000,0.04267830000
01029,36273,0.18015500000,0.18307100000,0.10476200000,0.17934900000
01029,36272,0.02819570000,0.01181100000,0.00000000000,0.02678350000
01029,36262,0.09556730000,0.06102360000,0.04761900000,0.09274090000
01029,36264,0.56133900000,0.67519700000,0.75238100000,0.57108900000
01029,36269,0.09136510000,0.02952760000,0.06666670000,0.08710890000
01029,36268,0.00013555600,0.00000000000,0.00000000000,0.00012515600
01029,36261,0.00000000000,0.00196850000,0.00000000000,0.00012515600
01031,36009,0.00169389000,0.00051177100,0.00173913000,0.00161031000
01031,36323,0.16894500000,0.17093100000,0.21913000000,0.17014300000
01031,36346,0.02891710000,0.00716479000,0.00521739000,0.02686280000
01031,36477,0.00617060000,0.00358240000,0.00173913000,0.00589226000
01031,36467,0.00713854000,0.00051177100,0.00000000000,0.00651442000
01031,36453,0.02173830000,0.01279430000,0.00347826000,0.02071440000
01031,36351,0.07287760000,0.05731830000,0.00869565000,0.07041430000
01031,36330,0.62060900000,0.73132000000,0.74608700000,0.63116700000
01031,36318,0.00774350000,0.00051177100,0.00000000000,0.00706339000
01031,36034,0.01972170000,0.00307062000,0.01043480000,0.01833550000
01031,36079,0.00750151000,0.00307062000,0.00000000000,0.00702679000
01031,36316,0.01661630000,0.00307062000,0.00347826000,0.01537110000
01031,36311,0.00479935000,0.00000000000,0.00000000000,0.00435515000
01031,36010,0.01552730000,0.00614125000,0.00000000000,0.01452940000
01033,35582,0.00003536440,0.00000000000,0.00000000000,0.00003138440
01033,35660,0.17728200000,0.25512000000,0.21418400000,0.18513600000
01033,35672,0.00247551000,0.00000000000,0.00000000000,0.00219691000
01033,35674,0.34982500000,0.26796300000,0.36312100000,0.34271700000
01033,35661,0.29522200000,0.38285300000,0.35602800000,0.30449100000
01033,35654,0.01672740000,0.01666090000,0.00709220000,0.01650820000
01033,35616,0.07886270000,0.04026380000,0.01276600000,0.07391020000
01033,35653,0.00604732000,0.00069420300,0.00425532000,0.00552365000
01033,35646,0.07352260000,0.03644570000,0.04255320000,0.06948500000
01035,36033,0.00230824000,0.00000000000,0.00000000000,0.00205436000
01035,36460,0.00532670000,0.00667780000,0.00000000000,0.00537295000
01035,36473,0.01544740000,0.00166945000,0.00000000000,0.01390640000
01035,36502,0.00301847000,0.00166945000,0.00000000000,0.00284450000
01035,36475,0.11878600000,0.02003340000,0.02061860000,0.10793300000
01035,36471,0.00017755700,0.00000000000,0.00000000000,0.00015802800
01035,36454,0.00905540000,0.00333890000,0.01030930000,0.00853350000
01035,36426,0.00106534000,0.00000000000,0.00000000000,0.00094816700
01035,36429,0.00000000000,0.00166945000,0.01030930000,0.00031605600
01035,36432,0.04012780000,0.00333890000,0.02061860000,0.03634640000
01035,36401,0.80468800000,0.96160300000,0.93814400000,0.82158700000
01037,35010,0.18263700000,0.08403360000,0.53846200000,0.18203800000
01037,36080,0.00125094000,0.00000000000,0.00000000000,0.00120715000
01037,36026,0.00975732000,0.00840336000,0.00000000000,0.00965717000
01037,35089,0.15261400000,0.22689100000,0.15384600000,0.15475600000
01037,35136,0.23968000000,0.21848700000,0.15384600000,0.23853200000
01037,35150,0.00325244000,0.00000000000,0.00000000000,0.00313858000
01037,35183,0.09507130000,0.10924400000,0.00000000000,0.09488170000
01037,35151,0.19914900000,0.20168100000,0.00000000000,0.19797200000
01037,35072,0.09982490000,0.12605000000,0.15384600000,0.10091700000
01037,35046,0.01676260000,0.02521010000,0.00000000000,0.01690000000
01039,36028,0.00005196420,0.00000000000,0.00000000000,0.00004634990
01039,36421,0.23321600000,0.10609000000,0.17627100000,0.22044000000
01039,36453,0.00010392800,0.00000000000,0.00000000000,0.00009269990
01039,36467,0.26096400000,0.25540300000,0.32203400000,0.26127500000
01039,36476,0.00000000000,0.00049115900,0.00000000000,0.00004634990
01039,36483,0.00472875000,0.00294695000,0.00000000000,0.00449594000
01039,36477,0.00036375000,0.00000000000,0.00000000000,0.00032445000
01039,36474,0.07295780000,0.01866400000,0.01016950000,0.06697570000
01039,36455,0.00000000000,0.00049115900,0.00000000000,0.00004634990
01039,36442,0.14045900000,0.16945000000,0.11525400000,0.14285100000
01039,36038,0.00000000000,0.00000000000,0.00338983000,0.00004634990
01039,36420,0.28715400000,0.44646400000,0.37288100000,0.30336000000
01041,36009,0.11293000000,0.03863990000,0.10699600000,0.10797600000
01041,36042,0.06558280000,0.01545600000,0.01234570000,0.06104270000
01041,36049,0.35482800000,0.71561100000,0.36214000000,0.37836500000
01041,36467,0.00032956200,0.00000000000,0.00000000000,0.00030021000
01041,36323,0.00065912300,0.00309119000,0.00411523000,0.00090063000
