State,FIPS,Region
NORTH DAKOTA,38017,Northern.Plains
NORTH DAKOTA,38019,Northern.Plains
NORTH DAKOTA,38021,Northern.Plains
NORTH DAKOTA,38023,Northern.Plains
NORTH DAKOTA,38025,Northern.Plains
NORTH DAKOTA,38027,Northern.Plains
NORTH DAKOTA,38029,Northern.Plains
NORTH DAKOTA,38031,Northern.Plains
NORTH DAKOTA,38033,Northern.Plains
NORTH DAKOTA,38035,Northern.Plains
NORTH DAKOTA,38037,Northern.Plains
NORTH DAKOTA,38039,Northern.Plains
NORTH DAKOTA,38041,Northern.Plains
NORTH DAKOTA,38043,Northern.Plains
NORTH DAKOTA,38045,Northern.Plains
NORTH DAKOTA,38047,Northern.Plains
NORTH DAKOTA,38049,Northern.Plains
NORTH DAKOTA,38051,Northern.Plains
NORTH DAKOTA,38053,Northern.Plains
NORTH DAKOTA,38055,Northern.Plains
NORTH DAKOTA,38057,Northern.Plains
NORTH DAKOTA,38059,Northern.Plains
NORTH DAKOTA,38061,Northern.Plains
NORTH DAKOTA,38063,Northern.Plains
NORTH DAKOTA,38065,Northern.Plains
NORTH DAKOTA,38067,Northern.Plains
NORTH DAKOTA,38069,Northern.Plains
NORTH DAKOTA,38071,Northern.Plains
NORTH DAKOTA,38073,Northern.Plains
NORTH DAKOTA,38075,Northern.Plains
NORTH DAKOTA,38077,Northern.Plains
NORTH DAKOTA,38079,Northern.Plains
NORTH DAKOTA,38081,Northern.Plains
NORTH DAKOTA,38083,Northern.Plains
NORTH DAKOTA,38085,Northern.Plains
NORTH DAKOTA,38087,Northern.Plains
NORTH DAKOTA,38089,Northern.Plains
NORTH DAKOTA,38091,Northern.Plains
NORTH DAKOTA,38093,Northern.Plains
NORTH DAKOTA,38095,Northern.Plains
NORTH DAKOTA,38097,Northern.Plains
NORTH DAKOTA,38099,Northern.Plains
NORTH DAKOTA,38101,Northern.Plains
NORTH DAKOTA,38103,Northern.Plains
NORTH DAKOTA,38105,Northern.Plains
OHIO,39001,Great.Lakes
OHIO,39003,Great.Lakes
OHIO,39005,Great.Lakes
OHIO,39007,Great.Lakes
OHIO,39009,Great.Lakes
OHIO,39011,Great.Lakes
OHIO,39013,Great.Lakes
OHIO,39015,Great.Lakes
OHIO,39017,Great.Lakes
OHIO,39019,Great.Lakes
OHIO,39021,Great.Lakes
OHIO,39023,Great.Lakes
OHIO,39025,Great.Lakes
OHIO,39027,Great.Lakes
OHIO,39029,Great.Lakes
OHIO,39031,Great.Lakes
OHIO,39033,Great.Lakes
OHIO,39035,Great.Lakes
OHIO,39037,Great.Lakes
OHIO,39039,Great.Lakes
OHIO,39041,Great.Lakes
OHIO,39043,Great.Lakes
OHIO,39045,Great.Lakes
OHIO,39047,Great.Lakes
OHIO,39049,Great.Lakes
OHIO,39051,Great.Lakes
OHIO,39053,Great.Lakes
OHIO,39055,Great.Lakes
OHIO,39057,Great.Lakes
OHIO,39059,Great.Lakes
OHIO,39061,Great.Lakes
OHIO,39063,Great.Lakes
OHIO,39065,Great.Lakes
OHIO,39067,Great.Lakes
OHIO,39069,Great.Lakes
OHIO,39071,Great.Lakes
OHIO,39073,Great.Lakes
OHIO,39075,Great.Lakes
OHIO,39077,Great.Lakes
OHIO,39079,Great.Lakes
OHIO,39081,Great.Lakes
OHIO,39083,Great.Lakes
OHIO,39085,Great.Lakes
OHIO,39087,Great.Lakes
OHIO,39089,Great.Lakes
OHIO,39091,Great.Lakes
OHIO,39093,Great.Lakes
OHIO,39095,Great.Lakes
OHIO,39097,Great.Lakes
OHIO,39099,Great.Lakes
OHIO,39101,Great.Lakes
OHIO,39103,Great.Lakes
OHIO,39105,Great.Lakes
OHIO,39107,Great.Lakes
OHIO,39109,Great.Lakes
OHIO,39111,Great.Lakes
OHIO,39113,Great.Lakes
OHIO,39115,Great.Lakes
OHIO,39117,Great.Lakes
OHIO,39119,Great.Lakes
OHIO,39121,Great.Lakes
OHIO,39123,Great.Lakes
OHIO,39125,Great.Lakes
OHIO,39127,Great.Lakes
OHIO,39129,Great.Lakes
OHIO,39131,Great.Lakes
OHIO,39133,Great.Lakes
OHIO,39135,Great.Lakes
OHIO,39137,Great.Lakes
OHIO,39139,Great.Lakes
OHIO,39141,Great.Lakes
OHIO,39143,Great.Lakes
OHIO,39145,Great.Lakes
OHIO,39147,Great.Lakes
OHIO,39149,Great.Lakes
OHIO,39151,Great.Lakes
OHIO,39153,Great.Lakes
OHIO,39155,Great.Lakes
OHIO,39157,Great.Lakes
OHIO,39159,Great.Lakes
OHIO,39161,Great.Lakes
OHIO,39163,Great.Lakes
OHIO,39165,Great.Lakes
OHIO,39167,Great.Lakes
OHIO,39169,Great.Lakes
OHIO,39171,Great.Lakes
OHIO,39173,Great.Lakes
OHIO,39175,Great.Lakes
OKLAHOMA,40001,Southwest
OKLAHOMA,40003,Southwest
OKLAHOMA,40005,Southwest
OKLAHOMA,40007,Southwest
OKLAHOMA,40009,Southwest
OKLAHOMA,40011,Southwest
OKLAHOMA,40013,Southwest
OKLAHOMA,40015,Southwest
OKLAHOMA,40017,Southwest
OKLAHOMA,40019,Southwest
OKLAHOMA,40021,Southwest
OKLAHOMA,40023,Southwest
OKLAHOMA,40025,Southwest
OKLAHOMA,40027,Southwest
OKLAHOMA,40029,Southwest
OKLAHOMA,40031,Southwest
OKLAHOMA,40033,Southwest
OKLAHOMA,40035,Southwest
OKLAHOMA,40037,Southwest
OKLAHOMA,40039,Southwest
OKLAHOMA,40041,Southwest
OKLAHOMA,40043,Southwest
OKLAHOMA,40045,Southwest
OKLAHOMA,40047,Southwest
OKLAHOMA,40049,Southwest
OKLAHOMA,40051,Southwest
OKLAHOMA,40053,Southwest
OKLAHOMA,40055,Southwest
OKLAHOMA,40057,Southwest
OKLAHOMA,40059,Southwest
OKLAHOMA,40061,Southwest
OKLAHOMA,40063,Southwest
OKLAHOMA,40065,Southwest
OKLAHOMA,40067,Southwest
OKLAHOMA,40069,Southwest
OKLAHOMA,40071,Southwest
OKLAHOMA,40073,Southwest
OKLAHOMA,40075,Southwest
OKLAHOMA,40077,Southwest
OKLAHOMA,40079,Southwest
OKLAHOMA,40081,Southwest
OKLAHOMA,40083,Southwest
OKLAHOMA,40085,Southwest
OKLAHOMA,40087,Southwest
OKLAHOMA,40089,Southwest
OKLAHOMA,40091,Southwest
OKLAHOMA,40093,Southwest
OKLAHOMA,40095,Southwest
OKLAHOMA,40097,Southwest
OKLAHOMA,40099,Southwest
OKLAHOMA,40101,Southwest
OKLAHOMA,40103,Southwest
OKLAHOMA,40105,Southwest
OKLAHOMA,40107,Southwest
OKLAHOMA,40109,Southwest
OKLAHOMA,40111,Southwest
OKLAHOMA,40113,Southwest
OKLAHOMA,40115,Southwest
OKLAHOMA,40117,Southwest
OKLAHOMA,40119,Southwest
OKLAHOMA,40121,Southwest
OKLAHOMA,40123,Southwest
OKLAHOMA,40125,Southwest
OKLAHOMA,40127,Southwest
OKLAHOMA,40129,Southwest
OKLAHOMA,40131,Southwest
OKLAHOMA,40133,Southwest
OKLAHOMA,40135,Southwest
OKLAHOMA,40137,Southwest
OKLAHOMA,40139,Southwest
OKLAHOMA,40141,Southwest
OKLAHOMA,40143,Southwest
OKLAHOMA,40145,Southwest
OKLAHOMA,40147,Southwest
OKLAHOMA,40149,Southwest
OKLAHOMA,40151,Southwest
OKLAHOMA,40153,Southwest
OREGON,41001,Pacific.Northwest
OREGON,41003,Pacific.Northwest
OREGON,41005,Pacific.Northwest
OREGON,41007,Pacific.Northwest
OREGON,41009,Pacific.Northwest
OREGON,41011,Pacific.Northwest
OREGON,41013,Pacific.Northwest
OREGON,41015,Pacific.Northwest
OREGON,41017,Pacific.Northwest
OREGON,41019,Pacific.Northwest
OREGON,41021,Pacific.Northwest
OREGON,41023,Pacific.Northwest
OREGON,41025,Pacific.Northwest
OREGON,41027,Pacific.Northwest
OREGON,41029,Pacific.Northwest
OREGON,41031,Pacific.Northwest
OREGON,41033,Pacific.Northwest
OREGON,41035,Pacific.Northwest
OREGON,41037,Pacific.Northwest
OREGON,41039,Pacific.Northwest
OREGON,41041,Pacific.Northwest
OREGON,41043,Pacific.Northwest
OREGON,41045,Pacific.Northwest
OREGON,41047,Pacific.Northwest
OREGON,41049,Pacific.Northwest
OREGON,41051,Pacific.Northwest
OREGON,41053,Pacific.Northwest
OREGON,41055,Pacific.Northwest
OREGON,41057,Pacific.Northwest
OREGON,41059,Pacific.Northwest
OREGON,41061,Pacific.Northwest
OREGON,41063,Pacific.Northwest
OREGON,41065,Pacific.Northwest
OREGON,41067,Pacific.Northwest
OREGON,41069,Pacific.Northwest
OREGON,41071,Pacific.Northwest
PENNSYLVANIA,42001,Northeast
PENNSYLVANIA,42003,Northeast
PENNSYLVANIA,42005,Northeast
PENNSYLVANIA,42007,Northeast
PENNSYLVANIA,42009,Northeast
PENNSYLVANIA,42011,Northeast
PENNSYLVANIA,42013,Northeast
PENNSYLVANIA,42015,Northeast
PENNSYLVANIA,42017,Northeast
PENNSYLVANIA,42019,Northeast
PENNSYLVANIA,42021,Northeast
PENNSYLVANIA,42023,Northeast
PENNSYLVANIA,42025,Northeast
PENNSYLVANIA,42027,Northeast
PENNSYLVANIA,42029,Northeast
PENNSYLVANIA,42031,Northeast
PENNSYLVANIA,42033,Northeast
PENNSYLVANIA,42035,Northeast
PENNSYLVANIA,42037,Northeast
PENNSYLVANIA,42039,Northeast
PENNSYLVANIA,42041,Northeast
PENNSYLVANIA,42043,Northeast
PENNSYLVANIA,42045,Northeast
PENNSYLVANIA,42047,Northeast
PENNSYLVANIA,42049,Northeast
PENNSYLVANIA,42051,Northeast
PENNSYLVANIA,42053,Northeast
PENNSYLVANIA,42055,Northeast
PENNSYLVANIA,42057,Northeast
PENNSYLVANIA,42059,Northeast
PENNSYLVANIA,42061,Northeast
PENNSYLVANIA,42063,Northeast
PENNSYLVANIA,42065,Northeast
PENNSYLVANIA,42067,Northeast
PENNSYLVANIA,42069,Northeast
PENNSYLVANIA,42071,Northeast
PENNSYLVANIA,42073,Northeast
PENNSYLVANIA,42075,Northeast
PENNSYLVANIA,42077,Northeast
PENNSYLVANIA,42079,Northeast
PENNSYLVANIA,42081,Northeast
PENNSYLVANIA,42083,Northeast
PENNSYLVANIA,42085,Northeast
PENNSYLVANIA,42087,Northeast
PENNSYLVANIA,42089,Northeast
PENNSYLVANIA,42091,Northeast
PENNSYLVANIA,42093,Northeast
PENNSYLVANIA,42095,Northeast
PENNSYLVANIA,42097,Northeast
PENNSYLVANIA,42099,Northeast
PENNSYLVANIA,42101,Northeast
PENNSYLVANIA,42103,Northeast
PENNSYLVANIA,42105,Northeast
PENNSYLVANIA,42107,Northeast
PENNSYLVANIA,42109,Northeast
PENNSYLVANIA,42111,Northeast
PENNSYLVANIA,42113,Northeast
PENNSYLVANIA,42115,Northeast
PENNSYLVANIA,42117,Northeast
PENNSYLVANIA,42119,Northeast
PENNSYLVANIA,42121,Northeast
PENNSYLVANIA,42123,Northeast
PENNSYLVANIA,42125,Northeast
PENNSYLVANIA,42127,Northeast
PENNSYLVANIA,42129,Northeast
PENNSYLVANIA,42131,Northeast
PENNSYLVANIA,42133,Northeast
RHODE ISLAND,44001,New.England
RHODE ISLAND,44003,New.England
RHODE ISLAND,44005,New.England
RHODE ISLAND,44007,New.England
RHODE ISLAND,44009,New.England
SOUTH CAROLINA,45001,Mid-Atlantic
SOUTH CAROLINA,45003,Mid-Atlantic
SOUTH CAROLINA,45005,Mid-Atlantic
SOUTH CAROLINA,45007,Mid-Atlantic
SOUTH CAROLINA,45009,Mid-Atlantic
SOUTH CAROLINA,45011,Mid-Atlantic
SOUTH CAROLINA,45013,Mid-Atlantic
SOUTH CAROLINA,45015,Mid-Atlantic
SOUTH CAROLINA,45017,Mid-Atlantic
SOUTH CAROLINA,45019,Mid-Atlantic
SOUTH CAROLINA,45021,Mid-Atlantic
SOUTH CAROLINA,45023,Mid-Atlantic
SOUTH CAROLINA,45025,Mid-Atlantic
SOUTH CAROLINA,45027,Mid-Atlantic
SOUTH CAROLINA,45029,Mid-Atlantic
SOUTH CAROLINA,45031,Mid-Atlantic
SOUTH CAROLINA,45033,Mid-Atlantic
SOUTH CAROLINA,45035,Mid-Atlantic
SOUTH CAROLINA,45037,Mid-Atlantic
SOUTH CAROLINA,45039,Mid-Atlantic
SOUTH CAROLINA,45041,Mid-Atlantic
SOUTH CAROLINA,45043,Mid-Atlantic
SOUTH CAROLINA,45045,Mid-Atlantic
SOUTH CAROLINA,45047,Mid-Atlantic
SOUTH CAROLINA,45049,Mid-Atlantic
SOUTH CAROLINA,45051,Mid-Atlantic
SOUTH CAROLINA,45053,Mid-Atlantic
SOUTH CAROLINA,45055,Mid-Atlantic
SOUTH CAROLINA,45057,Mid-Atlantic
SOUTH CAROLINA,45059,Mid-Atlantic
SOUTH CAROLINA,45061,Mid-Atlantic
SOUTH CAROLINA,45063,Mid-Atlantic
SOUTH CAROLINA,45065,Mid-Atlantic
SOUTH CAROLINA,45067,Mid-Atlantic
SOUTH CAROLINA,45069,Mid-Atlantic
SOUTH CAROLINA,45071,Mid-Atlantic
SOUTH CAROLINA,45073,Mid-Atlantic
SOUTH CAROLINA,45075,Mid-Atlantic
SOUTH CAROLINA,45077,Mid-Atlantic
SOUTH CAROLINA,45079,Mid-Atlantic
SOUTH CAROLINA,45081,Mid-Atlantic
SOUTH CAROLINA,45083,Mid-Atlantic
SOUTH CAROLINA,45085,Mid-Atlantic
SOUTH CAROLINA,45087,Mid-Atlantic
SOUTH CAROLINA,45089,Mid-Atlantic
SOUTH CAROLINA,45091,Mid-Atlantic
SOUTH DAKOTA,46003,Northern.Plains
SOUTH DAKOTA,46005,Northern.Plains
SOUTH DAKOTA,46007,Northern.Plains
SOUTH DAKOTA,46009,Northern.Plains
SOUTH DAKOTA,46011,Northern.Plains
SOUTH DAKOTA,46013,Northern.Plains
SOUTH DAKOTA,46015,Northern.Plains
SOUTH DAKOTA,46017,Northern.Plains
SOUTH DAKOTA,46019,Northern.Plains
SOUTH DAKOTA,46021,Northern.Plains
SOUTH DAKOTA,46023,Northern.Plains
SOUTH DAKOTA,46025,Northern.Plains
SOUTH DAKOTA,46027,Northern.Plains
SOUTH DAKOTA,46029,Northern.Plains
SOUTH DAKOTA,46031,Northern.Plains
SOUTH DAKOTA,46033,Northern.Plains
SOUTH DAKOTA,46035,Northern.Plains
SOUTH DAKOTA,46037,Northern.Plains
SOUTH DAKOTA,46039,Northern.Plains
SOUTH DAKOTA,46041,Northern.Plains
SOUTH DAKOTA,46043,Northern.Plains
SOUTH DAKOTA,46045,Northern.Plains
SOUTH DAKOTA,46047,Northern.Plains
SOUTH DAKOTA,46049,Northern.Plains
SOUTH DAKOTA,46051,Northern.Plains
SOUTH DAKOTA,46053,Northern.Plains
SOUTH DAKOTA,46055,Northern.Plains
SOUTH DAKOTA,46057,Northern.Plains
SOUTH DAKOTA,46059,Northern.Plains
SOUTH DAKOTA,46061,Northern.Plains
SOUTH DAKOTA,46063,Northern.Plains
SOUTH DAKOTA,46065,Northern.Plains
SOUTH DAKOTA,46067,Northern.Plains
SOUTH DAKOTA,46069,Northern.Plains
SOUTH DAKOTA,46071,Northern.Plains
SOUTH DAKOTA,46073,Northern.Plains
SOUTH DAKOTA,46075,Northern.Plains
SOUTH DAKOTA,46077,Northern.Plains
SOUTH DAKOTA,46079,Northern.Plains
SOUTH DAKOTA,46081,Northern.Plains
SOUTH DAKOTA,46083,Northern.Plains
SOUTH DAKOTA,46085,Northern.Plains
SOUTH DAKOTA,46087,Northern.Plains
SOUTH DAKOTA,46089,Northern.Plains
SOUTH DAKOTA,46091,Northern.Plains
SOUTH DAKOTA,46093,Northern.Plains
SOUTH DAKOTA,46095,Northern.Plains
SOUTH DAKOTA,46097,Northern.Plains
SOUTH DAKOTA,46099,Northern.Plains
SOUTH DAKOTA,46101,Northern.Plains
SOUTH DAKOTA,46103,Northern.Plains
SOUTH DAKOTA,46105,Northern.Plains
SOUTH DAKOTA,46107,Northern.Plains
SOUTH DAKOTA,46109,Northern.Plains
SOUTH DAKOTA,46111,Northern.Plains
SOUTH DAKOTA,46113,Northern.Plains
SOUTH DAKOTA,46115,Northern.Plains
SOUTH DAKOTA,46117,Northern.Plains
SOUTH DAKOTA,46119,Northern.Plains
SOUTH DAKOTA,46121,Northern.Plains
SOUTH DAKOTA,46123,Northern.Plains
SOUTH DAKOTA,46125,Northern.Plains
SOUTH DAKOTA,46127,Northern.Plains
SOUTH DAKOTA,46129,Northern.Plains
SOUTH DAKOTA,46135,Northern.Plains
SOUTH DAKOTA,46137,Northern.Plains
TENNESSEE,47001,Mid-Atlantic
TENNESSEE,47003,Mid-Atlantic
TENNESSEE,47005,Mid-Atlantic
TENNESSEE,47007,Mid-Atlantic
TENNESSEE,47009,Mid-Atlantic
TENNESSEE,47011,Mid-Atlantic
TENNESSEE,47013,Mid-Atlantic
TENNESSEE,47015,Mid-Atlantic
TENNESSEE,47017,Mid-Atlantic
TENNESSEE,47019,Mid-Atlantic
TENNESSEE,47021,Mid-Atlantic
TENNESSEE,47023,Mid-Atlantic
TENNESSEE,47025,Mid-Atlantic
TENNESSEE,47027,Mid-Atlantic
TENNESSEE,47029,Mid-Atlantic
TENNESSEE,47031,Mid-Atlantic
TENNESSEE,47033,Mid-Atlantic
TENNESSEE,47035,Mid-Atlantic
TENNESSEE,47037,Mid-Atlantic
TENNESSEE,47039,Mid-Atlantic
TENNESSEE,47041,Mid-Atlantic
TENNESSEE,47043,Mid-Atlantic
TENNESSEE,47045,Mid-Atlantic
TENNESSEE,47047,Mid-Atlantic
TENNESSEE,47049,Mid-Atlantic
TENNESSEE,47051,Mid-Atlantic
TENNESSEE,47053,Mid-Atlantic
TENNESSEE,47055,Mid-Atlantic
TENNESSEE,47057,Mid-Atlantic
TENNESSEE,47059,Mid-Atlantic
TENNESSEE,47061,Mid-Atlantic
TENNESSEE,47063,Mid-Atlantic
TENNESSEE,47065,Mid-Atlantic
TENNESSEE,47067,Mid-Atlantic
TENNESSEE,47069,Mid-Atlantic
TENNESSEE,47071,Mid-Atlantic
TENNESSEE,47073,Mid-Atlantic
TENNESSEE,47075,Mid-Atlantic
TENNESSEE,47077,Mid-Atlantic
TENNESSEE,47079,Mid-Atlantic
TENNESSEE,47081,Mid-Atlantic
TENNESSEE,47083,Mid-Atlantic
TENNESSEE,47085,Mid-Atlantic
TENNESSEE,47087,Mid-Atlantic
TENNESSEE,47089,Mid-Atlantic
TENNESSEE,47091,Mid-Atlantic
TENNESSEE,47093,Mid-Atlantic
TENNESSEE,47095,Mid-Atlantic
TENNESSEE,47097,Mid-Atlantic
TENNESSEE,47099,Mid-Atlantic
TENNESSEE,47101,Mid-Atlantic
TENNESSEE,47103,Mid-Atlantic
TENNESSEE,47105,Mid-Atlantic
TENNESSEE,47107,Mid-Atlantic
TENNESSEE,47109,Mid-Atlantic
TENNESSEE,47111,Mid-Atlantic
TENNESSEE,47113,Mid-Atlantic
TENNESSEE,47115,Mid-Atlantic
TENNESSEE,47117,Mid-Atlantic
TENNESSEE,47119,Mid-Atlantic
TENNESSEE,47121,Mid-Atlantic
TENNESSEE,47123,Mid-Atlantic
TENNESSEE,47125,Mid-Atlantic
TENNESSEE,47127,Mid-Atlantic
TENNESSEE,47129,Mid-Atlantic
TENNESSEE,47131,Mid-Atlantic
TENNESSEE,47133,Mid-Atlantic
TENNESSEE,47135,Mid-Atlantic
TENNESSEE,47137,Mid-Atlantic
TENNESSEE,47139,Mid-Atlantic
TENNESSEE,47141,Mid-Atlantic
TENNESSEE,47143,Mid-Atlantic
TENNESSEE,47145,Mid-Atlantic
TENNESSEE,47147,Mid-Atlantic
TENNESSEE,47149,Mid-Atlantic
TENNESSEE,47151,Mid-Atlantic
TENNESSEE,47153,Mid-Atlantic
TENNESSEE,47155,Mid-Atlantic
TENNESSEE,47157,Mid-Atlantic
TENNESSEE,47159,Mid-Atlantic
TENNESSEE,47161,Mid-Atlantic
TENNESSEE,47163,Mid-Atlantic
TENNESSEE,47165,Mid-Atlantic
TENNESSEE,47167,Mid-Atlantic
TENNESSEE,47169,Mid-Atlantic
TENNESSEE,47171,Mid-Atlantic
TENNESSEE,47173,Mid-Atlantic
TENNESSEE,47175,Mid-Atlantic
TENNESSEE,47177,Mid-Atlantic
TENNESSEE,47179,Mid-Atlantic
TENNESSEE,47181,Mid-Atlantic
TENNESSEE,47183,Mid-Atlantic
TENNESSEE,47185,Mid-Atlantic
TENNESSEE,47187,Mid-Atlantic
TENNESSEE,47189,Mid-Atlantic
TEXAS,48001,Southwest
TEXAS,48003,Southwest
TEXAS,48005,Southwest
TEXAS,48007,Southwest
TEXAS,48009,Southwest
TEXAS,48011,Southwest
TEXAS,48013,Southwest
TEXAS,48015,Southwest
TEXAS,48017,Southwest
TEXAS,48019,Southwest
TEXAS,48021,Southwest
TEXAS,48023,Southwest
TEXAS,48025,Southwest
TEXAS,48027,Southwest
TEXAS,48029,Southwest
TEXAS,48031,Southwest
TEXAS,48033,Southwest
TEXAS,48035,Southwest
TEXAS,48037,Southwest
TEXAS,48039,Southwest
TEXAS,48041,Southwest
TEXAS,48043,Southwest
TEXAS,48045,Southwest
TEXAS,48047,Southwest
TEXAS,48049,Southwest
TEXAS,48051,Southwest
TEXAS,48053,Southwest
TEXAS,48055,Southwest
TEXAS,48057,Southwest
TEXAS,48059,Southwest
TEXAS,48061,Southwest
TEXAS,48063,Southwest
TEXAS,48065,Southwest
TEXAS,48067,Southwest
TEXAS,48069,Southwest
TEXAS,48071,Southwest
TEXAS,48073,Southwest
TEXAS,48075,Southwest
TEXAS,48077,Southwest
TEXAS,48079,Southwest
TEXAS,48081,Southwest
TEXAS,48083,Southwest
TEXAS,48085,Southwest
TEXAS,48087,Southwest
TEXAS,48089,Southwest
TEXAS,48091,Southwest
TEXAS,48093,Southwest
TEXAS,48095,Southwest
TEXAS,48097,Southwest
TEXAS,48099,Southwest
TEXAS,48101,Southwest
TEXAS,48103,Southwest
TEXAS,48105,Southwest
TEXAS,48107,Southwest
TEXAS,48109,Southwest
TEXAS,48111,Southwest
TEXAS,48113,Southwest
TEXAS,48115,Southwest
TEXAS,48117,Southwest
TEXAS,48119,Southwest
TEXAS,48121,Southwest
TEXAS,48123,Southwest
TEXAS,48125,Southwest
TEXAS,48127,Southwest
TEXAS,48129,Southwest
TEXAS,48131,Southwest
TEXAS,48133,Southwest
TEXAS,48135,Southwest
TEXAS,48137,Southwest
TEXAS,48139,Southwest
TEXAS,48141,Southwest
TEXAS,48143,Southwest
TEXAS,48145,Southwest
TEXAS,48147,Southwest
TEXAS,48149,Southwest
TEXAS,48151,Southwest
TEXAS,48153,Southwest
TEXAS,48155,Southwest
TEXAS,48157,Southwest
TEXAS,48159,Southwest
TEXAS,48161,Southwest
TEXAS,48163,Southwest
TEXAS,48165,Southwest
TEXAS,48167,Southwest
TEXAS,48169,Southwest
TEXAS,48171,Southwest
TEXAS,48173,Southwest
TEXAS,48175,Southwest
TEXAS,48177,Southwest
TEXAS,48179,Southwest
TEXAS,48181,Southwest
TEXAS,48183,Southwest
TEXAS,48185,Southwest
TEXAS,48187,Southwest
TEXAS,48189,Southwest
TEXAS,48191,Southwest
TEXAS,48193,Southwest
TEXAS,48195,Southwest
TEXAS,48197,Southwest
TEXAS,48199,Southwest
TEXAS,48201,Southwest
TEXAS,48203,Southwest
TEXAS,48205,Southwest
TEXAS,48207,Southwest
TEXAS,48209,Southwest
TEXAS,48211,Southwest
TEXAS,48213,Southwest
TEXAS,48215,Southwest
TEXAS,48217,Southwest
TEXAS,48219,Southwest
TEXAS,48221,Southwest
TEXAS,48223,Southwest
TEXAS,48225,Southwest
TEXAS,48227,Southwest
TEXAS,48229,Southwest
TEXAS,48231,Southwest
TEXAS,48233,Southwest
TEXAS,48235,Southwest
TEXAS,48237,Southwest
TEXAS,48239,Southwest
TEXAS,48241,Southwest
TEXAS,48243,Southwest
TEXAS,48245,Southwest
TEXAS,48247,Southwest
TEXAS,48249,Southwest
TEXAS,48251,Southwest
TEXAS,48253,Southwest
TEXAS,48255,Southwest
TEXAS,48257,Southwest
TEXAS,48259,Southwest
TEXAS,48261,Southwest
TEXAS,48263,Southwest
TEXAS,48265,Southwest
TEXAS,48267,Southwest
TEXAS,48269,Southwest
TEXAS,48271,Southwest
TEXAS,48273,Southwest
TEXAS,48275,Southwest
TEXAS,48277,Southwest
TEXAS,48279,Southwest
TEXAS,48281,Southwest
TEXAS,48283,Southwest
TEXAS,48285,Southwest
TEXAS,48287,Southwest
TEXAS,48289,Southwest
TEXAS,48291,Southwest
TEXAS,48293,Southwest
TEXAS,48295,Southwest
TEXAS,48297,Southwest
TEXAS,48299,Southwest
TEXAS,48301,Southwest
TEXAS,48303,Southwest
TEXAS,48305,Southwest
TEXAS,48307,Southwest
TEXAS,48309,Southwest
TEXAS,48311,Southwest
TEXAS,48313,Southwest
TEXAS,48315,Southwest
TEXAS,48317,Southwest
TEXAS,48319,Southwest
TEXAS,48321,Southwest
TEXAS,48323,Southwest
TEXAS,48325,Southwest
TEXAS,48327,Southwest
TEXAS,48329,Southwest
TEXAS,48331,Southwest
TEXAS,48333,Southwest
TEXAS,48335,Southwest
TEXAS,48337,Southwest
TEXAS,48339,Southwest
TEXAS,48341,Southwest
TEXAS,48343,Southwest
TEXAS,48345,Southwest
TEXAS,48347,Southwest
TEXAS,48349,Southwest
TEXAS,48351,Southwest
TEXAS,48353,Southwest
TEXAS,48355,Southwest
TEXAS,48357,Southwest
TEXAS,48359,Southwest
TEXAS,48361,Southwest
TEXAS,48363,Southwest
TEXAS,48365,Southwest
TEXAS,48367,Southwest
TEXAS,48369,Southwest
TEXAS,48371,Southwest
TEXAS,48373,Southwest
TEXAS,48375,Southwest
TEXAS,48377,Southwest
TEXAS,48379,Southwest
TEXAS,48381,Southwest
TEXAS,48383,Southwest
TEXAS,48385,Southwest
TEXAS,48387,Southwest
TEXAS,48389,Southwest
TEXAS,48391,Southwest
TEXAS,48393,Southwest
TEXAS,48395,Southwest
TEXAS,48397,Southwest
TEXAS,48399,Southwest
TEXAS,48401,Southwest
TEXAS,48403,Southwest
TEXAS,48405,Southwest
TEXAS,48407,Southwest
TEXAS,48409,Southwest
TEXAS,48411,Southwest
TEXAS,48413,Southwest
TEXAS,48415,Southwest
TEXAS,48417,Southwest
TEXAS,48419,Southwest
TEXAS,48421,Southwest
TEXAS,48423,Southwest
TEXAS,48425,Southwest
TEXAS,48427,Southwest
TEXAS,48429,Southwest
TEXAS,48431,Southwest
TEXAS,48433,Southwest
TEXAS,48435,Southwest
TEXAS,48437,Southwest
TEXAS,48439,Southwest
TEXAS,48441,Southwest
TEXAS,48443,Southwest
TEXAS,48445,Southwest
TEXAS,48447,Southwest
TEXAS,48449,Southwest
TEXAS,48451,Southwest
TEXAS,48453,Southwest
TEXAS,48455,Southwest
TEXAS,48457,Southwest
TEXAS,48459,Southwest
TEXAS,48461,Southwest
TEXAS,48463,Southwest
TEXAS,48465,Southwest
TEXAS,48467,Southwest
TEXAS,48469,Southwest
TEXAS,48471,Southwest
TEXAS,48473,Southwest
TEXAS,48475,Southwest
TEXAS,48477,Southwest
TEXAS,48479,Southwest
TEXAS,48481,Southwest
TEXAS,48483,Southwest
TEXAS,48485,Southwest
TEXAS,48487,Southwest
TEXAS,48489,Southwest
TEXAS,48491,Southwest
TEXAS,48493,Southwest
TEXAS,48495,Southwest
TEXAS,48497,Southwest
TEXAS,48499,Southwest
TEXAS,48501,Southwest
TEXAS,48503,Southwest
TEXAS,48505,Southwest
TEXAS,48507,Southwest
UTAH,49001,Intermountain
UTAH,49003,Intermountain
UTAH,49005,Intermountain
UTAH,49007,Intermountain
