DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,0,0,2,7,39,0,4,4,0,15242.031154549002,3.900000000000001,594.4392150274111,487.7449969455681,3.2,191,201,257,393,55,116.38931297709924,118.03501945525292,635.2130448068136,2.169642857142857,374.25,0.0,0,0,739.7192874178382,0,156,123,106,63,0,0,0,0,0,0,0,0,695.4038461538462,1062.3333333333333,1421.6509433962265,1784.952380952381,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,1,2,1,39,0,3,4,0,15328.79180787713,3.9,597.8228805072081,490.52133785206826,3.2000000000000006,195,203,255,397,53,116.21662468513854,117.76862745098039,635.0499725079493,2.168888888888889,374.41333333333336,0.0,0,0,739.7915613662625,1,157,124,105,64,0,0,0,0,0,0,0,0,695.7324840764331,1062.6451612903227,1421.2857142857142,1785.890625,0,0,0,0,0,0,0,0,0,0
,0,22,0,0,0,0,1,0,0,0,0,4,1,39,0,2,2,0,15449.482838035448,3.9,602.5298306833824,494.38345081713436,3.2,197,204,253,398,52,115.94472361809045,117.54545454545455,635.1414914308219,2.1733333333333333,374.4377777777778,0.0,0,0,739.6604936374991,2,156,124,106,64,0,0,0,0,0,0,0,0,695.8141025641025,1062.524193548387,1421.5377358490566,1785.890625,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,2,2,3,39,0,19,27,0,15463.655533081252,3.9,603.0825657901688,494.8369770586001,3.2,225,231,251,424,52,108.96698113207547,118.17529880478088,633.2358463462301,2.111344537815126,375.5651260504202,0.918918918918919,0,0,739.72136099047,3,182,123,107,64,0,0,0,0,0,0,0,0,695.0439560439561,1062.520325203252,1421.943925233645,1785.890625,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,2,4,0,37,0,1,1,0,15921.203056807597,3.9,620.9269192154962,509.47849781784316,3.2,226,233,251,422,55,108.0995260663507,119.17529880478088,633.3512007434812,2.109014675052411,375.601677148847,1.4733333333333334,0,0,739.72136099047,4,183,123,107,64,0,0,0,0,0,0,0,0,695.0874316939891,1062.520325203252,1421.943925233645,1785.890625,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,3,5,4,35,0,0,1,0,16009.348038775941,3.9,624.3645735122617,512.2991372408301,3.2,227,230,250,422,55,108.30568720379146,119.528,633.4238498768331,2.111111111111111,375.66037735849056,2.3112582781456954,0,0,739.7833941538037,5,183,123,106,65,0,0,0,0,0,0,0,0,695.0874316939891,1062.520325203252,1421.9056603773586,1786.753846153846,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,0,0,0,0,5,2,33,0,1,2,0,16045.494775743613,3.9,625.7742962540009,513.4558328237957,3.2000000000000006,229,229,249,423,55,108.39716312056737,119.92369477911646,633.5376002627562,2.1108786610878663,375.6464435146444,2.3112582781456954,0,0,739.913465601576,6,184,123,105,66,0,0,0,0,0,0,0,0,694.9728260869565,1062.520325203252,1421.7809523809524,1786.4242424242425,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,0,4,0,2,6,4,33,0,0,0,0,16139.91921178063,3.9,629.4568492594445,516.4774147769803,3.2000000000000006,229,227,249,423,55,109.39716312056737,120.92369477911646,633.6196277694354,2.1108786610878663,375.6464435146444,2.8741721854304636,0,0,739.913465601576,7,184,123,105,66,0,0,0,0,0,0,0,0,694.9728260869565,1062.520325203252,1421.7809523809524,1786.4242424242425,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,0,0,0,2,6,1,31,0,3,3,0,16241.90319228228,3.9,633.4342244990089,519.7409021530331,3.2000000000000006,232,228,249,426,55,109.62676056338029,121.92369477911646,633.2510256676034,2.103950103950104,375.75467775467774,3.0784313725490198,0,0,739.913465601576,8,187,123,105,66,0,0,0,0,0,0,0,0,695.2620320855615,1062.520325203252,1421.7809523809524,1786.4242424242425,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,1,2,0,0,6,1,29,0,2,4,0,16331.79163095761,3.9,636.9398736073468,522.6173321906435,3.2,238,227,245,430,53,109.60697674418604,122.29387755102042,633.1039464029412,2.10351966873706,375.639751552795,3.0784313725490198,0,0,739.939579798279,9,188,124,104,67,0,0,0,0,0,0,0,0,695.281914893617,1062.233870967742,1421.5576923076924,1786.8805970149253,0,0,0,0,0,0,0,0,0,0
