DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,3,1,6,1,41,0,1,1,0,15196.246003716085,3.9,592.6535941449273,486.2798721189148,3.2,190,181,258,390,58,124.76666666666667,126.1124031007752,640.3875036186389,2.1629464285714284,371.61830357142856,0.3424657534246575,0,0,740.5117418836659,0,158,122,105,63,0,0,0,60.0,0,0,0,0,694.120253164557,1053.2704918032787,1422.0761904761905,1781.2222222222222,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,0,0,0,3,2,2,40,2,3,3,0,15270.387786318593,3.8999999999999995,595.5451236664251,488.652409162195,3.2,194,182,255,393,56,124.81424936386769,126.17254901960784,640.6589660023538,2.1648106904231628,371.5746102449889,1.0134228187919463,0,0,740.5117418836659,1,157,124,105,63,0,0,0,60.0,0,0,0,0,693.8535031847134,1053.766129032258,1422.0761904761905,1781.2222222222222,0,0,0,0,0,0,0,0,0,0
,0,22,0,0,0,0,5,0,0,0,3,5,2,37,2,0,0,0,15306.56163769772,3.9,596.955903870211,489.80997240632706,3.2,194,182,255,393,56,125.81424936386769,127.17254901960784,640.8452414204249,2.1648106904231628,371.5746102449889,2.5298013245033113,0,0,740.3425396199584,2,157,124,105,63,0,0,0,60.0,0,0,0,0,693.8535031847134,1053.766129032258,1422.0761904761905,1781.2222222222222,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,5,2,34,2,19,25,0,15343.522211533385,3.9,598.3973662498021,490.99271076906837,3.2,220,206,254,418,56,119.28947368421052,128.54330708661416,638.9069030353577,2.1033755274261603,372.704641350211,2.546666666666667,0,0,740.4242843585665,3,182,124,105,63,0,0,0,60.0,0,0,0,0,693.9505494505495,1053.766129032258,1422.0761904761905,1781.2222222222222,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,5,2,34,2,1,1,0,15759.31346525025,3.9,614.6132251447598,504.29803088800804,3.2,221,205,253,419,55,120.00477326968974,128.98418972332016,639.0426845653825,2.1054852320675104,372.7552742616034,2.9271523178807946,0,0,740.4242843585665,4,181,125,105,63,0,0,0,60.0,0,0,0,0,694.0552486187845,1054.072,1422.0761904761905,1781.2222222222222,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,0,4,1,33,2,2,3,0,15855.30891200043,3.8999999999999995,618.3570475680167,507.36988518401375,3.2,224,204,251,422,53,120.15165876777252,128.83266932270917,639.1597253681023,2.1073684210526316,372.44421052631577,2.9271523178807946,0,0,740.4660477064231,5,182,124,105,64,0,0,0,60.0,0,0,0,0,694.4395604395604,1053.0564516129032,1422.9809523809524,1780.84375,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,8,4,33,2,2,3,0,15988.14306348577,3.9,623.537579475945,511.62057803154465,3.2,227,203,250,425,52,120.3035294117647,129.244,638.9502618771139,2.1048218029350103,372.6834381551363,3.0526315789473686,0,0,740.4842082330383,6,184,124,105,63,1,0,0,60.0,0,0,0,0,694.6413043478261,1053.0564516129032,1422.9809523809524,1781.920634920635,2132.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,1,0,4,5,0,32,2,2,2,0,16024.893993344393,3.8999999999999995,624.9708657404312,512.7966077870205,3.2,230,204,249,425,54,119.92941176470588,130.51807228915663,638.8760049266956,2.1002087682672235,372.76826722338205,4.147435897435898,0,0,740.4842082330383,7,186,124,105,63,1,0,0,60.0,0,0,0,0,694.6774193548387,1053.0564516129032,1422.9809523809524,1781.920634920635,2132.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,3,0,0,2,2,2,28,2,3,4,0,16064.150829748027,3.9,626.501882360173,514.0528265519368,3.2,234,206,248,428,54,119.3644859813084,130.93145161290323,638.924652514632,2.095435684647303,372.91078838174275,4.2756410256410255,0,0,740.4372739955827,8,189,124,104,64,1,0,0,60.0,0,0,0,0,694.5396825396825,1053.0564516129032,1423.1923076923076,1781.71875,2132.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,5,1,0,3,7,1,27,2,0,0,0,16231.852492743881,3.900000000000001,633.0422472170114,519.4192797678043,3.2,234,205,248,428,54,120.3644859813084,131.93145161290323,639.0654903450045,2.095435684647303,372.91078838174275,4.830188679245283,0,0,740.4372739955827,9,189,124,104,64,1,0,0,60.0,0,0,0,0,694.5396825396825,1053.0564516129032,1423.1923076923076,1781.71875,2132.0,0,0,0,0,0,0,0,0,0
,0,0,0,1,1,0,11,0,0,0,2,5,2,24,2,1,1,0,16234.900826970545,3.9,633.1611322518512,519.5168264630574,3.2,234,199,247,428,53,121.34813084112149,132.34817813765181,639.272614714918,2.0997920997921,372.8378378378378,5.23125,0,726.0,740.4411176404955,10,187,125,104,64,1,0,0,60.0,0,0,0,0,694.524064171123,1053.04,1423.1923076923076,1781.71875,2132.0,0,0,0,1,0,0,0,0,0
,0,0,0,0,0,0,6,1,1,3,5,4,4,23,2,0,0,0,16270.175980199736,3.9,634.5368632277897,520.6456313663916,3.2000000000000006,231,200,250,427,54,121.94847775175644,131.772,639.4223320427601,2.0997920997921,372.8378378378378,5.822085889570552,0,0,740.4411176404955,11,187,125,104,64,1,0,160.0,104.33333333333333,0,0,0,0,694.524064171123,1053.04,1423.1923076923076,1781.71875,2132.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,1,0,5,1,6,1,21,2,0,0,0,16309.02019445611,3.9,636.0517875837883,521.8886462225955,3.2,231,198,250,427,54,122.94847775175644,132.772,639.5744241156311,2.0997920997921,372.8378378378378,5.8580246913580245,0,0,740.4411176404955,12,187,125,104,64,1,0,160.0,104.33333333333333,0,0,0,0,694.524064171123,1053.04,1423.1923076923076,1781.71875,2132.0,0,0,0,0,0,0,0,0,0
