DISCLAIMER,AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_urea (g/L),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_urine (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_manure_total_ammoniacal_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_urine_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_manure_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_manure_mass (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_total_solids (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_non_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_non_water_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_non_water_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_phosphorus (g),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CALF_PEN_0_potassium (g),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_urea (g/L),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_urine (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_manure_total_ammoniacal_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_urine_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_manure_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_manure_mass (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_total_solids (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_non_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_non_water_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_non_water_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_phosphorus (g),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.GROWING_PEN_1_potassium (g),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_urea (g/L),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_urine (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_manure_total_ammoniacal_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_urine_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_manure_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_manure_mass (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_total_solids (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_non_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_non_water_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_non_water_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_phosphorus (g),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.CLOSE_UP_PEN_2_potassium (g),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_urea (g/L),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_urine (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_manure_total_ammoniacal_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_urine_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_manure_nitrogen (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_manure_mass (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_total_solids (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_non_degradable_volatile_solids (kg),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_non_water_inorganic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_non_water_organic_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_phosphorus (g),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_phosphorus_fraction (unitless),AnimalModuleReporter.report_manure_excretions.LAC_COW_PEN_3_potassium (g)
"Under construction, use the results with caution.",371.27999999999986,78.0,1.3629242250000007,1.3629242250000007,3.028720500000002,403.65000000000026,45.981,5.365899344938293,0.5962110383264767,0.017104538680560732,0.0017104538680560728,0.0,0.0,354.0981597649684,0.034209077361121464,0.0,5520.833207741677,3609.0,62.644114964738655,62.644114964738655,97.83620871487784,15285.337787246292,1893.8607215356815,895.7354169867134,99.52615744296811,0.08718389585219764,0.008718389585219772,0.0,0.0,6610.231523930606,0.1743677917043953,78886.46485794871,1100.8519020888734,1062.999999999999,17.56030592548768,17.56030592548768,27.718374791724674,2894.0185037802103,449.52606888636075,391.61326016791463,47.501672407287636,0.014735937597683666,0.001473593759768367,0.0,0.0,1030.3265891867047,0.02947187519536733,21830.77609397028,3846.9091060032283,6384.393766904448,81.20888023467653,81.20888023467653,173.70164498679875,27568.826841126775,3365.215067598329,2916.701975301122,325.0368856596295,0.25300913954314175,0.025300913954314164,0.0,0.0,35636.49810946353,0.5060182790862835,109658.82154677396
,390.3199999999998,82.0,1.4328177750000008,1.4328177750000008,3.1840395000000026,424.3500000000003,48.339000000000006,5.609982109700577,0.6233313455222859,0.0034010134059606735,0.0003401013405960673,0.0,0.0,70.40777953019786,0.006802026811921347,0.0,5507.065543881972,3600.0,62.487895226671974,62.487895226671974,97.59222814451655,15245.871208163617,1889.1378768435725,893.8618189425712,99.31797988250791,0.04442028888321877,0.004442028888321881,0.0,0.0,3336.389947499885,0.08884057776643754,78689.740506682,1083.28608178137,1047.599999999999,17.27196095657999,17.27196095657999,27.260624354700532,2841.1663646117136,442.86850677122,386.44665272053066,46.8550760414214,0.012252960312850064,0.001225296031285006,0.0,0.0,909.4080399053507,0.024505920625700128,21474.822569440264,3879.06696244942,6404.131740410002,81.59022556184847,81.59022556184847,174.77161766035962,27813.512605829947,3388.2043703436125,2933.9761348857996,326.7455269517915,0.25401784967885427,0.025401784967885418,0.0,0.0,35821.30466099051,0.5080356993577085,110222.37468172463
,390.3199999999998,82.0,1.4328177750000008,1.4328177750000008,3.1840395000000026,424.3500000000003,48.339000000000006,5.5829330834062745,0.6203258981562525,0.002950975214932606,0.00029509752149326055,0.0,0.0,61.09108889953479,0.005901950429865212,0.0,5516.585543881973,3602.0,62.522842001671975,62.522842001671975,97.66988764451655,15248.883813497116,1890.3168768435726,896.001685505369,99.55574283392988,0.044537744525602156,0.004453774452560214,0.0,0.0,3338.5108144089154,0.08907548905120431,78689.740506682,1088.55637800639,1047.8163503536616,17.322218727049886,17.322218727049886,27.459569704575816,2904.0013082563673,446.73808946724427,388.45204217145965,47.00708743039595,0.013283292879467844,0.001328329287946784,0.0,0.0,1049.0970813338195,0.02656658575893569,21557.155970860396,3868.172820138305,6411.524060285502,81.57442071689786,81.57442071689786,174.86367807690348,27828.26332476527,3391.106594328121,2937.826305677773,327.175042917039,0.2545036345887269,0.02545036345887266,0.0,0.0,35884.36556706553,0.5090072691774538,110225.09349651312
,399.8399999999998,84.0,1.467764550000001,1.467764550000001,3.261699000000003,434.70000000000033,49.51800000000001,5.734571700117448,0.6371746333463826,0.0030241390754975443,0.0003024139075497544,0.0,0.0,62.60572714095021,0.006048278150995089,0.0,5507.065543881972,3600.0,62.487895226671974,62.487895226671974,97.59222814451655,15242.838575458323,1889.1378768435725,894.6717537748382,99.40797264164858,0.044437973382052506,0.004443797338205253,0.0,0.0,3337.023333459798,0.08887594676410501,78689.740506682,1002.9648266707129,1011.599999999999,16.38283154263125,16.38283154263125,25.857162339929666,2628.9307587526105,420.1076931567207,369.30642649662764,44.95060646098774,0.011858097947673915,0.0011858097947673913,0.0,0.0,860.6074495247191,0.02371619589534783,20369.466817846827,4375.832516383734,6634.253625540696,87.13147955407756,87.13147955407756,183.6353156692214,29214.907893718315,3533.36167941874,3034.579526798168,337.8528719475925,0.2588747588414701,0.025887475884147013,0.0,0.0,36363.94193924816,0.5177495176829402,117133.56694397201
,456.9599999999997,96.0,1.6774452000000015,1.6774452000000015,3.727656000000004,496.80000000000047,56.59200000000002,6.257748122047441,0.6953053468941598,0.005647030814524819,0.0005647030814524819,0.0,0.0,116.90483192229286,0.011294061629049638,0.0,5489.050216162563,3584.0,62.21040252553861,62.21040252553861,97.18192650379397,15184.14227374559,1880.8711874593546,888.4620937096232,98.71801041218032,0.04442790615217797,0.004442790615217793,0.0,0.0,3332.093580248747,0.08885581230435594,78296.2918041486,1026.994081196657,1036.1469288412095,16.745528789234505,16.745528789234505,26.544068830527532,2729.01516818863,433.42296523696274,380.87172962601846,46.23735935261498,0.012997487621683571,0.0012997487621683574,0.0,0.0,986.6823799426969,0.025994975243367142,20845.24892180037,4170.246809218741,6749.839644295937,86.73635843031235,86.73635843031235,185.93682608281787,29571.018657031604,3605.917279031453,3122.6859396255777,347.68545363745545,0.2661920545171508,0.026619205451715082,0.0,0.0,37494.88593980856,0.5323841090343016,117201.53731368421
,447.4399999999997,94.0,1.6424984250000014,1.6424984250000014,3.649996500000004,486.45000000000044,55.41300000000002,6.146607921917681,0.6829564357686312,0.002815934545602319,0.00028159345456023175,0.0,0.0,58.29547696305921,0.005631869091204638,0.0,5502.817880022268,3593.0,62.366622263605294,62.366622263605294,97.42590707415526,15221.162119951052,1885.5940321514636,890.9953149693458,98.99947944103846,0.04445935906221223,0.004445935906221229,0.0,0.0,3335.1885485276202,0.08891871812442446,78493.0161554153,975.51796542004,965.3999999999991,15.782047097590203,15.782047097590203,24.91145076218294,2564.3356559176486,404.0044416573622,353.0523020683918,42.92700602049079,0.011873314738448475,0.0011873314738448473,0.0,0.0,877.1930736276009,0.02374662947689695,19620.064590783404,4202.957611918694,6852.595584998801,87.83196535279768,87.83196535279768,187.78321401782532,29781.088709320327,3637.270520034085,3151.634961074582,351.1938462736674,0.27474945045466254,0.02747494504546626,0.0,0.0,38651.41280078863,0.5494989009093251,118585.95081796448
,475.99999999999966,100.0,1.7473387500000017,1.7473387500000017,3.8829750000000045,517.5000000000005,58.950000000000024,6.398955109002512,0.7109950121113902,0.004525418443962067,0.0004525418443962067,0.0,0.0,93.6852126269027,0.009050836887924135,0.0,5502.817880022268,3593.0,62.366622263605294,62.366622263605294,97.42590707415526,15225.653510879145,1885.5940321514636,889.7915450114135,98.86572722349027,0.04445567122664468,0.004445567122664469,0.0,0.0,3334.4999260770765,0.08891134245328935,78493.0161554153,969.7709418385552,987.3276761796441,15.906657145755661,15.906657145755661,25.33955216563195,2626.115374404644,414.53173431848774,363.67991640462566,44.11129047901774,0.013101808838835596,0.0013101808838835607,0.0,0.0,1045.2040353660063,0.026203617677671192,19822.226571627063,4211.268093271126,6843.901533458878,87.78455081794586,87.78455081794586,188.0593952674569,29930.113168532793,3645.9771919876107,3156.2167545809325,351.41797658594123,0.2770435160400603,0.027704351604006073,0.0,0.0,39019.250590487914,0.5540870320801206,118594.10726232994
,475.99999999999966,100.0,1.7473387500000017,1.7473387500000017,3.8829750000000045,517.5000000000005,58.950000000000024,6.4749843514164755,0.7194427057129414,0.0029758263846052123,0.00029758263846052133,0.0,0.0,61.60555781409712,0.0059516527692104245,0.0,5493.297880022267,3591.0,62.33167548860529,62.33167548860529,97.34824757415527,15220.55468867767,1884.4150321514635,888.2091196158905,98.68990217954324,0.044347229989626986,0.004434722998962704,0.0,0.0,3331.5909547699225,0.08869445997925397,78493.0161554153,960.6045082329894,994.1921825447115,15.906657145755661,15.906657145755661,25.33955216563195,2600.1303577571166,414.53173431848774,365.4458011298708,44.38002876464635,0.01307310259985322,0.0013073102599853216,0.0,0.0,1031.2018940167707,0.02614620519970644,19822.226571627063,4216.806002718241,6865.97513170437,88.00683317143304,88.00683317143304,188.4102607711496,29968.238633743735,3651.6673953912355,3161.1121380074846,352.0344369494928,0.27664762577260094,0.027664762577260048,0.0,0.0,38961.71915660439,0.5532952515452019,118870.4462002283
,485.51999999999964,102.0,1.7822855250000018,1.7822855250000018,3.9606345000000047,527.8500000000005,60.129000000000026,6.642916232600452,0.7381018036222727,0.003458980564476641,0.0003458980564476641,0.0,0.0,71.60781564579543,0.006917961128953282,0.0,5493.297880022267,3591.0,62.33167548860529,62.33167548860529,97.34824757415527,15213.178018905508,1884.4150321514635,890.179230201381,98.90880335570894,0.04430015506895416,0.004430015506895411,0.0,0.0,3327.046275345222,0.08860031013790833,78493.0161554153,928.9562214780148,975.5999999999991,15.559764744103017,15.559764744103017,24.560585258490224,2430.62494628015,398.31423825373736,354.1155610481706,43.262732522270305,0.011829978477643993,0.0011829978477643993,0.0,0.0,840.111577580808,0.023659956955287987,19343.725652885045,4236.8550401922275,6896.711808036729,88.4039833435556,88.4039833435556,189.38817302816662,30149.700239258873,3671.7544741520105,3177.7097861861207,353.81124884049126,0.2788488553175001,0.02788488553175002,0.0,0.0,39283.08956859563,0.5576977106350002,119431.28052039047
,495.0399999999996,104.0,1.817232300000002,1.817232300000002,4.038294000000005,538.2000000000005,61.30800000000003,6.813918904215258,0.7571021004683619,0.0035325131850951256,0.00035325131850951267,0.0,0.0,73.1300879578393,0.007065026370190251,0.0,5493.297880022267,3591.0,62.33167548860529,62.33167548860529,97.34824757415527,15205.788889324615,1884.4150321514635,892.152668467497,99.12807427416638,0.04425022663885645,0.004425022663885638,0.0,0.0,3322.2404881533453,0.0885004532777129,78493.0161554153,828.5546525896926,930.5999999999991,14.448352976667087,14.448352976667087,22.80625774002664,2157.0019767744375,369.86322123561325,334.9723815500464,41.135712578034315,0.010515664641186482,0.0010515664641186486,0.0,0.0,691.1828568325506,0.021031329282372963,17962.03096339325,4313.360468043442,6960.612946089331,89.48378542109032,89.48378542109032,191.32662137971792,30456.697721653196,3706.0099391391514,3204.564209291611,356.7985120511578,0.2808474413145999,0.028084744131459987,0.0,0.0,39532.244138128546,0.5616948826291998,120818.41283945923
