DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,281,36.0,36.0,72.0,0.0,1400.7338540941055,1211.4205972599466,495.392719525883,495.392719525883,176.87661952388572,126.20883788943931,700.5972351453911,4606.622582964534,700.5972351453862,430.7961751601593,192.14271883249583,178.22762113926944,178.22762113926944,25.796939102511015,25.796939102511015,239.67008446963433,1270.6580989458503,239.67008446963484,1226.41688,3876.7503840000004,1687.075848,1748.8923160000002,920.314704,682.457984,10141.908116,2607.390551999984
,282,36.0,36.0,72.0,0.0,1400.7338540941055,1211.4205972599466,495.392719525883,495.392719525883,176.87661952388572,126.20883788943931,700.5972351453911,4606.622582964534,700.5972351453862,425.1278044343677,189.6145251636472,175.88252086112115,175.88252086112115,25.457505693267446,25.457505693267446,236.5165307266128,1253.9389134334049,236.51653072661333,1226.41688,3876.7503840000004,1687.075848,1748.8923160000002,920.314704,682.457984,10141.908116,2607.390551999984
,283,34.5,34.5,69.0,0.0,1397.114386770865,1208.290311478913,494.1126349793045,494.1126349793045,176.4195739954002,125.88271686130122,698.7869063724056,4594.719165437494,698.7869063724007,436.4645458859508,194.67091250134445,180.57272141741774,180.57272141741774,26.13637251175458,26.13637251175458,242.82363821265585,1287.3772844582957,242.82363821265636,1226.41688,3876.7503840000004,1687.075848,1748.8923160000002,920.314704,682.457984,10141.908116,2607.390551999984
,284,33.0,33.0,66.0,0.0,1393.4949194476242,1205.1600256978797,492.832550432726,492.832550432726,175.96252846691473,125.55659583316314,696.97657759942,4582.815747910453,696.9765775994152,447.801287337534,199.7272998390417,185.2629219737143,185.2629219737143,26.81523933024171,26.81523933024171,249.13074569869883,1320.8156554831864,249.1307456986994,1217.8205,3849.5769000000005,1675.25055,1736.6337250000001,913.8639000000001,677.6744,10070.819975,2589.1144499999846
,285,33.0,33.0,66.0,0.0,1389.8754521243836,1202.0297399168462,491.5524658861475,491.5524658861475,175.50548293842922,125.23047480502505,695.1662488264345,4570.912330383414,695.1662488264298,464.8063995149087,207.3118808455876,192.29822280815912,192.29822280815912,27.833539557972408,27.833539557972408,258.5914069277634,1370.973212020523,258.59140692776396,1209.22412,3822.403416,1663.425252,1724.3751340000001,907.413096,672.890816,9999.731834,2570.838347999985
,286,33.0,33.0,66.0,0.0,1389.8754521243836,1202.0297399168462,491.5524658861475,491.5524658861475,175.50548293842922,125.23047480502505,695.1662488264345,4570.912330383414,695.1662488264298,476.14314096649184,212.36826818328487,196.9884233644557,196.9884233644557,28.51240637645954,28.51240637645954,264.89851441380637,1404.4115830454134,264.898514413807,1203.4932000000001,3804.28776,1655.54172,1716.2027400000002,903.11256,669.7017599999999,9952.33974,2558.6542799999856
,287,28.5,28.5,57.0,0.0,1386.255984801143,1198.8994541358127,490.272381339569,490.272381339569,175.04843740994374,124.90435377688696,693.355920053449,4559.008912856374,693.3559200534443,498.8166238696581,222.4810428586794,206.36882447704883,206.36882447704883,29.870140013433804,29.870140013433804,277.5127293858924,1471.2883250951954,277.51272938589307,1197.7622800000001,3786.172104,1647.6581879999999,1708.0303460000002,898.8120240000001,666.512704,9904.947646,2546.470211999986
,288,28.5,28.5,57.0,0.0,1382.6365174779025,1195.7691683547794,488.9922967929905,488.9922967929905,174.59139188145824,124.57823274874889,691.5455912804636,4547.105495329334,691.5455912804588,498.8166238696581,222.4810428586794,206.36882447704883,206.36882447704883,29.870140013433804,29.870140013433804,277.5127293858924,1471.2883250951954,277.51272938589307,1192.03136,3768.0564480000003,1639.774656,1699.857952,894.511488,663.3236479999999,9857.555552,2534.2861439999865
,289,28.5,28.5,57.0,0.0,1379.017050154662,1192.6388825737458,487.712212246412,487.712212246412,174.13434635297276,124.2521117206108,689.7352625074781,4535.202077802293,689.7352625074733,493.14825314386655,219.95284918983074,204.02372419890054,204.02372419890054,29.53070660419024,29.53070660419024,274.35917564287087,1454.5691395827498,274.35917564287155,1194.8968200000002,3777.1142760000002,1643.716422,1703.9441490000002,896.6617560000001,664.918176,9881.251599,2540.3781779999863
,290,30.0,30.0,60.0,0.0,1379.017050154662,1192.6388825737458,487.712212246412,487.712212246412,174.13434635297276,124.2521117206108,689.7352625074781,4535.202077802293,689.7352625074733,481.8115116922834,214.89646185213348,199.33352364260398,199.33352364260398,28.851839785703106,28.851839785703106,268.0520681568279,1421.130768557859,268.0520681568285,1192.03136,3768.0564480000003,1639.774656,1699.857952,894.511488,663.3236479999999,9857.555552,2534.2861439999865
