DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,10,67.5,67.5,135.0,0.0,1381.6930306852337,1194.9531965479002,488.6586170674018,488.6586170674018,174.4722537925451,124.4932227582223,691.0736927564092,4544.002630675113,691.0736927564132,369.63078321591485,164.86187145205403,152.9224700472922,152.9224700472922,22.134232741247995,22.134232741247995,205.64119679799865,1090.2472570430477,205.64119679799865,1092.070944,4981.64472,1502.267472,2285.57376,819.5001120000001,607.699152,11288.75616,2321.7675840000093
,11,67.5,67.5,135.0,0.0,1381.6930306852337,1194.9531965479002,488.6586170674018,488.6586170674018,174.4722537925451,124.4932227582223,691.0736927564092,4544.002630675113,691.0736927564132,375.23124962827717,167.35977859526696,155.23947716922086,155.23947716922086,22.469599903994176,22.469599903994176,208.75697250705923,1106.7661548770334,208.75697250705923,1092.070944,4981.64472,1502.267472,2285.57376,819.5001120000001,607.699152,11288.75616,2321.7675840000093
,12,66.0,66.0,132.0,0.0,1391.9277938754947,1203.8047017075144,492.27831052716033,492.27831052716033,175.76464085767506,125.41539477865358,696.1927571471974,4577.661909420855,696.1927571472014,364.03031680355247,162.36396430884108,150.60546292536353,150.60546292536353,21.79886557850181,21.79886557850181,202.52542108893806,1073.7283592090623,202.52542108893806,1094.598886,4993.176305,1505.744943,2290.86444,821.397103,609.105863,11314.88754,2327.1420460000095
,13,67.5,67.5,135.0,0.0,1391.9277938754947,1203.8047017075144,492.27831052716033,492.27831052716033,175.76464085767506,125.41539477865358,696.1927571471974,4577.661909420855,696.1927571472014,347.22891756646544,154.87024287920227,143.65444155957752,143.65444155957752,20.792764090263265,20.792764090263265,193.1780939617563,1024.1716657071056,193.1780939617563,1104.710654,5039.302645,1519.654827,2312.02716,828.9850670000001,614.732707,11419.413059999999,2348.6398940000104
,14,67.5,67.5,135.0,0.0,1395.3393816055816,1206.7552034273856,493.48487501374655,493.48487501374655,176.19543654605172,125.72278545213067,697.8991119441268,4588.88166900277,697.8991119441308,341.6284511541031,152.37233573598934,141.33743443764885,141.33743443764885,20.457396927517085,20.457396927517085,190.06231825269572,1007.65276787312,190.06231825269572,1104.710654,5039.302645,1519.654827,2312.02716,828.9850670000001,614.732707,11419.413059999999,2348.6398940000104
,15,69.0,69.0,138.0,0.0,1395.3393816055816,1206.7552034273856,493.48487501374655,493.48487501374655,176.19543654605172,125.72278545213067,697.8991119441268,4588.88166900277,697.8991119441308,324.8270519170161,144.8786143063505,134.38641307186285,134.38641307186285,19.45129543927854,19.45129543927854,180.71499112551396,958.0960743711634,180.71499112551396,1112.29448,5073.8974,1530.08724,2327.8992,834.6760400000001,618.95284,11497.8072,2364.763280000011
,16,72.0,72.0,144.0,0.0,1395.3393816055816,1206.7552034273856,493.48487501374655,493.48487501374655,176.19543654605172,125.72278545213067,697.8991119441268,4588.88166900277,697.8991119441308,308.025652679929,137.3848928767117,127.43539170607683,127.43539170607683,18.445193951039993,18.445193951039993,171.3676639983322,908.5393808692066,171.3676639983322,1119.878306,5108.492155,1540.519653,2343.77124,840.367013,623.1729730000001,11576.20134,2380.8866660000117
,17,72.0,72.0,144.0,0.0,1398.7509693356685,1209.705705147257,494.6914395003327,494.6914395003327,176.62623223442836,126.03017612560775,699.6054667410563,4600.101428584683,699.6054667410602,302.4251862675667,134.88698573349876,125.11838458414816,125.11838458414816,18.109826788293812,18.109826788293812,168.25188828927162,892.0204830352211,168.25188828927162,1122.406248,5120.02374,1543.997124,2349.06192,842.264004,624.579684,11602.33272,2386.261128000012
,18,70.5,70.5,141.0,0.0,1402.1625570657557,1212.6562068671283,495.89800398691887,495.89800398691887,177.05702792280502,126.33756679908485,701.3118215379857,4611.3211881665975,701.3118215379897,302.4251862675667,134.88698573349876,125.11838458414816,125.11838458414816,18.109826788293812,18.109826788293812,168.25188828927162,892.0204830352211,168.25188828927162,1122.406248,5120.02374,1543.997124,2349.06192,842.264004,624.579684,11602.33272,2386.261128000012
,19,73.5,73.5,147.0,0.0,1398.7509693356685,1209.705705147257,494.6914395003327,494.6914395003327,176.62623223442836,126.03017612560775,699.6054667410563,4600.101428584683,699.6054667410602,291.224253442842,129.89117144707288,120.48437034029082,120.48437034029082,17.43909246280145,17.43909246280145,162.02033687115045,858.9826873672499,162.02033687115045,1129.990074,5154.618495,1554.429537,2364.93396,847.954977,628.7998170000001,11680.726859999999,2402.3845140000126
,20,72.0,72.0,144.0,0.0,1402.1625570657557,1212.6562068671283,495.89800398691887,495.89800398691887,177.05702792280502,126.33756679908485,701.3118215379857,4611.3211881665975,701.3118215379897,285.62378703047966,127.39326430385994,118.16736321836215,118.16736321836215,17.103725300055267,17.103725300055267,158.90456116208986,842.4637895332645,158.90456116208986,1132.518016,5166.150079999999,1557.907008,2370.22464,849.851968,630.206528,11706.858240000001,2407.758976000013
,21,72.0,72.0,144.0,0.0,1402.1625570657557,1212.6562068671283,495.89800398691887,495.89800398691887,177.05702792280502,126.33756679908485,701.3118215379857,4611.3211881665975,701.3118215379897,280.0233206181173,124.895357160647,115.85035609643349,115.85035609643349,16.768358137309086,16.768358137309086,155.78878545302928,825.9448916992787,155.78878545302928,1135.045958,5177.681665,1561.384479,2375.51532,851.748959,631.613239,11732.98962,2413.133438000013
,22,72.0,72.0,144.0,0.0,1405.5741447958426,1215.6067085869997,497.1045684735051,497.1045684735051,177.48782361118168,126.64495747256194,703.0181763349151,4622.540947748512,703.0181763349191,268.82238779339264,119.89954287422111,111.21634185257614,111.21634185257614,16.097623811816725,16.097623811816725,149.5572340349081,792.9070960313074,149.5572340349081,1140.101842,5200.7448349999995,1568.339421,2386.09668,855.542941,634.426661,11785.252379999998,2423.8823620000135
,23,72.0,72.0,144.0,0.0,1402.1625570657557,1212.6562068671283,495.89800398691887,495.89800398691887,177.05702792280502,126.33756679908485,701.3118215379857,4611.3211881665975,701.3118215379897,285.62378703047966,127.39326430385994,118.16736321836215,118.16736321836215,17.103725300055267,17.103725300055267,158.90456116208986,842.4637895332645,158.90456116208986,1135.045958,5177.681665,1561.384479,2375.51532,851.748959,631.613239,11732.98962,2413.133438000013
,24,72.0,72.0,144.0,0.0,1395.3393816055816,1206.7552034273856,493.48487501374655,493.48487501374655,176.19543654605172,125.72278545213067,697.8991119441268,4588.88166900277,697.8991119441308,302.4251862675667,134.88698573349876,125.11838458414816,125.11838458414816,18.109826788293812,18.109826788293812,168.25188828927162,892.0204830352211,168.25188828927162,1132.518016,5166.150079999999,1557.907008,2370.22464,849.851968,630.206528,11706.858240000001,2407.758976000013
,25,73.5,73.5,147.0,0.0,1395.3393816055816,1206.7552034273856,493.48487501374655,493.48487501374655,176.19543654605172,125.72278545213067,697.8991119441268,4588.88166900277,697.8991119441308,291.224253442842,129.89117144707288,120.48437034029082,120.48437034029082,17.43909246280145,17.43909246280145,162.02033687115045,858.9826873672499,162.02033687115045,1137.5738999999999,5189.21325,1564.86195,2380.806,853.6459500000001,633.01995,11759.121000000001,2418.5079000000133
,26,73.5,73.5,147.0,0.0,1395.3393816055816,1206.7552034273856,493.48487501374655,493.48487501374655,176.19543654605172,125.72278545213067,697.8991119441268,4588.88166900277,697.8991119441308,285.62378703047966,127.39326430385994,118.16736321836215,118.16736321836215,17.103725300055267,17.103725300055267,158.90456116208986,842.4637895332645,158.90456116208986,1137.5738999999999,5189.21325,1564.86195,2380.806,853.6459500000001,633.01995,11759.121000000001,2418.5079000000133
,27,76.5,76.5,153.0,0.0,1391.9277938754947,1203.8047017075144,492.27831052716033,492.27831052716033,175.76464085767506,125.41539477865358,696.1927571471974,4577.661909420855,696.1927571472014,263.22192138103026,117.40163573100817,108.89933473064747,108.89933473064747,15.76225664907054,15.76225664907054,146.44145832584752,776.3881981973219,146.44145832584752,1152.741552,5258.40276,1585.726776,2412.55008,865.027896,641.4602160000001,11915.90928,2450.7546720000146
,28,72.0,72.0,144.0,0.0,1402.1625570657557,1212.6562068671283,495.89800398691887,495.89800398691887,177.05702792280502,126.33756679908485,701.3118215379857,4611.3211881665975,701.3118215379897,268.82238779339264,119.89954287422111,111.21634185257614,111.21634185257614,16.097623811816725,16.097623811816725,149.5572340349081,792.9070960313074,149.5572340349081,1150.21361,5246.871175,1582.249305,2407.2594,863.1309050000001,640.053505,11889.7779,2445.3802100000144
,29,73.5,73.5,147.0,0.0,1402.1625570657557,1212.6562068671283,495.89800398691887,495.89800398691887,177.05702792280502,126.33756679908485,701.3118215379857,4611.3211881665975,701.3118215379897,257.62145496866793,114.90372858779523,106.5823276087188,106.5823276087188,15.42688948632436,15.42688948632436,143.32568261678693,759.8693003633365,143.32568261678693,1155.269494,5269.934345,1589.204247,2417.84076,866.924887,642.866927,11942.040659999999,2456.129134000015
,30,73.5,73.5,147.0,0.0,1407.7165859922418,1217.4595926207153,497.8622782751252,497.8622782751252,177.7583587704771,126.83799558101751,704.0897491924366,4629.586838707139,704.0897491924375,258.37962743933804,115.2418869286959,106.89599630786773,106.89599630786773,15.472290374686025,15.472290374686025,143.7474859441273,762.1055736772688,143.74748594412742,1161.5250979999998,5410.785894,1739.198208,2430.933012,871.618884,646.34792,12260.409016,2610.817092000016
,31,75.0,75.0,150.0,0.0,1407.7165859922418,1217.4595926207153,497.8622782751252,497.8622782751252,177.7583587704771,126.83799558101751,704.0897491924366,4629.586838707139,704.0897491924375,258.37962743933804,115.2418869286959,106.89599630786773,106.89599630786773,15.472290374686025,15.472290374686025,143.7474859441273,762.1055736772688,143.74748594412742,1158.9890169999999,5398.971951,1735.400832,2425.625298,869.715786,644.93668,12233.639564000003,2605.116618000016
,32,75.0,75.0,150.0,0.0,1407.7165859922418,1217.4595926207153,497.8622782751252,497.8622782751252,177.7583587704771,126.83799558101751,704.0897491924366,4629.586838707139,704.0897491924375,252.76267901674373,112.7366285172025,104.57217030117496,104.57217030117496,15.135936236105893,15.135936236105893,140.62254059751584,745.5380612060237,140.62254059751595,1161.5250979999998,5410.785894,1739.198208,2430.933012,871.618884,646.34792,12260.409016,2610.817092000016
,33,76.5,76.5,153.0,0.0,1407.7165859922418,1217.4595926207153,497.8622782751252,497.8622782751252,177.7583587704771,126.83799558101751,704.0897491924366,4629.586838707139,704.0897491924375,247.14573059414943,110.23137010570912,102.24834429448218,102.24834429448218,14.799582097525763,14.799582097525763,137.49759525090437,728.9705487347788,137.49759525090448,1164.0611789999998,5422.599837,1742.995584,2436.240726,873.521982,647.7591600000001,12287.178468,2616.5175660000164
,34,76.5,76.5,153.0,0.0,1407.7165859922418,1217.4595926207153,497.8622782751252,497.8622782751252,177.7583587704771,126.83799558101751,704.0897491924366,4629.586838707139,704.0897491924375,241.52878217155512,107.72611169421573,99.92451828778941,99.92451828778941,14.463227958945632,14.463227958945632,134.3726499042929,712.4030362635337,134.372649904293,1166.59726,5434.41378,1746.79296,2441.54844,875.42508,649.1704,12313.947919999999,2622.2180400000166
,35,75.0,75.0,150.0,0.0,1407.7165859922418,1217.4595926207153,497.8622782751252,497.8622782751252,177.7583587704771,126.83799558101751,704.0897491924366,4629.586838707139,704.0897491924375,247.14573059414943,110.23137010570912,102.24834429448218,102.24834429448218,14.799582097525763,14.799582097525763,137.49759525090437,728.9705487347788,137.49759525090448,1166.59726,5434.41378,1746.79296,2441.54844,875.42508,649.1704,12313.947919999999,2622.2180400000166
,36,75.0,75.0,150.0,0.0,1407.7165859922418,1217.4595926207153,497.8622782751252,497.8622782751252,177.7583587704771,126.83799558101751,704.0897491924366,4629.586838707139,704.0897491924375,247.14573059414943,110.23137010570912,102.24834429448218,102.24834429448218,14.799582097525763,14.799582097525763,137.49759525090437,728.9705487347788,137.49759525090448,1164.0611789999998,5422.599837,1742.995584,2436.240726,873.521982,647.7591600000001,12287.178468,2616.5175660000164
,37,73.5,73.5,147.0,0.0,1411.1416871747047,1220.4217814105468,499.0736220178871,499.0736220178871,178.19086085994297,127.14660384277181,705.8028629374303,4640.85104026117,705.8028629374312,247.14573059414943,110.23137010570912,102.24834429448218,102.24834429448218,14.799582097525763,14.799582097525763,137.49759525090437,728.9705487347788,137.49759525090448,1164.0611789999998,5422.599837,1742.995584,2436.240726,873.521982,647.7591600000001,12287.178468,2616.5175660000164
,38,72.0,72.0,144.0,0.0,1417.9918895396304,1226.3461589902095,501.4963095034108,501.4963095034108,179.0558650388747,127.76382036628041,709.2290904274178,4663.379443369235,709.2290904274187,235.91183374896082,105.22085328272235,97.60069228109663,97.60069228109663,14.1268738203655,14.1268738203655,131.24770455768143,695.8355237922889,131.24770455768154,1169.133341,5446.227723,1750.590336,2446.856154,877.328178,650.58164,12340.717372,2627.918514000017
,39,73.5,73.5,147.0,0.0,1417.9918895396304,1226.3461589902095,501.4963095034108,501.4963095034108,179.0558650388747,127.76382036628041,709.2290904274178,4663.379443369235,709.2290904274187,241.52878217155512,107.72611169421573,99.92451828778941,99.92451828778941,14.463227958945632,14.463227958945632,134.3726499042929,712.4030362635337,134.372649904293,1166.59726,5434.41378,1746.79296,2441.54844,875.42508,649.1704,12313.947919999999,2622.2180400000166
,40,69.0,69.0,138.0,0.0,1424.8420919045561,1232.2705365698723,503.9189969889345,503.9189969889345,179.92086921780648,128.38103688978902,712.6553179174053,4685.907846477298,712.6553179174061,241.52878217155512,107.72611169421573,99.92451828778941,99.92451828778941,14.463227958945632,14.463227958945632,134.3726499042929,712.4030362635337,134.372649904293,1169.133341,5446.227723,1750.590336,2446.856154,877.328178,650.58164,12340.717372,2627.918514000017
,41,69.0,69.0,138.0,0.0,1424.8420919045561,1232.2705365698723,503.9189969889345,503.9189969889345,179.92086921780648,128.38103688978902,712.6553179174053,4685.907846477298,712.6553179174061,235.91183374896082,105.22085328272235,97.60069228109663,97.60069228109663,14.1268738203655,14.1268738203655,131.24770455768143,695.8355237922889,131.24770455768154,1169.133341,5446.227723,1750.590336,2446.856154,877.328178,650.58164,12340.717372,2627.918514000017
,42,67.5,67.5,135.0,0.0,1431.6922942694819,1238.1949141495352,506.34168447445825,506.34168447445825,180.78587339673825,128.99825341329762,716.0815454073928,4708.436249585363,716.0815454073936,230.2948853263665,102.71559487122896,95.27686627440386,95.27686627440386,13.79051968178537,13.79051968178537,128.12275921107,679.2680113210438,128.12275921107008,1171.669422,5458.041666,1754.387712,2452.163868,879.231276,651.99288,12367.486824,2633.618988000017
,43,67.5,67.5,135.0,0.0,1431.6922942694819,1238.1949141495352,506.34168447445825,506.34168447445825,180.78587339673825,128.99825341329762,716.0815454073928,4708.436249585363,716.0815454073936,224.6779369037722,100.21033645973557,92.95304026771107,92.95304026771107,13.454165543205239,13.454165543205239,124.99781386445852,662.7004988497989,124.9978138644586,1174.205503,5469.855609,1758.185088,2457.471582,881.134374,653.40412,12394.256275999998,2639.319462000017
,44,69.0,69.0,138.0,0.0,1428.267193087019,1235.2327253597039,505.1303407316964,505.1303407316964,180.35337130727237,128.68964515154332,714.3684316623991,4697.172048031331,714.3684316623999,213.4440400585836,95.19981963674879,88.30538825432552,88.30538825432552,12.781457266044978,12.781457266044978,118.7479231712356,629.565473907309,118.74792317123567,1179.2776649999998,5493.483495,1765.77984,2468.0870099999997,884.94057,656.2266000000001,12447.79518,2650.7204100000176
,45,69.0,69.0,138.0,0.0,1428.267193087019,1235.2327253597039,505.1303407316964,505.1303407316964,180.35337130727237,128.68964515154332,714.3684316623991,4697.172048031331,714.3684316623999,207.8270916359893,92.6945612252554,85.98156224763275,85.98156224763275,12.445103127464845,12.445103127464845,115.62297782462413,612.997961436064,115.6229778246242,1179.2776649999998,5493.483495,1765.77984,2468.0870099999997,884.94057,656.2266000000001,12447.79518,2650.7204100000176
,46,69.0,69.0,138.0,0.0,1428.267193087019,1235.2327253597039,505.1303407316964,505.1303407316964,180.35337130727237,128.68964515154332,714.3684316623991,4697.172048031331,714.3684316623999,207.8270916359893,92.6945612252554,85.98156224763275,85.98156224763275,12.445103127464845,12.445103127464845,115.62297782462413,612.997961436064,115.6229778246242,1179.2776649999998,5493.483495,1765.77984,2468.0870099999997,884.94057,656.2266000000001,12447.79518,2650.7204100000176
,47,72.0,72.0,144.0,0.0,1421.4169907220933,1229.308347780041,502.7076532461727,502.7076532461727,179.4883671283406,128.07242862803471,710.9422041724116,4674.643644923267,710.9422041724124,207.8270916359893,92.6945612252554,85.98156224763275,85.98156224763275,12.445103127464845,12.445103127464845,115.62297782462413,612.997961436064,115.6229778246242,1181.8137459999998,5505.297438,1769.577216,2473.3947239999998,886.843668,657.63784,12474.564631999998,2656.420884000018
