DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,2,0,3,7,32,0,1,2,0,15060.849437480565,3.9,587.373128061742,481.94718199937813,3.2,178,185,270,391,57,128.2915601023018,126.92962962962963,644.4024622409346,2.1651785714285716,373.49776785714283,0.0,0,0,742.3897112951734,0,157,123,105,63,0,0,58.0,60.0,0,0,0,0,692.8471337579617,1061.7642276422764,1419.142857142857,1785.1587301587301,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,1,0,1,32,0,2,4,0,15116.873280820148,3.9,589.5580579519858,483.7399449862448,3.2,182,184,267,395,54,127.99240506329114,126.22846441947566,644.6376067815315,2.1692650334075725,373.6926503340757,0.0,0,0,742.513169102208,1,157,124,103,65,0,0,58.0,60.0,0,0,0,0,692.4012738853503,1062.0725806451612,1419.8446601941748,1784.9384615384615,0,0,0,0,0,0,0,0,0,0
,0,22,0,0,0,0,2,0,0,0,0,2,2,32,0,0,0,0,15238.456946154956,3.9,594.2998209000433,487.6306222769586,3.2,182,181,267,395,54,128.99240506329113,127.22846441947566,644.7934021104537,2.1692650334075725,373.6926503340757,0.0,0,0,742.2620010957575,2,157,124,103,65,0,0,58.0,60.0,0,0,0,0,692.4012738853503,1062.0725806451612,1419.8446601941748,1784.9384615384615,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,4,4,2,32,0,9,23,0,15226.76280095025,3.9,593.8437492370597,487.25640963040803,3.2,205,204,267,417,55,122.47721822541966,128.22846441947564,642.733289613521,2.11228813559322,374.63347457627117,0.5290322580645161,0,0,742.5618362198444,3,180,124,103,65,0,0,58.0,60.0,0,0,0,0,691.9,1062.0725806451612,1419.8446601941748,1784.9384615384615,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,0,0,0,0,5,2,28,0,2,5,0,15626.729588467866,3.9,609.4424539502468,500.05534683097176,3.2,210,205,263,422,51,122.0260663507109,127.03802281368822,642.8216573728995,2.1183932346723044,374.6321353065539,0.5290322580645161,0,0,742.3140220483937,4,178,126,104,65,0,0,58.0,60.0,0,0,0,0,691.9775280898876,1062.5714285714287,1420.0576923076924,1784.9384615384615,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,1,7,0,28,0,1,1,0,15808.977774828569,3.9,616.5501332183142,505.88728879451423,3.2,211,200,262,423,50,122.73758865248227,127.45801526717557,642.9405686540787,2.120507399577167,374.59830866807613,0.6794871794871795,0,0,742.3140220483937,5,178,126,103,66,0,0,58.0,60.0,0,0,0,0,691.9775280898876,1062.5714285714287,1419.4563106796118,1785.469696969697,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,1,3,2,27,0,1,2,0,15794.193857804099,3.9,615.9735604543598,505.4142034497312,3.2,213,200,262,424,51,122.74056603773585,128.45801526717557,642.9500616729661,2.1157894736842104,374.67578947368423,0.6928104575163399,0,0,742.2004714517996,6,180,126,103,66,0,0,58.0,60.0,0,0,0,0,692.2,1062.5714285714287,1419.4563106796118,1785.469696969697,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,0,3,0,2,3,0,28,0,2,2,0,15939.002746448848,3.9,621.6211071115051,510.0480878863632,3.2,215,199,262,426,51,123.16431924882629,129.45801526717557,642.4968801032949,2.111111111111111,374.7526205450734,0.9675324675324676,0,0,742.2004714517996,7,182,126,103,66,0,0,58.0,60.0,0,0,0,0,692.4835164835165,1062.5714285714287,1419.4563106796118,1785.469696969697,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,2,1,0,1,2,0,27,0,3,4,0,15981.555428419759,3.8999999999999995,623.2806617083705,511.4097737094323,3.2,219,200,261,429,51,122.58041958041959,129.88888888888889,642.5854532592368,2.10625,374.83958333333334,0.9675324675324676,0,0,742.2774305469854,8,185,125,104,66,0,0,58.0,60.0,0,0,0,0,692.4702702702702,1062.544,1419.7115384615386,1785.469696969697,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,2,2,0,3,6,1,27,0,1,2,0,16108.440813783856,3.9,628.2291917375704,515.4701060410835,3.2,223,200,258,431,50,123.01160092807424,130.86821705426357,642.684389903059,2.106029106029106,374.7858627858628,1.3974358974358974,0,0,742.3608150664049,9,186,125,103,67,0,0,58.0,60.0,0,0,0,0,692.8118279569892,1062.544,1419.4660194174758,1785.9402985074628,0,0,0,0,0,0,0,0,0,0
