DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,5,0,8,2,36,0,2,2,0,14986.72560955438,3.9,584.4822987726208,479.57521950574017,3.2,177,192,271,391,57,122.31969309462916,124.61623616236163,641.338300651787,2.1651785714285716,373.625,0.0,0,0,741.8888209302792,0,158,121,106,63,0,0,63.333333333333336,58.0,0,0,0,0,694.4240506329114,1057.1404958677685,1416.8584905660377,1796.888888888889,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,0,0,0,0,2,4,36,1,4,5,0,15079.880831452567,3.9,588.1153524266501,482.5561866064822,3.2,182,193,268,396,54,121.77525252525253,123.92164179104478,641.4433671261762,2.1666666666666665,373.81111111111113,0.0,0,0,741.8482730102044,1,159,121,106,64,0,0,63.333333333333336,58.0,0,0,0,0,694.8867924528302,1057.3801652892562,1417.0849056603774,1798.1875,0,0,0,0,0,0,0,0,0,0
,0,21,0,0,0,0,1,0,0,0,2,1,4,36,1,0,0,0,15200.890847352191,3.8999999999999995,592.8347430467354,486.4285071152701,3.2,182,192,268,396,54,122.77525252525253,124.92164179104478,641.6043597969851,2.1666666666666665,373.81111111111113,0.25333333333333335,0,0,741.8092844629668,2,159,121,106,64,0,0,63.333333333333336,58.0,0,0,0,0,694.8867924528302,1057.3801652892562,1417.0849056603774,1798.1875,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,1,3,35,1,13,21,0,15262.65316050451,3.9,595.2434732596759,488.40490113614436,3.2000000000000006,203,213,268,417,54,117.59232613908873,125.92164179104478,640.1825802548767,2.1146496815286624,374.6666666666667,0.2585034013605442,0,0,741.7231879452573,3,180,121,106,64,0,0,63.333333333333336,58.0,0,0,0,0,696.0333333333333,1057.3801652892562,1417.0849056603774,1798.1875,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,3,9,0,36,1,0,0,0,15600.115543806967,3.9,608.4045062084717,499.203697401823,3.2,203,212,268,417,54,118.59232613908873,126.92164179104478,640.3142954353052,2.1146496815286624,374.6666666666667,1.1275167785234899,0,0,741.7231879452573,4,180,121,106,64,0,0,63.333333333333336,58.0,0,0,0,0,696.0333333333333,1057.3801652892562,1417.0849056603774,1798.1875,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,2,2,1,33,1,1,3,0,15590.611471818042,3.9,608.0338474009036,498.8995670981774,3.2,206,212,265,417,54,117.38848920863309,126.20754716981132,640.4116456005822,2.121019108280255,374.3949044585987,1.6733333333333333,0,0,741.5632283154467,5,178,123,105,65,0,0,63.333333333333336,58.0,0,0,0,0,696.3258426966293,1056.560975609756,1416.4666666666667,1798.5230769230768,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,11,1,31,1,0,1,1,15678.254799724156,3.8999999999999995,611.451937189242,501.704153591173,3.2,207,212,264,416,55,117.15625,126.63636363636364,640.5378915831853,2.1231422505307855,374.3163481953291,1.9536423841059603,0,0,741.5632283154467,6,178,123,104,66,0,0,63.333333333333336,58.0,0,0,0,0,696.3258426966293,1056.560975609756,1416.326923076923,1798.2424242424242,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,0,2,0,3,1,2,30,1,1,1,0,15727.933687444094,3.9,613.3894138103196,503.29387799821103,3.2,208,210,264,417,55,117.87529976019185,127.63636363636364,640.5945003770539,2.1207627118644066,374.35593220338984,2.486842105263158,0,0,741.5632283154467,7,179,123,104,66,0,0,63.333333333333336,58.0,0,0,0,0,696.2178770949721,1056.560975609756,1416.326923076923,1798.2424242424242,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,4,1,0,2,2,4,28,1,0,2,0,15777.149624485588,3.8999999999999995,615.3088353549379,504.8687879835388,3.2,210,210,263,419,54,118.31264916467781,128.09885931558935,640.7822960166565,2.120507399577167,374.3551797040169,2.7434210526315788,0,0,741.5714553374794,8,180,123,104,65,1,0,63.333333333333336,58.0,0,0,0,0,696.1222222222223,1056.560975609756,1416.326923076923,1798.6153846153845,2115.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,1,3,0,0,6,6,27,1,2,2,0,15887.938573321653,3.9,619.6296043595445,508.4140343462929,3.2,212,211,263,421,54,118.75059382422803,129.09885931558935,640.6698618131546,2.1157894736842104,374.43368421052634,2.78,0,0,741.5714553374794,9,182,123,104,65,1,0,63.333333333333336,58.0,0,0,0,0,696.2307692307693,1056.560975609756,1416.326923076923,1798.6153846153845,2115.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,7,1,0,0,1,5,8,29,1,0,1,0,15996.952045932478,3.9,623.8811297913667,511.90246546983934,3.2,213,208,262,422,53,119.4691943127962,129.54961832061068,640.7845208382206,2.1178947368421053,374.33263157894737,2.8211920529801326,0,0,741.605518868772,10,181,124,104,65,1,0,63.333333333333336,58.0,0,0,0,0,696.3646408839779,1056.241935483871,1416.326923076923,1798.6153846153845,2115.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,1,0,4,2,0,3,29,1,1,1,0,15990.593569900815,3.9,623.6331492261318,511.69899423682614,3.2,210,206,266,422,54,119.77725118483413,128.61654135338347,640.9409565928916,2.115546218487395,374.3718487394958,3.215686274509804,0,0,741.605518868772,11,182,124,104,65,1,0,87.5,72.5,87.0,117.0,0,0,696.565934065934,1056.241935483871,1416.326923076923,1798.6153846153845,2115.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,0,2,1,2,8,2,27,1,2,3,0,16051.025569538326,3.9,625.9899972119947,513.6328182252264,3.2,213,202,263,425,51,119.93176470588236,127.79087452471482,641.0036946344138,2.1218487394957983,374.18277310924367,3.361842105263158,0,0,741.6761575738303,12,180,125,105,65,1,0,87.5,72.5,87.0,117.0,0,0,696.7555555555556,1055.344,1416.7904761904763,1798.6153846153845,2115.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,1,0,1,2,4,4,27,1,4,7,0,16094.099297772194,3.9,627.6698726131156,515.0111775287103,3.2,219,207,261,431,49,118.38515081206496,126.59770114942529,641.031304075101,2.11875,374.29375,3.487012987012987,0,0,741.6515877477217,13,184,124,105,65,2,0,87.5,77.33333333333333,87.0,117.0,0,0,696.4891304347826,1055.0,1416.752380952381,1798.4307692307693,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,4,1,1,4,4,2,27,1,3,5,0,16286.332985584411,3.9,635.166986437792,521.1626555387012,3.2,224,212,261,436,49,118.02752293577981,127.59770114942529,641.0793820604428,2.107216494845361,374.4865979381443,4.215189873417722,0,0,741.6918266084924,14,189,124,105,65,2,0,87.5,77.33333333333333,87.0,117.0,0,0,697.1904761904761,1055.0,1416.752380952381,1798.4307692307693,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,2,1,0,3,3,2,24,2,4,4,0,16396.78457390539,3.9,639.4745983823101,524.6971063649725,3.2,228,216,260,439,49,117.55580865603645,128.02307692307693,640.8374553623763,2.1024590163934427,374.71311475409834,5.130434782608695,0,0,741.6918266084924,15,192,124,104,66,2,0,87.5,77.33333333333333,87.0,117.0,0,0,697.375,1055.0,1416.5288461538462,1799.1969696969697,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,3,1,1,2,5,3,22,2,1,2,0,16489.7189582445,3.8999999999999995,643.0990393715354,527.671006663824,3.2,230,215,259,441,48,118.02267573696145,128.47876447876448,640.770610334223,2.1022494887525562,374.63803680981596,5.601226993865031,0,0,741.6835153689316,16,193,123,105,66,2,0,87.5,77.33333333333333,87.0,117.0,0,0,697.279792746114,1054.918699186992,1416.4285714285713,1799.1969696969697,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,3,1,4,3,1,3,20,3,2,2,0,16573.80609866231,3.9,646.3784378478301,530.3617951571939,3.2,231,216,259,442,48,118.08597285067873,128.41312741312743,640.8976333616953,2.1020408163265305,374.6734693877551,6.150602409638554,0,0,741.6835153689316,17,194,123,104,67,2,0,87.5,77.33333333333333,87.0,117.0,0,0,697.4072164948453,1054.918699186992,1416.3653846153845,1799.55223880597,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,3,0,2,2,3,2,17,6,1,3,0,16677.210115171656,3.9,650.4111944916946,533.6707236854929,3.1999999999999993,233,218,259,445,47,118.28988764044944,128.35521235521236,640.7666511593769,2.0995934959349594,374.739837398374,6.25,0,0,741.7261787965155,18,196,123,103,68,2,0,87.5,77.33333333333333,87.0,117.0,0,0,697.5612244897959,1054.918699186992,1416.6796116504854,1798.5441176470588,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,1,1,0,3,3,0,3,5,4,5,17,7,2,2,0,16686.866377036058,3.9,650.7877887044062,533.9797240651538,3.2,232,216,260,445,47,118.60224719101123,127.8,640.6497106987464,2.095528455284553,374.8069105691057,6.744186046511628,0,1834.0,741.6791110919883,19,197,122,104,67,2,0,87.4,77.33333333333333,87.0,102.0,0,0,697.6649746192893,1054.983606557377,1416.4903846153845,1798.2238805970148,2169.0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0,0,3,4,1,3,0,6,2,15,8,0,0,0,16741.816714139397,3.9,652.9308518514365,535.7381348524608,3.2000000000000006,231,216,261,445,47,119.60224719101123,128.31417624521072,640.7895798772214,2.095528455284553,374.8069105691057,6.783625730994152,0,0,741.6791110919883,20,197,122,104,67,2,0,87.4,77.33333333333333,87.0,102.0,0,0,697.6649746192893,1054.983606557377,1416.4903846153845,1798.2238805970148,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,9,1,2,3,3,5,2,15,10,1,1,0,16794.104229313973,3.9,654.9700649432449,537.4113353380471,3.2,232,216,261,446,47,120.33408071748879,129.31417624521072,640.7706311109308,2.0933062880324544,374.84381338742395,6.808139534883721,0,0,741.6791110919883,21,198,122,104,67,2,0,87.4,77.33333333333333,87.0,102.0,0,0,697.6868686868687,1054.983606557377,1416.4903846153845,1798.2238805970148,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,2,0,3,3,6,1,16,13,0,1,1,16840.983127638352,3.900000000000001,656.7983419778958,538.9114600844273,3.2,232,215,261,447,46,121.0648769574944,129.26819923371647,640.8716409195762,2.0953346855983774,374.815415821501,7.063218390804598,0,0,741.6791110919883,22,198,121,105,67,2,0,87.33333333333333,77.33333333333333,87.0,102.0,0,0,697.6868686868687,1054.8595041322315,1416.6380952380953,1798.2238805970148,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,1,0,4,0,11,3,15,15,1,3,0,16826.272311163448,3.8999999999999995,656.2246201353744,538.4407139572303,3.2,232,218,263,447,48,119.5682326621924,128.23574144486693,640.4677890369651,2.092929292929293,374.8040404040404,7.063218390804598,0,0,741.7827469274421,23,199,122,105,67,2,0,96.375,77.33333333333333,87.0,102.0,0,0,697.6683417085427,1054.9344262295083,1416.6380952380953,1798.2238805970148,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,2,0,1,2,4,2,15,16,1,2,0,16910.070983303493,3.9,659.4927683488362,541.1222714657117,3.2,234,216,262,449,47,120.03563474387528,128.53053435114504,640.5262944578869,2.092741935483871,374.72983870967744,7.563218390804598,0,0,741.8531124172488,24,199,123,105,67,2,0,96.375,77.33333333333333,87.0,97.0,0,0,697.5427135678392,1054.9918699186992,1416.6380952380953,1798.2238805970148,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,4,2,3,2,4,7,2,15,16,1,1,0,16864.638267627117,3.9,657.7208924374576,539.6684245640678,3.2,235,220,262,445,52,118.84719101123595,129.53053435114504,640.4490979753441,2.090543259557344,374.7665995975855,8.101123595505618,0,0,741.8531124172488,25,200,123,105,67,2,0,96.375,77.33333333333333,87.0,97.0,0,0,697.755,1054.9918699186992,1416.6380952380953,1798.2238805970148,2169.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,10,0,1,1,2,6,3,13,18,0,0,0,16905.345629918047,3.9,659.3084795668038,540.9710601573776,3.2,235,218,262,445,52,119.84719101123595,130.53053435114504,640.6075004679835,2.090543259557344,374.7665995975855,8.822222222222223,0,0,741.8531124172488,26,200,123,105,67,2,0,96.375,77.33333333333333,87.0,97.0,0,0,697.755,1054.9918699186992,1416.6380952380953,1798.2238805970148,2169.0,0,0,0,0,0,0,0,0,0
