DISCLAIMER,AnimalModuleReporter.report_average_genetics.herd_average_genetics.TBV_fat (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.TBV_protein (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_permanent_fat (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_permanent_protein (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_temporary_fat (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.E_temporary_protein (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.phenotype_fat (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.phenotype_protein (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.EBV_fat (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.EBV_protein (kg),AnimalModuleReporter.report_average_genetics.herd_average_genetics.ranking_index (unitless),AnimalModuleReporter.report_average_genetics.calves_average_genetics.TBV_fat (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.TBV_protein (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_permanent_fat (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_permanent_protein (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_temporary_fat (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.E_temporary_protein (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.phenotype_fat (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.phenotype_protein (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.EBV_fat (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.EBV_protein (kg),AnimalModuleReporter.report_average_genetics.calves_average_genetics.ranking_index (unitless),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.TBV_fat (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.TBV_protein (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_permanent_fat (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_permanent_protein (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_temporary_fat (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.E_temporary_protein (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.phenotype_fat (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.phenotype_protein (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.EBV_fat (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.EBV_protein (kg),AnimalModuleReporter.report_average_genetics.heiferI_average_genetics.ranking_index (unitless),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.TBV_fat (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.TBV_protein (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_permanent_fat (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_permanent_protein (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_temporary_fat (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.E_temporary_protein (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.phenotype_fat (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.phenotype_protein (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.EBV_fat (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.EBV_protein (kg),AnimalModuleReporter.report_average_genetics.heiferII_average_genetics.ranking_index (unitless),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.TBV_fat (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.TBV_protein (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_permanent_fat (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_permanent_protein (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_temporary_fat (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.E_temporary_protein (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.phenotype_fat (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.phenotype_protein (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.EBV_fat (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.EBV_protein (kg),AnimalModuleReporter.report_average_genetics.heiferIII_average_genetics.ranking_index (unitless),AnimalModuleReporter.report_average_genetics.cow_average_genetics.TBV_fat (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.TBV_protein (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_permanent_fat (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_permanent_protein (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_temporary_fat (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.E_temporary_protein (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.phenotype_fat (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.phenotype_protein (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.EBV_fat (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.EBV_protein (kg),AnimalModuleReporter.report_average_genetics.cow_average_genetics.ranking_index (unitless)
"Under construction, use the results with caution.",0.08494889935475834,0.02115665587694317,5.237963217158548,2.394949260118532,-0.11622374133478099,-1.0231111116398248,450.0033697013815,367.6430657348368,0.6612183787417201,0.208522979904478,0.23737543182744916,-6.475348866328492,0.9168433190762504,-12.909674825738119,-4.258362769142604,-17.17216159318016,-8.777910291109968,420.71394982586435,360.63239603660145,-3.80850498531578,0.9258140772563953,-1.0907487552870867,3.4105170056902128,1.6533625474016966,8.395226801947162,4.144262144957435,-4.695436582138681,-3.25801391377564,462.36899410921984,374.13694529021143,2.6677340494159973,1.0945109140908644,0.9906258465460998,-5.850991656769284,-2.3009832765424583,-0.6019298791878644,-0.663302372387464,4.348005552352587,0.5939859237390878,445.1367960163955,364.5856282748091,-2.7199000993493594,-1.2134042469605923,-1.0226707836979732,8.376235715987388,5.661402487654542,13.63233568105557,10.921376665606727,6.183687524723273,1.594073267382262,475.4339709217663,385.1327804206435,3.562211372064553,3.137016953055118,1.5405954202136931,1.2507565798426608,-0.15339065290206275,7.582472850984745,3.0685649838061164,1.475041028303445,-0.036942904692753194,447.7454169206695,365.61724918445304,1.4448007096918456,0.16741958359461728,0.48121117154930715
,0.2842003947432365,0.20408418544035412,4.82293907174709,2.1508653329817364,0.04912679259589518,-0.9612131053595816,450.0793510675966,367.71270543433894,0.7693013637874005,0.29508012387538185,0.2829982497881933,-2.0733909764567713,4.266312208548449,-18.897364955183832,-8.181809396388228,-7.701096423024947,-4.616316823214967,429.72822284533447,364.86512038894523,-1.2409111373727708,2.6398209128609733,-0.051433023012614675,3.4105170056902128,1.6533625474016966,8.395226801947162,4.144262144957435,-4.695436582138681,-3.25801391377564,462.36899410921984,374.13694529021143,2.6677340494159973,1.0945109140908644,0.9906258465460998,-5.850991656769284,-2.3009832765424583,-0.6019298791878644,-0.663302372387464,4.348005552352587,0.5939859237390878,445.1367960163955,364.5856282748091,-2.7199000993493594,-1.2134042469605923,-1.0226707836979732,17.46176404302468,8.257475348384789,25.760142702168647,16.512877955156874,2.085863382650334,1.2135802523963821,492.5494821278437,392.939861555938,8.417540937992634,4.4841747802685505,3.259720739716569,0.9331844692773952,-0.20305911271037125,7.120936272132772,2.9108128808017693,1.1982054804118367,-0.24423988389683873,446.79604404790916,365.24836762332495,1.2470776496035398,0.12390164526569342,0.4126779064584658
,0.46474894479751183,0.15959860339797627,4.3349876660761,1.8838024481980127,-0.10100215507069311,-0.9664129211800736,449.68188732626896,367.41245867963863,0.8142482216490904,0.2521089495295818,0.29170509792325644,0.5327872856164583,4.127238663962689,-21.025435631502702,-9.806464284344791,-7.181934835230767,-3.987297502170589,431.0077270411052,363.89168843300286,0.11559069804756167,2.2779287640212216,0.33288858130188337,2.7528008161264386,1.7411946283657556,8.210227809441228,4.196439927917967,-4.869939176025815,-3.417547477385611,461.3654416313603,374.1253330788981,2.301434919743912,1.2036549899619524,0.888331453173618,-5.850991656769284,-2.3009832765424583,-0.6019298791878644,-0.663302372387464,4.348005552352587,0.5939859237390878,445.1367960163955,364.5856282748091,-2.7199000993493594,-1.2134042469605923,-1.0226707836979732,11.790436478476682,2.8294005540624463,3.6645160969899155,2.806966858030828,-2.2650888228967667,-0.10614544117414582,460.4315757525698,372.4861499709191,5.132379348690397,1.2354070101901873,1.792699544208271,0.9331844692773952,-0.20305911271037125,7.120936272132772,2.9108128808017693,1.1982054804118367,-0.24423988389683873,446.79604404790916,365.24836762332495,1.2470776496035398,0.12390164526569342,0.4126779064584658
,1.7204545968877094,0.6343060585087104,4.5472998912121,1.9869898087971425,-0.3770049751429381,-1.0698497030684684,451.23478069662985,368.08386734791077,1.4775464337179869,0.532520030171292,0.5390873698445884,21.02563668455161,10.888883748963496,-11.217563463220015,-5.198504044756632,-1.8982968381580683,0.5341502645779928,469.06164304984026,381.19391663545156,11.306421303048523,6.465907188429977,4.436009908865327,2.7528008161264386,1.7411946283657556,8.210227809441228,4.196439927917967,-4.869939176025815,-3.417547477385611,461.3654416313603,374.1253330788981,2.301434919743912,1.2036549899619524,0.888331453173618,-5.850991656769284,-2.3009832765424583,-0.6019298791878644,-0.663302372387464,4.348005552352587,0.5939859237390878,445.1367960163955,364.5856282748091,-2.7199000993493594,-1.2134042469605923,-1.0226707836979732,34.26255198665502,16.36545295473931,14.620805681392843,6.350893821699422,-0.3390857932150138,-2.7034647269386354,495.7859838748329,386.9688100495,16.219835824690925,8.419208080752073,6.252404842749485,0.9099922808147493,-0.4317672678266334,6.57392209045863,2.795967400927979,-0.0550106988478479,-0.8243195185346672,445.5663762438543,364.5801062472197,1.1232194418771784,-0.0419656991500555,0.35172824162743554
,1.7204545968877094,0.6343060585087104,4.5472998912121,1.9869898087971425,-0.3770049751429381,-1.0698497030684684,451.23478069662985,368.08386734791077,1.4775464337179869,0.532520030171292,0.5390873698445884,21.02563668455161,10.888883748963496,-11.217563463220015,-5.198504044756632,-1.8982968381580683,0.5341502645779928,469.06164304984026,381.19391663545156,11.306421303048523,6.465907188429977,4.436009908865327,2.7528008161264386,1.7411946283657556,8.210227809441228,4.196439927917967,-4.869939176025815,-3.417547477385611,461.3654416313603,374.1253330788981,2.301434919743912,1.2036549899619524,0.888331453173618,-5.850991656769284,-2.3009832765424583,-0.6019298791878644,-0.663302372387464,4.348005552352587,0.5939859237390878,445.1367960163955,364.5856282748091,-2.7199000993493594,-1.2134042469605923,-1.0226707836979732,34.26255198665502,16.36545295473931,14.620805681392843,6.350893821699422,-0.3390857932150138,-2.7034647269386354,495.7859838748329,386.9688100495,16.219835824690925,8.419208080752073,6.252404842749485,0.9099922808147493,-0.4317672678266334,6.57392209045863,2.795967400927979,-0.0550106988478479,-0.8243195185346672,445.5663762438543,364.5801062472197,1.1232194418771784,-0.0419656991500555,0.35172824162743554
,1.7204545968877103,0.6343060585087105,4.547299891212102,1.9869898087971432,-0.2694113192893945,-0.9130914786354646,451.34237435248355,368.24062557234373,1.5020696273479808,0.5383160322892787,0.5476392256942645,23.76380668259278,14.190292675079279,-11.732902781107878,-5.03912790701905,0.7476881472031461,2.45269705284696,474.41154113959715,386.84815272999816,12.825606436754017,8.270575250673742,5.153717629475365,2.3356094712126647,1.0394252210238704,8.450165223602752,4.295327924410277,-5.687005289523569,-3.5858675924874706,460.5669908598375,373.4675295529467,2.0978903058445093,0.8110342948186715,0.7725635755849812,-5.473162218292431,-2.1071777075105755,-0.9895335619471852,-0.9292876482160695,4.362974846463018,0.2500417920981405,445.14199106622345,364.1695044363715,-2.5631189007690796,-1.0858224135352548,-0.9562287242041503,34.26255198665502,16.36545295473931,14.620805681392843,6.350893821699422,-0.3390857932150138,-2.7034647269386354,495.7859838748329,386.9688100495,16.219835824690925,8.419208080752073,6.252404842749485,0.909992280814749,-0.43176726782663316,6.573922090458631,2.7959674009279776,0.16017661285923912,-0.5108030696686621,445.7815635555613,364.89362269608586,1.1722658291371653,-0.03037369491408216,0.3688319533267877
,1.7204545968877103,0.6343060585087105,4.547299891212102,1.9869898087971432,-0.2694113192893945,-0.9130914786354646,451.34237435248355,368.24062557234373,1.5020696273479808,0.5383160322892787,0.5476392256942645,23.76380668259278,14.190292675079279,-11.732902781107878,-5.03912790701905,0.7476881472031461,2.45269705284696,474.41154113959715,386.84815272999816,12.825606436754017,8.270575250673742,5.153717629475365,2.3356094712126647,1.0394252210238704,8.450165223602752,4.295327924410277,-5.687005289523569,-3.5858675924874706,460.5669908598375,373.4675295529467,2.0978903058445093,0.8110342948186715,0.7725635755849812,-5.473162218292431,-2.1071777075105755,-0.9895335619471852,-0.9292876482160695,4.362974846463018,0.2500417920981405,445.14199106622345,364.1695044363715,-2.5631189007690796,-1.0858224135352548,-0.9562287242041503,34.26255198665502,16.36545295473931,14.620805681392843,6.350893821699422,-0.3390857932150138,-2.7034647269386354,495.7859838748329,386.9688100495,16.219835824690925,8.419208080752073,6.252404842749485,0.909992280814749,-0.43176726782663316,6.573922090458631,2.7959674009279776,0.16017661285923912,-0.5108030696686621,445.7815635555613,364.89362269608586,1.1722658291371653,-0.03037369491408216,0.3688319533267877
,1.7204545968877103,0.6343060585087105,4.547299891212101,1.9869898087971432,-0.26941131928939394,-0.9130914786354646,451.34237435248355,368.2406255723436,1.5020696273479808,0.5383160322892788,0.5476392256942645,23.76380668259278,14.190292675079279,-11.732902781107878,-5.03912790701905,0.7476881472031461,2.45269705284696,474.41154113959715,386.84815272999816,12.825606436754017,8.270575250673742,5.153717629475365,2.184443329259255,1.012514650548024,8.08117043900598,4.332465737678891,-5.426688122763025,-3.7286111269548408,460.4984612734094,373.4457740984814,2.0300161459212025,0.791648037534497,0.7484593792824271,-5.124164272109462,-2.002208013388726,-0.37230247601520594,-0.8408074140190955,3.8448378145925304,0.3061896603301236,445.59008306646797,364.4191022329223,-2.378250654834549,-1.0192256873993175,-0.8887830475992976,34.26255198665502,16.36545295473931,14.620805681392843,6.350893821699422,-0.3390857932150138,-2.7034647269386354,495.7859838748329,386.9688100495,16.219835824690925,8.419208080752073,6.252404842749485,0.909992280814749,-0.43176726782663316,6.573922090458631,2.7959674009279776,0.16017661285923912,-0.5108030696686621,445.7815635555613,364.89362269608586,1.1722658291371653,-0.03037369491408216,0.3688319533267877
,1.7204545968877103,0.6343060585087105,4.547299891212101,1.9869898087971432,-0.26941131928939394,-0.9130914786354646,451.34237435248355,368.2406255723436,1.5020696273479808,0.5383160322892788,0.5476392256942645,23.76380668259278,14.190292675079279,-11.732902781107878,-5.03912790701905,0.7476881472031461,2.45269705284696,474.41154113959715,386.84815272999816,12.825606436754017,8.270575250673742,5.153717629475365,2.184443329259255,1.012514650548024,8.08117043900598,4.332465737678891,-5.426688122763025,-3.7286111269548408,460.4984612734094,373.4457740984814,2.0300161459212025,0.791648037534497,0.7484593792824271,-5.124164272109462,-2.002208013388726,-0.37230247601520594,-0.8408074140190955,3.8448378145925304,0.3061896603301236,445.59008306646797,364.4191022329223,-2.378250654834549,-1.0192256873993175,-0.8887830475992976,34.26255198665502,16.36545295473931,14.620805681392843,6.350893821699422,-0.3390857932150138,-2.7034647269386354,495.7859838748329,386.9688100495,16.219835824690925,8.419208080752073,6.252404842749485,0.909992280814749,-0.43176726782663316,6.573922090458631,2.7959674009279776,0.16017661285923912,-0.5108030696686621,445.7815635555613,364.89362269608586,1.1722658291371653,-0.03037369491408216,0.3688319533267877
,2.103144684875572,0.8487301785214415,4.59833222465463,2.050512604336161,-0.28442168692910336,-0.8605818895459352,451.87893668452966,368.6353992892506,1.715476326064296,0.686807097451745,0.6348063943571738,28.20935628658476,16.58075642724074,-9.53843841773301,-3.4107855372688185,-0.7399166944512036,1.618621022107229,480.14124917440057,390.36276791207916,15.249078986347802,9.682662099174532,6.10795319055129,2.184443329259255,1.012514650548024,8.08117043900598,4.332465737678891,-5.426688122763025,-3.7286111269548408,460.4984612734094,373.4457740984814,2.0300161459212025,0.791648037534497,0.7484593792824271,-5.124164272109462,-2.002208013388726,-0.37230247601520594,-0.8408074140190955,3.8448378145925304,0.3061896603301236,445.59008306646797,364.4191022329223,-2.378250654834549,-1.0192256873993175,-0.8887830475992976,44.98630996494853,11.434859960447966,-11.784825655375355,-3.471426042928763,-9.711075484310726,-7.925563856798133,470.7321208252624,366.993798060721,21.85153916840178,6.304596884785421,7.768387050573871,1.0302452479789233,-0.1624904374109904,7.188650840604799,3.0303064529484605,0.48463957431837223,-0.255863175825423,446.93297024876085,365.69173102153036,1.2270140670231733,0.14391158391633546,0.4088989792224925
,2.103144684875572,0.8487301785214415,4.59833222465463,2.050512604336161,-0.28442168692910336,-0.8605818895459352,451.87893668452966,368.6353992892506,1.715476326064296,0.686807097451745,0.6348063943571738,28.20935628658476,16.58075642724074,-9.53843841773301,-3.4107855372688185,-0.7399166944512036,1.618621022107229,480.14124917440057,390.36276791207916,15.249078986347802,9.682662099174532,6.10795319055129,2.184443329259255,1.012514650548024,8.08117043900598,4.332465737678891,-5.426688122763025,-3.7286111269548408,460.4984612734094,373.4457740984814,2.0300161459212025,0.791648037534497,0.7484593792824271,-5.124164272109462,-2.002208013388726,-0.37230247601520594,-0.8408074140190955,3.8448378145925304,0.3061896603301236,445.59008306646797,364.4191022329223,-2.378250654834549,-1.0192256873993175,-0.8887830475992976,44.98630996494853,11.434859960447966,-11.784825655375355,-3.471426042928763,-9.711075484310726,-7.925563856798133,470.7321208252624,366.993798060721,21.85153916840178,6.304596884785421,7.768387050573871,1.0302452479789233,-0.1624904374109904,7.188650840604799,3.0303064529484605,0.48463957431837223,-0.255863175825423,446.93297024876085,365.69173102153036,1.2270140670231733,0.14391158391633546,0.4088989792224925
