DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,10,67.5,67.5,135.0,0.0,1374.872892257566,1189.0548196768825,486.2465621910597,486.2465621910597,173.61104591479955,123.87871505378928,687.6625021781514,4521.573099463308,687.662502178156,423.12730261533204,188.72226594524545,175.05487962182988,175.05487962182988,25.33771163153758,25.33771163153758,235.40356717773344,1248.0383182450457,235.40356717773372,698.7976920000001,6525.867533000001,960.846616,3029.336233,524.098269,742.472653,12481.418996000002,1484.9448849999922
,11,69.0,69.0,138.0,0.0,1368.0665908107464,1183.168409678482,483.83940099209406,483.83940099209406,172.75158529145895,123.26545408817645,684.2582323653883,4499.1890742184405,684.2582323653928,428.6947671234285,191.20545365505131,177.35823330106447,177.35823330106447,25.671102574057812,25.671102574057812,238.50098253533517,1264.4598750640596,238.50098253533548,700.4575440000001,6541.3684060000005,963.128912,3036.531806,525.343158,744.2362459999999,12511.066072000001,1488.472069999992
,12,67.5,67.5,135.0,0.0,1368.0665908107464,1183.168409678482,483.83940099209406,483.83940099209406,172.75158529145895,123.26545408817645,684.2582323653883,4499.1890742184405,684.2582323653928,423.12730261533204,188.72226594524545,175.05487962182988,175.05487962182988,25.33771163153758,25.33771163153758,235.40356717773344,1248.0383182450457,235.40356717773372,703.7772480000001,6572.370152,967.6935040000001,3050.9229520000004,527.832936,747.763432,12570.360224000002,1495.526439999992
,13,66.0,66.0,132.0,0.0,1371.4697415341564,1186.1116146776822,485.0429815915769,485.0429815915769,173.18131560312926,123.57208457098287,685.9603672717699,4510.381086840875,685.9603672717744,423.12730261533204,188.72226594524545,175.05487962182988,175.05487962182988,25.33771163153758,25.33771163153758,235.40356717773344,1248.0383182450457,235.40356717773372,702.1173960000001,6556.8692790000005,965.411208,3043.7273790000004,526.588047,745.999839,12540.713147999999,1491.999254999992
,14,66.0,66.0,132.0,0.0,1374.872892257566,1189.0548196768825,486.2465621910597,486.2465621910597,173.61104591479955,123.87871505378928,687.6625021781514,4521.573099463308,687.662502178156,406.42490909104265,181.27270281582787,168.14481858412606,168.14481858412606,24.337538803976887,24.337538803976887,226.11132110492815,1198.7736477880046,226.11132110492844,707.0969520000001,6603.371898,972.258096,3065.3140980000003,530.322714,751.290618,12629.654376000002,1502.5808099999917
,15,67.5,67.5,135.0,0.0,1374.872892257566,1189.0548196768825,486.2465621910597,486.2465621910597,173.61104591479955,123.87871505378928,687.6625021781514,4521.573099463308,687.662502178156,400.8574445829462,178.789515106022,165.84146490489147,165.84146490489147,24.004147861456655,24.004147861456655,223.0139057473264,1182.352090968991,223.0139057473267,708.756804,6618.872771,974.540392,3072.5096710000003,531.567603,753.054211,12659.301452,1506.1079949999917
,16,69.0,69.0,138.0,0.0,1374.872892257566,1189.0548196768825,486.2465621910597,486.2465621910597,173.61104591479955,123.87871505378928,687.6625021781514,4521.573099463308,687.662502178156,400.8574445829462,178.789515106022,165.84146490489147,165.84146490489147,24.004147861456655,24.004147861456655,223.0139057473264,1182.352090968991,223.0139057473267,708.756804,6618.872771,974.540392,3072.5096710000003,531.567603,753.054211,12659.301452,1506.1079949999917
,17,70.5,70.5,141.0,0.0,1374.872892257566,1189.0548196768825,486.2465621910597,486.2465621910597,173.61104591479955,123.87871505378928,687.6625021781514,4521.573099463308,687.662502178156,389.7225155667532,173.8231396864103,161.23475754642226,161.23475754642226,23.337365976416194,23.337365976416194,216.8190750321229,1149.5089773309633,216.81907503212315,713.73636,6665.37539,981.38728,3094.09639,535.3022699999999,758.3449899999999,12748.242680000001,1516.6895499999914
,18,69.0,69.0,138.0,0.0,1368.0665908107464,1183.168409678482,483.83940099209406,483.83940099209406,172.75158529145895,123.26545408817645,684.2582323653883,4499.1890742184405,684.2582323653928,400.8574445829462,178.789515106022,165.84146490489147,165.84146490489147,24.004147861456655,24.004147861456655,223.0139057473264,1182.352090968991,223.0139057473267,715.396212,6680.876263,983.669576,3101.291963,536.547159,760.108583,12777.889755999999,1520.2167349999913
,19,69.0,69.0,138.0,0.0,1357.857138640517,1174.3387946808814,480.22865919364557,480.22865919364557,171.46239435644807,122.34556263975723,679.1518276462436,4465.613036351137,679.151827646248,417.5598381072356,186.2390782354396,172.75152594259526,172.75152594259526,25.004320689017348,25.004320689017348,232.30615182013167,1231.616761426032,232.30615182013196,715.396212,6680.876263,983.669576,3101.291963,536.547159,760.108583,12777.889755999999,1520.2167349999913
,20,69.0,69.0,138.0,0.0,1357.857138640517,1174.3387946808814,480.22865919364557,480.22865919364557,171.46239435644807,122.34556263975723,679.1518276462436,4465.613036351137,679.151827646248,384.15505105865674,171.33995197660442,158.93140386718764,158.93140386718764,23.003975033895962,23.003975033895962,213.72165967452113,1133.0874205119494,213.7216596745214,722.03562,6742.879755,992.79876,3130.074255,541.526715,767.162955,12896.47806,1534.325474999991
,21,69.0,69.0,138.0,0.0,1357.857138640517,1174.3387946808814,480.22865919364557,480.22865919364557,171.46239435644807,122.34556263975723,679.1518276462436,4465.613036351137,679.151827646248,373.0201220424638,166.3735765569927,154.32469650871843,154.32469650871843,22.337193148855498,22.337193148855498,207.5268289593176,1100.244306873922,207.52682895931787,723.695472,6758.380628,995.081056,3137.2698280000004,542.7716039999999,768.926548,12926.125136,1537.852659999991
,22,70.5,70.5,141.0,0.0,1357.857138640517,1174.3387946808814,480.22865919364557,480.22865919364557,171.46239435644807,122.34556263975723,679.1518276462436,4465.613036351137,679.151827646248,367.4526575343673,163.89038884718684,152.02134282948384,152.02134282948384,22.00380220633527,22.00380220633527,204.42941360171588,1083.8227500549083,204.4294136017161,725.355324,6773.881501,997.3633520000001,3144.4654010000004,544.016493,770.690141,12955.772212,1541.3798449999908
,23,69.0,69.0,138.0,0.0,1357.857138640517,1174.3387946808814,480.22865919364557,480.22865919364557,171.46239435644807,122.34556263975723,679.1518276462436,4465.613036351137,679.151827646248,367.4526575343673,163.89038884718684,152.02134282948384,152.02134282948384,22.00380220633527,22.00380220633527,204.42941360171588,1083.8227500549083,204.4294136017161,727.015176,6789.382374,999.645648,3151.6609740000004,545.2613819999999,772.4537339999999,12985.419288000001,1544.9070299999908
,24,67.5,67.5,135.0,0.0,1361.2602893639269,1177.2819996800815,481.4322397931284,481.4322397931284,171.89212466811836,122.65219312256363,680.8539625526251,4476.805048973572,680.8539625526296,367.4526575343673,163.89038884718684,152.02134282948384,152.02134282948384,22.00380220633527,22.00380220633527,204.42941360171588,1083.8227500549083,204.4294136017161,725.355324,6773.881501,997.3633520000001,3144.4654010000004,544.016493,770.690141,12955.772212,1541.3798449999908
,25,69.0,69.0,138.0,0.0,1364.6634400873365,1180.225204679282,482.6358203926112,482.6358203926112,172.32185497978867,122.95882360537004,682.5560974590068,4487.997061596006,682.5560974590112,356.31772851817436,158.92401342757512,147.41463547101463,147.41463547101463,21.337020321294805,21.337020321294805,198.23458288651236,1050.9796364168808,198.23458288651258,728.675028,6804.883247,1001.927944,3158.8565470000003,546.506271,774.217327,13015.066363999998,1548.4342149999907
,26,67.5,67.5,135.0,0.0,1368.0665908107464,1183.168409678482,483.83940099209406,483.83940099209406,172.75158529145895,123.26545408817645,684.2582323653883,4499.1890742184405,684.2582323653928,334.04787048578845,148.99126258835167,138.20122075407622,138.20122075407622,20.00345655121388,20.00345655121388,185.84492145610534,985.2934091408256,185.84492145610554,735.314436,6866.8867390000005,1011.057128,3187.638839,551.485827,781.271699,13133.654668000003,1562.5429549999903
,27,67.5,67.5,135.0,0.0,1371.4697415341564,1186.1116146776822,485.0429815915769,485.0429815915769,173.18131560312926,123.57208457098287,685.9603672717699,4510.381086840875,685.9603672717744,317.34547696149906,141.5416994589341,131.29115971637242,131.29115971637242,19.003283723653187,19.003283723653187,176.55267538330006,936.0287386837845,176.55267538330025,740.293992,6913.389358,1017.9040160000001,3209.225558,555.2204939999999,786.5624779999999,13222.595895999999,1573.12450999999
,28,64.5,64.5,129.0,0.0,1378.276042980976,1191.9980246760827,487.45014279054254,487.45014279054254,174.04077622646983,124.18534553659568,689.364637084533,4532.765112085742,689.3646370845377,311.77801245340254,139.05851174912823,128.9878060371378,128.9878060371378,18.669892781132955,18.669892781132955,173.45526002569832,919.6071818647706,173.4552600256985,741.953844,6928.890231,1020.186312,3216.421131,556.465383,788.326071,13252.242972000002,1576.65169499999
,29,63.0,63.0,126.0,0.0,1378.276042980976,1191.9980246760827,487.45014279054254,487.45014279054254,174.04077622646983,124.18534553659568,689.364637084533,4532.765112085742,689.3646370845377,306.2105479453061,136.57532403932237,126.6844523579032,126.6844523579032,18.336501838612723,18.336501838612723,170.35784466809656,903.185625045757,170.35784466809673,745.273548,6959.891977,1024.750904,3230.812277,558.955161,791.853257,13311.537124000002,1583.7060649999898
,30,61.5,61.5,123.0,0.0,1380.2129194287625,1193.6731266352006,488.1351512152693,488.1351512152693,174.28535385091902,124.3598618623745,690.3333937688747,4539.134957976669,690.3333937688775,305.53547058382907,136.27422758783175,126.40516150260186,126.40516150260186,18.29607685207,18.29607685207,169.98227065519225,901.1944455361968,169.98227065519217,737.783779,7115.256753,1035.6809110000002,3198.343291,553.337722,783.895181,13424.297637,1589.0186330000013
,31,63.0,63.0,126.0,0.0,1380.2129194287625,1193.6731266352006,488.1351512152693,488.1351512152693,174.28535385091902,124.3598618623745,690.3333937688747,4539.134957976669,690.3333937688775,282.90321350354543,126.17984035910345,117.04181620611283,117.04181620611283,16.940811900064816,16.940811900064816,157.39099134740022,834.4393014224042,157.3909913474002,744.356463,7178.644341,1044.907467,3226.836327,558.267234,790.878657,13543.890489000001,1603.1747010000015
,32,63.0,63.0,126.0,0.0,1376.8217328945393,1190.7402688302,486.9358019493841,486.9358019493841,173.85713430828778,124.05430937622616,688.6372429242336,4527.982292232255,688.6372429242365,277.2451492334745,123.65624355192139,114.70097988199056,114.70097988199056,16.60199566206352,16.60199566206352,154.24317152045222,817.750515393956,154.2431715204522,747.642805,7210.338135,1049.520745,3241.082845,560.73199,794.3703949999999,13603.686915,1610.2527350000016
,33,60.0,60.0,120.0,0.0,1383.6041059629854,1196.6059844402012,489.33450048115446,489.33450048115446,174.71357339355026,124.66541434852284,692.0295446135157,4550.287623721085,692.0295446135185,271.5870849634036,121.13264674473932,112.36014355786831,112.36014355786831,16.263179424062223,16.263179424062223,151.0953516935042,801.0617293655081,151.0953516935042,747.642805,7210.338135,1049.520745,3241.082845,560.73199,794.3703949999999,13603.686915,1610.2527350000016
,34,58.5,58.5,117.0,0.0,1383.6041059629854,1196.6059844402012,489.33450048115446,489.33450048115446,174.71357339355026,124.66541434852284,692.0295446135157,4550.287623721085,692.0295446135185,265.9290206933327,118.60904993755724,110.01930723374606,110.01930723374606,15.924363186060928,15.924363186060928,147.9475318665562,784.3729433370601,147.9475318665562,749.285976,7226.185032,1051.827384,3248.206104,561.964368,796.116264,13633.585128000002,1613.7917520000017
,35,55.5,55.5,111.0,0.0,1390.3864790314315,1202.4717000502021,491.73319901292484,491.73319901292484,175.57001247881277,125.27651932081952,695.4218463027976,4572.592955209913,695.4218463028005,271.5870849634036,121.13264674473932,112.36014355786831,112.36014355786831,16.263179424062223,16.263179424062223,151.0953516935042,801.0617293655081,151.0953516935042,747.642805,7210.338135,1049.520745,3241.082845,560.73199,794.3703949999999,13603.686915,1610.2527350000016
,36,55.5,55.5,111.0,0.0,1390.3864790314315,1202.4717000502021,491.73319901292484,491.73319901292484,175.57001247881277,125.27651932081952,695.4218463027976,4572.592955209913,695.4218463028005,271.5870849634036,121.13264674473932,112.36014355786831,112.36014355786831,16.263179424062223,16.263179424062223,151.0953516935042,801.0617293655081,151.0953516935042,747.642805,7210.338135,1049.520745,3241.082845,560.73199,794.3703949999999,13603.686915,1610.2527350000016
,37,54.0,54.0,108.0,0.0,1393.7776655656544,1205.4045578552025,492.93254827881003,492.93254827881003,175.99823202144404,125.58207180696786,697.1179971474385,4583.745620954327,697.1179971474415,265.9290206933327,118.60904993755724,110.01930723374606,110.01930723374606,15.924363186060928,15.924363186060928,147.9475318665562,784.3729433370601,147.9475318665562,749.285976,7226.185032,1051.827384,3248.206104,561.964368,796.116264,13633.585128000002,1613.7917520000017
,38,51.0,51.0,102.0,0.0,1400.5600386341005,1211.2702734652034,495.3312468105804,495.3312468105804,176.85467110670652,126.19317677926455,700.5102988367205,4606.050952443156,700.5102988367236,243.29676361304905,108.51466270882898,100.65596193725703,100.65596193725703,14.569098234055742,14.569098234055742,135.3562525587642,717.6177992232679,135.35625255876423,755.85866,7289.57262,1061.05394,3276.69914,566.89388,803.09974,13753.17798,1627.947820000002
,39,51.0,51.0,102.0,0.0,1400.5600386341005,1211.2702734652034,495.3312468105804,495.3312468105804,176.85467110670652,126.19317677926455,700.5102988367205,4606.050952443156,700.5102988367236,237.63869934297816,105.9910659016469,98.31512561313477,98.31512561313477,14.230281996054446,14.230281996054446,132.20843273181617,700.9290131948197,132.20843273181623,757.5018309999999,7305.419517,1063.3605790000001,3283.822399,568.126258,804.845609,13783.076193,1631.486837000002
,40,49.5,49.5,99.0,0.0,1403.9512251683234,1214.203131270204,496.53059607646554,496.53059607646554,177.2828906493378,126.49872926541288,702.2064496813614,4617.20361818757,702.2064496813646,243.29676361304905,108.51466270882898,100.65596193725703,100.65596193725703,14.569098234055742,14.569098234055742,135.3562525587642,717.6177992232679,135.35625255876423,755.85866,7289.57262,1061.05394,3276.69914,566.89388,803.09974,13753.17798,1627.947820000002
,41,49.5,49.5,99.0,0.0,1403.9512251683234,1214.203131270204,496.53059607646554,496.53059607646554,177.2828906493378,126.49872926541288,702.2064496813614,4617.20361818757,702.2064496813646,243.29676361304905,108.51466270882898,100.65596193725703,100.65596193725703,14.569098234055742,14.569098234055742,135.3562525587642,717.6177992232679,135.35625255876423,755.85866,7289.57262,1061.05394,3276.69914,566.89388,803.09974,13753.17798,1627.947820000002
,42,49.5,49.5,99.0,0.0,1403.9512251683234,1214.203131270204,496.53059607646554,496.53059607646554,177.2828906493378,126.49872926541288,702.2064496813614,4617.20361818757,702.2064496813646,231.98063507290723,103.46746909446483,95.97428928901252,95.97428928901252,13.89146575805315,13.89146575805315,129.06061290486818,684.2402271663717,129.06061290486824,759.145002,7321.266414,1065.667218,3290.945658,569.3586359999999,806.5914779999999,13812.974406,1635.025854000002
,43,51.0,51.0,102.0,0.0,1403.9512251683234,1214.203131270204,496.53059607646554,496.53059607646554,177.2828906493378,126.49872926541288,702.2064496813614,4617.20361818757,702.2064496813646,231.98063507290723,103.46746909446483,95.97428928901252,95.97428928901252,13.89146575805315,13.89146575805315,129.06061290486818,684.2402271663717,129.06061290486824,759.145002,7321.266414,1065.667218,3290.945658,569.3586359999999,806.5914779999999,13812.974406,1635.025854000002
,44,51.0,51.0,102.0,0.0,1407.3424117025463,1217.1359890752044,497.72994534235073,497.72994534235073,177.71111019196903,126.80428175156122,703.9026005260024,4628.356283931985,703.9026005260056,226.32257080283634,100.94387228728277,93.63345296489027,93.63345296489027,13.552649520051855,13.552649520051855,125.91279307792018,667.5514411379236,125.91279307792024,760.7881729999999,7337.113311,1067.973857,3298.068917,570.591014,808.3373469999999,13842.872619,1638.564871000002
,45,52.5,52.5,105.0,0.0,1403.9512251683234,1214.203131270204,496.53059607646554,496.53059607646554,177.2828906493378,126.49872926541288,702.2064496813614,4617.20361818757,702.2064496813646,226.32257080283634,100.94387228728277,93.63345296489027,93.63345296489027,13.552649520051855,13.552649520051855,125.91279307792018,667.5514411379236,125.91279307792024,762.431344,7352.960208,1070.280496,3305.192176,571.823392,810.083216,13872.770832000002,1642.1038880000021
,46,52.5,52.5,105.0,0.0,1403.9512251683234,1214.203131270204,496.53059607646554,496.53059607646554,177.2828906493378,126.49872926541288,702.2064496813614,4617.20361818757,702.2064496813646,215.00644226269452,95.89667867291863,88.95178031664575,88.95178031664575,12.875017044049262,12.875017044049262,119.61715342402417,634.1738690810274,119.61715342402422,762.431344,7352.960208,1070.280496,3305.192176,571.823392,810.083216,13872.770832000002,1642.1038880000021
,47,51.0,51.0,102.0,0.0,1407.3424117025463,1217.1359890752044,497.72994534235073,497.72994534235073,177.71111019196903,126.80428175156122,703.9026005260024,4628.356283931985,703.9026005260056,220.66450653276542,98.4202754801007,91.292616640768,91.292616640768,13.213833282050558,13.213833282050558,122.76497325097218,650.8626551094754,122.76497325097222,760.7881729999999,7337.113311,1067.973857,3298.068917,570.591014,808.3373469999999,13842.872619,1638.564871000002
