DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,10,69.0,69.0,138.0,0.0,1360.8741323633,1176.9480329218936,481.2956689762345,481.2956689762345,171.84336298175177,122.61739962760414,680.6608205605324,4475.535086407551,680.6608205605297,438.4156603206002,195.54114407219686,181.37993026538103,181.37993026538103,26.253209157841244,26.253209157841244,243.90912547629847,1293.1322087155402,243.90912547629816,1204.4859040000001,4097.527582,1656.9074620000001,2054.0221220000003,903.8573240000001,670.25416,10587.054554000002,2560.7647859999815
,11,69.0,69.0,138.0,0.0,1360.8741323633,1176.9480329218936,481.2956689762345,481.2956689762345,171.84336298175177,122.61739962760414,680.6608205605324,4475.535086407551,680.6608205605297,438.4156603206002,195.54114407219686,181.37993026538103,181.37993026538103,26.253209157841244,26.253209157841244,243.90912547629847,1293.1322087155402,243.90912547629816,1204.4859040000001,4097.527582,1656.9074620000001,2054.0221220000003,903.8573240000001,670.25416,10587.054554000002,2560.7647859999815
,12,67.5,67.5,135.0,0.0,1364.2678334415127,1179.8830654229457,482.49590755223505,482.49590755223505,172.27190004654415,122.92317867904455,682.3582290906086,4486.696021785126,682.3582290906058,427.1742331328925,190.52726858316618,176.72916282267894,176.72916282267894,25.580049948665827,25.580049948665827,237.65504533588054,1259.9749725946288,237.65504533588026,1213.0486,4126.656925,1668.686425,2068.624175,910.28285,675.019,10662.317975,2578.9692749999813
,13,72.0,72.0,144.0,0.0,1364.2678334415127,1179.8830654229457,482.49590755223505,482.49590755223505,172.27190004654415,122.92317867904455,682.3582290906086,4486.696021785126,682.3582290906058,393.4499515697694,175.4856421160741,162.77686049457273,162.77686049457273,23.560572321139578,23.560572321139578,218.89280491462682,1160.503264231895,218.89280491462657,1230.173992,4184.915610999999,1692.244351,2097.828281,923.133902,684.54868,10812.844817,2615.3782529999808
,14,75.0,75.0,150.0,0.0,1364.2678334415127,1179.8830654229457,482.49590755223505,482.49590755223505,172.27190004654415,122.92317867904455,682.3582290906086,4486.696021785126,682.3582290906058,365.34638360050013,162.95095339349737,151.14994188781753,151.14994188781753,21.877674298201036,21.877674298201036,203.25760456358205,1077.6101739296164,203.25760456358182,1244.445152,4233.464516,1711.875956,2122.165036,933.843112,692.4900799999999,10938.283852,2645.7190679999803
,15,73.5,73.5,147.0,0.0,1367.6615345197254,1182.8180979239978,483.6961461282356,483.6961461282356,172.70043711133656,123.22895773048496,684.0556376206847,4497.856957162701,684.055637620682,348.4842428189386,155.43014015995135,144.1737907237644,144.1737907237644,20.86793548443791,20.86793548443791,193.8764843529552,1027.8743197482497,193.87648435295498,1253.007848,4262.593859,1723.654919,2136.767089,940.268638,697.25492,11013.547272999998,2663.92355699998
,16,73.5,73.5,147.0,0.0,1371.0552355979382,1185.75313042505,484.8963847042362,484.8963847042362,173.12897417612896,123.53473678192537,685.7530461507608,4509.017892540276,685.7530461507581,337.2428156312309,150.41626467092067,139.52302328106234,139.52302328106234,20.194776275262495,20.194776275262495,187.62240421253728,994.7170836273385,187.62240421253708,1258.716312,4282.013421,1731.5075610000001,2146.501791,944.552322,700.43148,11063.722887,2676.05988299998
,17,73.5,73.5,147.0,0.0,1371.0552355979382,1185.75313042505,484.8963847042362,484.8963847042362,173.12897417612896,123.53473678192537,685.7530461507608,4509.017892540276,685.7530461507581,331.62210203737703,147.9093269264053,137.1976395597113,137.1976395597113,19.858196670674786,19.858196670674786,184.49536414232833,978.1384655668829,184.49536414232813,1261.5705440000002,4291.723202,1735.433882,2151.369142,946.694164,702.0197599999999,11088.810694,2682.12804599998
,18,72.0,72.0,144.0,0.0,1381.2363388325764,1194.5582279282062,488.49710043223797,488.49710043223797,174.41458537050616,124.4520739362466,690.8452717409893,4542.500698673,690.8452717409865,314.7599612558155,140.38851369285928,130.22148839565818,130.22148839565818,18.84845785691166,18.84845785691166,175.11424393170145,928.4026113855159,175.11424393170128,1270.1332400000001,4320.852545,1747.212845,2165.971195,953.11969,706.7846,11164.074115,2700.3325349999795
,19,72.0,72.0,144.0,0.0,1381.2363388325764,1194.5582279282062,488.49710043223797,488.49710043223797,174.41458537050616,124.4520739362466,690.8452717409893,4542.500698673,690.8452717409865,309.13924766196163,137.88157594834394,127.89610467430714,127.89610467430714,18.511878252323953,18.511878252323953,171.9872038614925,911.8239933250603,171.98720386149233,1270.1332400000001,4320.852545,1747.212845,2165.971195,953.11969,706.7846,11164.074115,2700.3325349999795
,20,70.5,70.5,141.0,0.0,1381.2363388325764,1194.5582279282062,488.49710043223797,488.49710043223797,174.41458537050616,124.4520739362466,690.8452717409893,4542.500698673,690.8452717409865,314.7599612558155,140.38851369285928,130.22148839565818,130.22148839565818,18.84845785691166,18.84845785691166,175.11424393170145,928.4026113855159,175.11424393170128,1270.1332400000001,4320.852545,1747.212845,2165.971195,953.11969,706.7846,11164.074115,2700.3325349999795
,21,70.5,70.5,141.0,0.0,1381.2363388325764,1194.5582279282062,488.49710043223797,488.49710043223797,174.41458537050616,124.4520739362466,690.8452717409893,4542.500698673,690.8452717409865,309.13924766196163,137.88157594834394,127.89610467430714,127.89610467430714,18.511878252323953,18.511878252323953,171.9872038614925,911.8239933250603,171.98720386149233,1272.987472,4330.562326,1751.1391660000002,2170.838546,955.261532,708.37288,11189.161922000001,2706.4006979999795
,22,67.5,67.5,135.0,0.0,1388.0237409890017,1200.4282929303106,490.8975775842391,490.8975775842391,175.27165950009095,125.06363203912743,694.2400888011416,4564.82256942815,694.2400888011388,303.5185340681078,135.3746382038286,125.5707209529561,125.5707209529561,18.175298647736245,18.175298647736245,168.86016379128355,895.2453752646045,168.86016379128338,1275.841704,4340.272107,1755.065487,2175.7058970000003,957.403374,709.96116,11214.249729,2712.4688609999794
,23,70.5,70.5,141.0,0.0,1388.0237409890017,1200.4282929303106,490.8975775842391,490.8975775842391,175.27165950009095,125.06363203912743,694.2400888011416,4564.82256942815,694.2400888011388,303.5185340681078,135.3746382038286,125.5707209529561,125.5707209529561,18.175298647736245,18.175298647736245,168.86016379128355,895.2453752646045,168.86016379128338,1275.841704,4340.272107,1755.065487,2175.7058970000003,957.403374,709.96116,11214.249729,2712.4688609999794
,24,72.0,72.0,144.0,0.0,1384.630039910789,1197.4932604292585,489.69733900823854,489.69733900823854,174.84312243529854,124.75785298768702,692.5426802710655,4553.661634050575,692.5426802710626,297.89782047425393,132.86770045931326,123.24533723160506,123.24533723160506,17.838719043148537,17.838719043148537,165.7331237210746,878.666757204149,165.73312372107443,1281.550168,4359.691669,1762.9181290000001,2185.440599,961.687058,713.13772,11264.425342999999,2724.605186999979
,25,72.0,72.0,144.0,0.0,1384.630039910789,1197.4932604292585,489.69733900823854,489.69733900823854,174.84312243529854,124.75785298768702,692.5426802710655,4553.661634050575,692.5426802710626,320.38067484966933,142.89545143737462,132.54687211700923,132.54687211700923,19.18503746149937,19.18503746149937,178.24128400191043,944.9812294459716,178.24128400191023,1270.1332400000001,4320.852545,1747.212845,2165.971195,953.11969,706.7846,11164.074115,2700.3325349999795
,26,72.0,72.0,144.0,0.0,1384.630039910789,1197.4932604292585,489.69733900823854,489.69733900823854,174.84312243529854,124.75785298768702,692.5426802710655,4553.661634050575,692.5426802710626,320.38067484966933,142.89545143737462,132.54687211700923,132.54687211700923,19.18503746149937,19.18503746149937,178.24128400191043,944.9812294459716,178.24128400191023,1270.1332400000001,4320.852545,1747.212845,2165.971195,953.11969,706.7846,11164.074115,2700.3325349999795
,27,70.5,70.5,141.0,0.0,1381.2363388325764,1194.5582279282062,488.49710043223797,488.49710043223797,174.41458537050616,124.4520739362466,690.8452717409893,4542.500698673,690.8452717409865,326.0013884435232,145.40238918188996,134.87225583836025,134.87225583836025,19.521617066087078,19.521617066087078,181.36832407211938,961.5598475064271,181.36832407211918,1272.987472,4330.562326,1751.1391660000002,2170.838546,955.261532,708.37288,11189.161922000001,2706.4006979999795
,28,69.0,69.0,138.0,0.0,1384.630039910789,1197.4932604292585,489.69733900823854,489.69733900823854,174.84312243529854,124.75785298768702,692.5426802710655,4553.661634050575,692.5426802710626,314.7599612558155,140.38851369285928,130.22148839565818,130.22148839565818,18.84845785691166,18.84845785691166,175.11424393170145,928.4026113855159,175.11424393170128,1275.841704,4340.272107,1755.065487,2175.7058970000003,957.403374,709.96116,11214.249729,2712.4688609999794
,29,69.0,69.0,138.0,0.0,1384.630039910789,1197.4932604292585,489.69733900823854,489.69733900823854,174.84312243529854,124.75785298768702,692.5426802710655,4553.661634050575,692.5426802710626,309.13924766196163,137.88157594834394,127.89610467430714,127.89610467430714,18.511878252323953,18.511878252323953,171.9872038614925,911.8239933250603,171.98720386149233,1278.695936,4349.981888,1758.991808,2180.573248,959.545216,711.54944,11239.337536000001,2718.5370239999793
,30,69.0,69.0,138.0,0.0,1398.6886406421654,1209.6518003580713,494.66939592589574,494.66939592589574,176.61836172528493,126.02456018939603,699.5742921462457,4599.896446912955,699.5742921462424,291.4604288387718,129.99650985375314,120.58208007267774,120.58208007267774,17.45323511925389,17.45323511925389,162.1517312064672,859.6793002828554,162.15173120646725,1288.524138,4550.594961,1772.511631,2197.333336,966.9205479999999,717.018291,11492.902905,2739.4321790000226
,31,67.5,67.5,135.0,0.0,1405.5281938971393,1215.5669680859837,497.0883171773671,497.0883171773671,177.48202119582422,126.64081720743708,702.995193330335,4622.389828071453,702.9951933303316,308.2754535794702,137.49630849916196,127.53873853840915,127.53873853840915,18.460152529980075,18.460152529980075,171.50663877607107,909.2761829914816,171.50663877607113,1279.9530240000001,4520.324928,1760.721088,2182.7169280000003,960.488704,712.248768,11416.45344,2721.2097920000224
,32,69.0,69.0,138.0,0.0,1405.5281938971393,1215.5669680859837,497.0883171773671,497.0883171773671,177.48202119582422,126.64081720743708,702.995193330335,4622.389828071453,702.9951933303316,291.4604288387718,129.99650985375314,120.58208007267774,120.58208007267774,17.45323511925389,17.45323511925389,162.1517312064672,859.6793002828554,162.15173120646725,1288.524138,4550.594961,1772.511631,2197.333336,966.9205479999999,717.018291,11492.902905,2739.4321790000226
,33,69.0,69.0,138.0,0.0,1408.9479705246263,1218.52455194994,498.2977778031028,498.2977778031028,177.91385093109386,126.94894571645762,704.7056439223796,4633.636518650703,704.7056439223762,297.06543708567125,132.49644273555606,122.90096622792154,122.90096622792154,17.788874256162618,17.788874256162618,165.27003372966848,876.2115945190643,165.27003372966854,1285.6671000000001,4540.5049500000005,1768.5814500000001,2192.4612,964.7766,715.42845,11467.41975,2733.3580500000226
,34,69.0,69.0,138.0,0.0,1412.3677471521132,1221.482135813896,499.5072384288385,499.5072384288385,178.3456806663635,127.25707422547814,706.4160945144242,4644.883209229953,706.4160945144208,291.4604288387718,129.99650985375314,120.58208007267774,120.58208007267774,17.45323511925389,17.45323511925389,162.1517312064672,859.6793002828554,162.15173120646725,1285.6671000000001,4540.5049500000005,1768.5814500000001,2192.4612,964.7766,715.42845,11467.41975,2733.3580500000226
,35,69.0,69.0,138.0,0.0,1412.3677471521132,1221.482135813896,499.5072384288385,499.5072384288385,178.3456806663635,127.25707422547814,706.4160945144242,4644.883209229953,706.4160945144208,291.4604288387718,129.99650985375314,120.58208007267774,120.58208007267774,17.45323511925389,17.45323511925389,162.1517312064672,859.6793002828554,162.15173120646725,1285.6671000000001,4540.5049500000005,1768.5814500000001,2192.4612,964.7766,715.42845,11467.41975,2733.3580500000226
,36,69.0,69.0,138.0,0.0,1412.3677471521132,1221.482135813896,499.5072384288385,499.5072384288385,178.3456806663635,127.25707422547814,706.4160945144242,4644.883209229953,706.4160945144208,291.4604288387718,129.99650985375314,120.58208007267774,120.58208007267774,17.45323511925389,17.45323511925389,162.1517312064672,859.6793002828554,162.15173120646725,1285.6671000000001,4540.5049500000005,1768.5814500000001,2192.4612,964.7766,715.42845,11467.41975,2733.3580500000226
,37,69.0,69.0,138.0,0.0,1412.3677471521132,1221.482135813896,499.5072384288385,499.5072384288385,178.3456806663635,127.25707422547814,706.4160945144242,4644.883209229953,706.4160945144208,291.4604288387718,129.99650985375314,120.58208007267774,120.58208007267774,17.45323511925389,17.45323511925389,162.1517312064672,859.6793002828554,162.15173120646725,1285.6671000000001,4540.5049500000005,1768.5814500000001,2192.4612,964.7766,715.42845,11467.41975,2733.3580500000226
,38,67.5,67.5,135.0,0.0,1412.3677471521132,1221.482135813896,499.5072384288385,499.5072384288385,178.3456806663635,127.25707422547814,706.4160945144242,4644.883209229953,706.4160945144208,302.67044533257075,134.996375617359,125.21985238316535,125.21985238316535,18.124513393071346,18.124513393071346,168.38833625286978,892.7438887552728,168.38833625286983,1279.9530240000001,4520.324928,1760.721088,2182.7169280000003,960.488704,712.248768,11416.45344,2721.2097920000224
,39,67.5,67.5,135.0,0.0,1412.3677471521132,1221.482135813896,499.5072384288385,499.5072384288385,178.3456806663635,127.25707422547814,706.4160945144242,4644.883209229953,706.4160945144208,313.88046182636964,139.9962413809649,129.85762469365295,129.85762469365295,18.795791666888803,18.795791666888803,174.62494129927234,925.8084772276904,174.62494129927242,1274.2389480000002,4500.144906,1752.860726,2172.972656,956.2008079999999,709.069086,11365.48713,2709.061534000022
,40,63.0,63.0,126.0,0.0,1422.627077034574,1230.3548874057647,503.13562030604555,503.13562030604555,179.64116987217244,128.18145975253972,711.547446290558,4678.623280967699,711.5474462905546,308.2754535794702,137.49630849916196,127.53873853840915,127.53873853840915,18.460152529980075,18.460152529980075,171.50663877607107,909.2761829914816,171.50663877607113,1277.095986,4510.234917000001,1756.790907,2177.8447920000003,958.344756,710.6589270000001,11390.970285000001,2715.1356630000223
,41,61.5,61.5,123.0,0.0,1426.046853662061,1233.3124712697208,504.3450809317812,504.3450809317812,180.07299960744209,128.48958826156024,713.2578968826026,4689.869971546948,713.2578968825992,308.2754535794702,137.49630849916196,127.53873853840915,127.53873853840915,18.460152529980075,18.460152529980075,171.50663877607107,909.2761829914816,171.50663877607113,1277.095986,4510.234917000001,1756.790907,2177.8447920000003,958.344756,710.6589270000001,11390.970285000001,2715.1356630000223
,42,58.5,58.5,117.0,0.0,1432.886406917035,1239.227638997633,506.76400218325256,506.76400218325256,180.93665907798137,129.1058452796013,716.6787980666919,4712.363352705448,716.6787980666884,319.4854700732691,142.49617426276785,132.17651084889675,132.17651084889675,19.13143080379753,19.13143080379753,177.74324382247363,942.3407714638993,177.74324382247372,1271.38191,4490.054895,1748.9305450000002,2168.10052,954.05686,707.479245,11340.003975000001,2702.987405000022
,43,58.5,58.5,117.0,0.0,1432.886406917035,1239.227638997633,506.76400218325256,506.76400218325256,180.93665907798137,129.1058452796013,716.6787980666919,4712.363352705448,716.6787980666884,319.4854700732691,142.49617426276785,132.17651084889675,132.17651084889675,19.13143080379753,19.13143080379753,177.74324382247363,942.3407714638993,177.74324382247372,1271.38191,4490.054895,1748.9305450000002,2168.10052,954.05686,707.479245,11340.003975000001,2702.987405000022
,44,57.0,57.0,114.0,0.0,1429.466630289548,1236.270055133677,505.55454155751687,505.55454155751687,180.50482934271173,128.7977167705808,714.9683474746473,4701.116662126199,714.9683474746438,325.0904783201686,144.9961071445708,134.49539700414056,134.49539700414056,19.467069940706264,19.467069940706264,180.86154634567492,958.8730657001079,180.861546345675,1274.2389480000002,4500.144906,1752.860726,2172.972656,956.2008079999999,709.069086,11365.48713,2709.061534000022
,45,57.0,57.0,114.0,0.0,1429.466630289548,1236.270055133677,505.55454155751687,505.55454155751687,180.50482934271173,128.7977167705808,714.9683474746473,4701.116662126199,714.9683474746438,319.4854700732691,142.49617426276785,132.17651084889675,132.17651084889675,19.13143080379753,19.13143080379753,177.74324382247363,942.3407714638993,177.74324382247372,1274.2389480000002,4500.144906,1752.860726,2172.972656,956.2008079999999,709.069086,11365.48713,2709.061534000022
,46,58.5,58.5,117.0,0.0,1429.466630289548,1236.270055133677,505.55454155751687,505.55454155751687,180.50482934271173,128.7977167705808,714.9683474746473,4701.116662126199,714.9683474746438,313.88046182636964,139.9962413809649,129.85762469365295,129.85762469365295,18.795791666888803,18.795791666888803,174.62494129927234,925.8084772276904,174.62494129927242,1277.095986,4510.234917000001,1756.790907,2177.8447920000003,958.344756,710.6589270000001,11390.970285000001,2715.1356630000223
