DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,1799,52.5,52.5,105.0,0.0,1084.256019808702,937.7156633005218,383.46509349038445,383.46509349038445,136.91361775946783,97.6935710054536,542.3062828441421,3565.815341699056,542.3062828441415,373.3414530104297,166.51689585597921,154.45763653307597,154.45763653307597,22.356435091774987,22.356435091774987,207.70559893146614,1101.192091047577,207.70559893146603,649.9186040000001,6267.876704,1092.2240359999998,2817.441592,532.367336,690.538544,12050.366815999998,1624.5913719999885
,1800,52.5,52.5,105.0,0.0,1079.0593530225708,933.2213411540156,381.62720623997865,381.62720623997865,136.25741254872318,97.22534124570353,539.7070950172082,3548.7249554681785,539.7070950172107,356.1531062039152,158.85058896174624,147.3465284516198,147.3465284516198,21.327162406901117,21.327162406901117,198.14299654884485,1050.4940734315483,198.1429965488447,650.669402,6275.11898,1093.4863090000001,2820.6969080000003,539.549042,691.336185,12070.856826000001,1633.0353509999948
,1801,54.0,54.0,108.0,0.0,1075.5897088006334,930.2206294461249,380.4001091138051,380.4001091138051,135.8192858202707,96.91271956967233,537.9717024287285,3537.31426429304,537.971702428731,339.45842935060665,151.40446760416438,140.43965993045012,140.43965993045012,20.327451669077625,20.327451669077625,188.85504358561775,1001.2521637394443,188.85504358561764,653.6472940000001,6303.83806,1098.490823,2833.606276,542.018374,694.5001950000001,12126.101022,1640.5091969999946
,1802,54.0,54.0,108.0,0.0,1075.5897088006334,930.2206294461249,380.4001091138051,380.4001091138051,135.8192858202707,96.91271956967233,537.9717024287285,3537.31426429304,537.971702428731,345.0233216350428,153.88650805669167,142.7419494375067,142.7419494375067,20.660688581685456,20.660688581685456,191.95102790669344,1017.6661336368122,191.95102790669333,652.158348,6289.478520000001,1095.988566,2827.151592,540.783708,692.9181900000001,12098.478924000001,1636.7722739999947
,1803,54.0,54.0,108.0,0.0,1075.5897088006334,930.2206294461249,380.4001091138051,380.4001091138051,135.8192858202707,96.91271956967233,537.9717024287285,3537.31426429304,537.971702428731,356.1531062039152,158.85058896174624,147.3465284516198,147.3465284516198,21.327162406901117,21.327162406901117,198.14299654884485,1050.4940734315483,198.1429965488447,649.180456,6260.759440000001,1090.984052,2814.242224,538.314376,689.75418,12043.234728000001,1629.2984279999948
,1804,54.0,54.0,108.0,0.0,1075.5897088006334,930.2206294461249,380.4001091138051,380.4001091138051,135.8192858202707,96.91271956967233,537.9717024287285,3537.31426429304,537.971702428731,356.1531062039152,158.85058896174624,147.3465284516198,147.3465284516198,21.327162406901117,21.327162406901117,198.14299654884485,1050.4940734315483,198.1429965488447,646.202564,6232.04036,1085.979538,2801.332856,535.845044,686.5901700000001,11987.990531999998,1621.824581999995
,1805,55.5,55.5,111.0,0.0,1079.0593530225708,933.2213411540156,381.62720623997865,381.62720623997865,136.25741254872318,97.22534124570353,539.7070950172082,3548.7249554681785,539.7070950172107,345.0233216350428,153.88650805669167,142.7419494375067,142.7419494375067,20.660688581685456,20.660688581685456,191.95102790669344,1017.6661336368122,191.95102790669333,649.180456,6260.759440000001,1090.984052,2814.242224,538.314376,689.75418,12043.234728000001,1629.2984279999948
,1806,58.5,58.5,117.0,0.0,1079.0593530225708,933.2213411540156,381.62720623997865,381.62720623997865,136.25741254872318,97.22534124570353,539.7070950172082,3548.7249554681785,539.7070950172107,339.45842935060665,151.40446760416438,140.43965993045012,140.43965993045012,20.327451669077625,20.327451669077625,188.85504358561775,1001.2521637394443,188.85504358561764,650.669402,6275.11898,1093.4863090000001,2820.6969080000003,539.549042,691.336185,12070.856826000001,1633.0353509999948
,1807,60.0,60.0,120.0,0.0,1079.0593530225708,933.2213411540156,381.62720623997865,381.62720623997865,136.25741254872318,97.22534124570353,539.7070950172082,3548.7249554681785,539.7070950172107,333.8935370661705,148.9224271516371,138.13737042339358,138.13737042339358,19.9942147564698,19.9942147564698,185.75905926454203,984.8381938420764,185.75905926454195,652.158348,6289.478520000001,1095.988566,2827.151592,540.783708,692.9181900000001,12098.478924000001,1636.7722739999947
,1808,58.5,58.5,117.0,0.0,1082.5289972445084,936.2220528619064,382.85430336615224,382.85430336615224,136.69553927717564,97.53796292173473,541.442487605688,3560.135646643317,541.4424876056904,333.8935370661705,148.9224271516371,138.13737042339358,138.13737042339358,19.9942147564698,19.9942147564698,185.75905926454203,984.8381938420764,185.75905926454195,652.158348,6289.478520000001,1095.988566,2827.151592,540.783708,692.9181900000001,12098.478924000001,1636.7722739999947
