DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
"Under construction, use the results with caution.",0,61.5,61.5,123.0,0.0,1363.0649301305505,1178.8427379951818,482.0704808797787,482.0704808797787,172.12000433085544,122.81479475691248,681.7565796542477,4482.740008627305,681.7565796542517,444.9707012975241,198.46480836632932,184.09186093503763,184.09186093503763,26.645738160294215,26.645738160294215,247.55597128233939,1312.4666791368566,247.55597128233984,1135.077927,3804.698631,1561.4290859999999,1935.660192,851.772873,631.631172,9920.269881,2413.201959
,1,63.0,63.0,126.0,0.0,1359.6657657162598,1175.9029805438222,480.86831010451743,480.86831010451743,171.69077738738696,122.50852344829175,680.0564385578531,4471.561105862648,680.0564385578571,439.33816077477064,195.95259560219858,181.76158421434096,181.76158421434096,26.308450335480366,26.308450335480366,244.42235139268954,1295.8531768693013,244.42235139268996,1140.854405,3824.060965,1569.37529,1945.51088,856.1075950000001,634.84558,9970.754715,2425.4828850000004
,2,63.0,63.0,126.0,0.0,1363.0649301305505,1178.8427379951818,482.0704808797787,482.0704808797787,172.12000433085544,122.81479475691248,681.7565796542477,4482.740008627305,681.7565796542517,557.6215117525935,248.70906364894435,230.6973953489712,230.6973953489712,33.39149465657123,33.39149465657123,310.22836907533673,1644.7367244879597,310.2283690753374,1140.854405,3824.060965,1569.37529,1945.51088,856.1075950000001,634.84558,9970.754715,2425.4828850000004
,3,73.5,73.5,147.0,0.0,1359.6657657162598,1175.9029805438222,480.86831010451743,480.86831010451743,171.69077738738696,122.50852344829175,680.0564385578531,4471.561105862648,680.0564385578571,416.80799868375675,185.90374454567558,172.44047733155423,172.44047733155423,24.959299036224962,24.959299036224962,231.88787183409005,1229.3991677990807,231.88787183409045,1213.06038,4066.0901400000002,1668.70284,2068.64448,910.2916200000001,675.0256800000001,10601.81514,2578.994460000005
,4,72.0,72.0,144.0,0.0,1356.266601301969,1172.9632230924626,479.6661393292561,479.6661393292561,171.26155044391848,122.20225213967102,678.3562974614586,4460.382203097992,678.3562974614624,428.07307972926367,190.92817007393708,177.10103077294758,177.10103077294758,25.633874685852664,25.633874685852664,238.1551116133898,1262.626172334191,238.1551116133902,1213.06038,4066.0901400000002,1668.70284,2068.64448,910.2916200000001,675.0256800000001,10601.81514,2578.994460000005
,5,76.5,76.5,153.0,0.0,1359.6657657162598,1175.9029805438222,480.86831010451743,480.86831010451743,171.69077738738696,122.50852344829175,680.0564385578531,4471.561105862648,680.0564385578571,399.9103771154963,178.3671062532833,165.44964716946419,165.44964716946419,23.947435561783408,23.947435561783408,222.48701216514047,1179.5586609964153,222.4870121651408,1227.501575,4114.495975,1688.56835,2093.2712,921.128425,683.0617000000001,10728.027225000002,2609.696775000006
,6,75.0,75.0,150.0,0.0,1359.6657657162598,1175.9029805438222,480.86831010451743,480.86831010451743,171.69077738738696,122.50852344829175,680.0564385578531,4471.561105862648,680.0564385578571,405.54291763824983,180.87931901741408,167.7799238901609,167.7799238901609,24.28472338659726,24.28472338659726,225.62063205479032,1196.1721632639708,225.6206320547907,1227.501575,4114.495975,1688.56835,2093.2712,921.128425,683.0617000000001,10728.027225000002,2609.696775000006
,7,76.5,76.5,153.0,0.0,1356.266601301969,1172.9632230924626,479.6661393292561,479.6661393292561,171.26155044391848,122.20225213967102,678.3562974614586,4460.382203097992,678.3562974614624,405.54291763824983,180.87931901741408,167.7799238901609,167.7799238901609,24.28472338659726,24.28472338659726,225.62063205479032,1196.1721632639708,225.6206320547907,1230.389814,4124.1771420000005,1692.541452,2098.196544,923.295786,684.668904,10753.269642000001,2615.837238000006
,8,78.0,78.0,156.0,0.0,1356.266601301969,1172.9632230924626,479.6661393292561,479.6661393292561,171.26155044391848,122.20225213967102,678.3562974614586,4460.382203097992,678.3562974614624,394.27783659274286,175.85489348915257,163.1193704487675,163.1193704487675,23.61014773696956,23.61014773696956,219.3533922754906,1162.9451587288604,219.35339227549093,1236.166292,4143.539476,1700.487656,2108.047232,927.6305080000001,687.883312,10803.754476,2628.1181640000063
,9,82.5,82.5,165.0,0.0,1356.266601301969,1172.9632230924626,479.6661393292561,479.6661393292561,171.26155044391848,122.20225213967102,678.3562974614586,4460.382203097992,678.3562974614624,366.1151339789755,163.2938296684988,151.46798684528412,151.46798684528412,21.923708612900302,21.923708612900302,203.68529282724128,1079.8776473910846,203.68529282724154,1250.607487,4191.945311,1720.3531659999999,2132.673952,938.467313,695.919332,10929.966561,2658.8204790000073
