DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,3201,40.5,40.5,81.0,0.0,1074.1437179174175,928.9700684389373,379.88871049660725,379.88871049660725,135.63669440325168,96.78243298565354,537.2484692378797,3532.5588039763543,537.2484692378836,393.6698253940964,175.58370973329605,162.8678259926903,162.8678259926903,23.573738806785116,23.573738806785116,219.0151299980135,1161.1517947243567,219.0151299980133,645.915699,6229.274337,1085.497413,2800.089435,577.8333990000001,686.2854570000001,12024.895739999998,1663.3308120000029
,3202,40.5,40.5,81.0,0.0,1074.1437179174175,928.9700684389373,379.88871049660725,379.88871049660725,135.63669440325168,96.78243298565354,537.2484692378797,3532.5588039763543,537.2484692378836,399.3751851824166,178.12840117870616,165.22822926794672,165.22822926794672,23.915387195289245,23.915387195289245,222.18926231682528,1177.9800816044199,222.18926231682508,644.410068,6214.753884,1082.967116,2793.5624199999997,576.4864680000001,684.685724,11996.86568,1659.4535840000028
,3203,40.5,40.5,81.0,0.0,1077.4795679730616,931.8550686514806,381.068489100634,381.068489100634,136.0579263734481,97.08299954772079,538.9169427448296,3543.5294834918086,538.9169427448335,399.3751851824166,178.12840117870616,165.22822926794672,165.22822926794672,23.915387195289245,23.915387195289245,222.18926231682528,1177.9800816044199,222.18926231682508,644.410068,6214.753884,1082.967116,2793.5624199999997,576.4864680000001,684.685724,11996.86568,1659.4535840000028
,3204,45.0,45.0,90.0,0.0,1077.4795679730616,931.8550686514806,381.068489100634,381.068489100634,136.0579263734481,97.08299954772079,538.9169427448296,3543.5294834918086,538.9169427448335,382.25910581745586,170.49432684247589,158.14701944217757,158.14701944217757,22.89044202977685,22.89044202977685,212.6668653603899,1127.4952209642304,212.66686536038972,645.915699,6229.274337,1085.497413,2800.089435,577.8333990000001,686.2854570000001,12024.895739999998,1663.3308120000029
,3205,46.5,46.5,93.0,0.0,1074.1437179174175,928.9700684389373,379.88871049660725,379.88871049660725,135.63669440325168,96.78243298565354,537.2484692378797,3532.5588039763543,537.2484692378836,370.84838624081544,165.4049439516557,153.4262128916648,153.4262128916648,22.207145252768587,22.207145252768587,206.31860072276632,1093.8386472041043,206.31860072276615,650.432592,6272.835696,1093.088304,2819.6704799999998,581.874192,691.084656,12108.98592,1674.962496000003
,3206,49.5,49.5,99.0,0.0,1070.8078678617735,926.085068226394,378.70893189258055,378.70893189258055,135.21546243305525,96.4818664235863,535.5799957309298,3521.5881244609,535.5799957309337,376.55374602913565,167.94963539706578,155.7866161669212,155.7866161669212,22.548793641272717,22.548793641272717,209.4927330415781,1110.6669340841675,209.49273304157794,650.432592,6272.835696,1093.088304,2819.6704799999998,581.874192,691.084656,12108.98592,1674.962496000003
,3207,48.0,48.0,96.0,0.0,1070.8078678617735,926.085068226394,378.70893189258055,378.70893189258055,135.21546243305525,96.4818664235863,535.5799957309298,3521.5881244609,535.5799957309337,382.25910581745586,170.49432684247589,158.14701944217757,158.14701944217757,22.89044202977685,22.89044202977685,212.6668653603899,1127.4952209642304,212.66686536038972,650.432592,6272.835696,1093.088304,2819.6704799999998,581.874192,691.084656,12108.98592,1674.962496000003
,3208,48.0,48.0,96.0,0.0,1074.1437179174175,928.9700684389373,379.88871049660725,379.88871049660725,135.63669440325168,96.78243298565354,537.2484692378797,3532.5588039763543,537.2484692378836,365.1430264524952,162.86025250624562,151.06580961640842,151.06580961640842,21.865496864264454,21.865496864264454,203.14446840395453,1077.010360324041,203.14446840395436,654.949485,6316.397055,1100.679195,2839.2515249999997,585.914985,695.883855,12193.076099999998,1686.5941800000032
,3209,48.0,48.0,96.0,0.0,1074.1437179174175,928.9700684389373,379.88871049660725,379.88871049660725,135.63669440325168,96.78243298565354,537.2484692378797,3532.5588039763543,537.2484692378836,370.84838624081544,165.4049439516557,153.4262128916648,153.4262128916648,22.207145252768587,22.207145252768587,206.31860072276632,1093.8386472041043,206.31860072276615,647.42133,6243.79479,1088.02771,2806.61645,579.18033,687.8851900000001,12052.9258,1667.208040000003
,3210,49.5,49.5,99.0,0.0,1088.3173955717398,941.2281323096599,384.901466273399,384.901466273399,137.42646494559293,98.05950884138663,544.3376384954346,3579.1720727106117,544.3376384954373,349.83658814082423,156.0333101088278,144.7332787219782,144.7332787219782,20.948916634981508,20.948916634981508,194.62885110135534,1031.8631400649267,194.62885110135514,647.831218,6247.747474000001,1088.716581,2808.393401,527.006032,688.320615,12008.015321,1615.72261300001
,3211,51.0,51.0,102.0,0.0,1088.3173955717398,941.2281323096599,384.901466273399,384.901466273399,137.42646494559293,98.05950884138663,544.3376384954346,3579.1720727106117,544.3376384954373,349.83658814082423,156.0333101088278,144.7332787219782,144.7332787219782,20.948916634981508,20.948916634981508,194.62885110135534,1031.8631400649267,194.62885110135514,647.831218,6247.747474000001,1088.716581,2808.393401,527.006032,688.320615,12008.015321,1615.72261300001
,3212,52.5,52.5,105.0,0.0,1084.9375278836287,938.305063575779,383.7061201048481,383.7061201048481,136.99967468178673,97.75497620523325,542.6471489348897,3568.056631491014,542.6471489348925,344.19406252564966,153.51664381674993,142.39887100065596,142.39887100065596,20.611030882804386,20.611030882804386,191.48967608359152,1015.2201861929118,191.48967608359135,650.8235099999999,6276.6054300000005,1093.745295,2821.365195,529.44024,691.499925,12063.479595,1623.18553500001
,3213,52.5,52.5,105.0,0.0,1084.9375278836287,938.305063575779,383.7061201048481,383.7061201048481,136.99967468178673,97.75497620523325,542.6471489348897,3568.056631491014,542.6471489348925,355.4791137559988,158.54997640090568,147.0676864433004,147.0676864433004,21.286802387158627,21.286802387158627,197.76802611911913,1048.5060939369419,197.76802611911893,649.327364,6262.176452000001,1091.230938,2814.879298,528.223136,689.91027,12035.747458000002,1619.45407400001
,3214,51.0,51.0,102.0,0.0,1088.3173955717398,941.2281323096599,384.901466273399,384.901466273399,137.42646494559293,98.05950884138663,544.3376384954346,3579.1720727106117,544.3376384954373,349.83658814082423,156.0333101088278,144.7332787219782,144.7332787219782,20.948916634981508,20.948916634981508,194.62885110135534,1031.8631400649267,194.62885110135514,650.8235099999999,6276.6054300000005,1093.745295,2821.365195,529.44024,691.499925,12063.479595,1623.18553500001
,3215,51.0,51.0,102.0,0.0,1088.3173955717398,941.2281323096599,384.901466273399,384.901466273399,137.42646494559293,98.05950884138663,544.3376384954346,3579.1720727106117,544.3376384954373,349.83658814082423,156.0333101088278,144.7332787219782,144.7332787219782,20.948916634981508,20.948916634981508,194.62885110135534,1031.8631400649267,194.62885110135514,652.319656,6291.034408,1096.259652,2827.851092,530.657344,693.0895800000001,12091.211732,1626.9169960000102
,3216,51.0,51.0,102.0,0.0,1084.9375278836287,938.305063575779,383.7061201048481,383.7061201048481,136.99967468178673,97.75497620523325,542.6471489348897,3568.056631491014,542.6471489348925,361.1216393711734,161.06664269298355,149.40209416462264,149.40209416462264,21.62468813933575,21.62468813933575,200.90720113688292,1065.1490478089568,200.90720113688272,652.319656,6291.034408,1096.259652,2827.851092,530.657344,693.0895800000001,12091.211732,1626.9169960000102
,3217,48.0,48.0,96.0,0.0,1091.6972632598508,944.1512010435408,386.0968124419499,386.0968124419499,137.85325520939912,98.36404147754,546.0281280559793,3590.2875139302105,546.0281280559822,361.1216393711734,161.06664269298355,149.40209416462264,149.40209416462264,21.62468813933575,21.62468813933575,200.90720113688292,1065.1490478089568,200.90720113688272,650.8235099999999,6276.6054300000005,1093.745295,2821.365195,529.44024,691.499925,12063.479595,1623.18553500001
,3218,46.5,46.5,93.0,0.0,1091.6972632598508,944.1512010435408,386.0968124419499,386.0968124419499,137.85325520939912,98.36404147754,546.0281280559793,3590.2875139302105,546.0281280559822,372.40669060152254,166.0999752771393,154.07090960726708,154.07090960726708,22.30045964368999,22.30045964368999,207.1855511724105,1098.4349555529866,207.1855511724103,649.327364,6262.176452000001,1091.230938,2814.879298,528.223136,689.91027,12035.747458000002,1619.45407400001
,3219,46.5,46.5,93.0,0.0,1091.6972632598508,944.1512010435408,386.0968124419499,386.0968124419499,137.85325520939912,98.36404147754,546.0281280559793,3590.2875139302105,546.0281280559822,383.6917418318717,171.133307861295,158.73972504991156,158.73972504991156,22.976231148044235,22.976231148044235,213.4639012079381,1131.7208632970164,213.46390120793788,646.335072,6233.318496,1086.202224,2801.907504,525.7889279999999,686.73096,11980.283184,1611.9911520000098
,3220,46.5,46.5,93.0,0.0,1091.6972632598508,944.1512010435408,386.0968124419499,386.0968124419499,137.85325520939912,98.36404147754,546.0281280559793,3590.2875139302105,546.0281280559822,383.6917418318717,171.133307861295,158.73972504991156,158.73972504991156,22.976231148044235,22.976231148044235,213.4639012079381,1131.7208632970164,213.46390120793788,646.335072,6233.318496,1086.202224,2801.907504,525.7889279999999,686.73096,11980.283184,1611.9911520000098
,3221,46.5,46.5,93.0,0.0,1091.6972632598508,944.1512010435408,386.0968124419499,386.0968124419499,137.85325520939912,98.36404147754,546.0281280559793,3590.2875139302105,546.0281280559822,378.0492162166971,168.61664156921717,156.40531732858932,156.40531732858932,22.638345395867113,22.638345395867113,210.32472619017432,1115.0779094250013,210.3247261901741,647.831218,6247.747474000001,1088.716581,2808.393401,527.006032,688.320615,12008.015321,1615.72261300001
,3222,49.5,49.5,99.0,0.0,1091.6972632598508,944.1512010435408,386.0968124419499,386.0968124419499,137.85325520939912,98.36404147754,546.0281280559793,3590.2875139302105,546.0281280559822,372.40669060152254,166.0999752771393,154.07090960726708,154.07090960726708,22.30045964368999,22.30045964368999,207.1855511724105,1098.4349555529866,207.1855511724103,647.831218,6247.747474000001,1088.716581,2808.393401,527.006032,688.320615,12008.015321,1615.72261300001
,3223,49.5,49.5,99.0,0.0,1098.4569986360727,949.9973385113027,388.4875047790518,388.4875047790518,138.7068357370115,98.97310674984675,549.409107177069,3612.518396369407,549.4091071770719,361.1216393711734,161.06664269298355,149.40209416462264,149.40209416462264,21.62468813933575,21.62468813933575,200.90720113688292,1065.1490478089568,200.90720113688272,649.327364,6262.176452000001,1091.230938,2814.879298,528.223136,689.91027,12035.747458000002,1619.45407400001
,3224,49.5,49.5,99.0,0.0,1098.4569986360727,949.9973385113027,388.4875047790518,388.4875047790518,138.7068357370115,98.97310674984675,549.409107177069,3612.518396369407,549.4091071770719,361.1216393711734,161.06664269298355,149.40209416462264,149.40209416462264,21.62468813933575,21.62468813933575,200.90720113688292,1065.1490478089568,200.90720113688272,649.327364,6262.176452000001,1091.230938,2814.879298,528.223136,689.91027,12035.747458000002,1619.45407400001
,3225,49.5,49.5,99.0,0.0,1098.4569986360727,949.9973385113027,388.4875047790518,388.4875047790518,138.7068357370115,98.97310674984675,549.409107177069,3612.518396369407,549.4091071770719,355.4791137559988,158.54997640090568,147.0676864433004,147.0676864433004,21.286802387158627,21.286802387158627,197.76802611911913,1048.5060939369419,197.76802611911893,650.8235099999999,6276.6054300000005,1093.745295,2821.365195,529.44024,691.499925,12063.479595,1623.18553500001
,3226,49.5,49.5,99.0,0.0,1095.0771309479617,947.0742697774217,387.29215861050085,387.29215861050085,138.28004547320532,98.66857411369338,547.7186176165242,3601.4029551498083,547.718617616527,366.76416498634796,163.58330898506142,151.73650188594488,151.73650188594488,21.96257389151287,21.96257389151287,204.0463761546467,1081.7920016809717,204.0463761546465,646.335072,6233.318496,1086.202224,2801.907504,525.7889279999999,686.73096,11980.283184,1611.9911520000098
,3227,51.0,51.0,102.0,0.0,1095.0771309479617,947.0742697774217,387.29215861050085,387.29215861050085,138.28004547320532,98.66857411369338,547.7186176165242,3601.4029551498083,547.718617616527,366.76416498634796,163.58330898506142,151.73650188594488,151.73650188594488,21.96257389151287,21.96257389151287,204.0463761546467,1081.7920016809717,204.0463761546465,646.335072,6233.318496,1086.202224,2801.907504,525.7889279999999,686.73096,11980.283184,1611.9911520000098
,3228,51.0,51.0,102.0,0.0,1095.0771309479617,947.0742697774217,387.29215861050085,387.29215861050085,138.28004547320532,98.66857411369338,547.7186176165242,3601.4029551498083,547.718617616527,366.76416498634796,163.58330898506142,151.73650188594488,151.73650188594488,21.96257389151287,21.96257389151287,204.0463761546467,1081.7920016809717,204.0463761546465,646.335072,6233.318496,1086.202224,2801.907504,525.7889279999999,686.73096,11980.283184,1611.9911520000098
,3229,52.5,52.5,105.0,0.0,1101.8368663241838,952.9204072451836,389.68285094760273,389.68285094760273,139.13362600081769,99.27763938600012,551.0995967376139,3623.633837589004,551.0995967376167,349.83658814082423,156.0333101088278,144.7332787219782,144.7332787219782,20.948916634981508,20.948916634981508,194.62885110135534,1031.8631400649267,194.62885110135514,649.327364,6262.176452000001,1091.230938,2814.879298,528.223136,689.91027,12035.747458000002,1619.45407400001
,3230,52.5,52.5,105.0,0.0,1101.8368663241838,952.9204072451836,389.68285094760273,389.68285094760273,139.13362600081769,99.27763938600012,551.0995967376139,3623.633837589004,551.0995967376167,349.83658814082423,156.0333101088278,144.7332787219782,144.7332787219782,20.948916634981508,20.948916634981508,194.62885110135534,1031.8631400649267,194.62885110135514,649.327364,6262.176452000001,1091.230938,2814.879298,528.223136,689.91027,12035.747458000002,1619.45407400001
