DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,2,3,1,4,37,0,1,2,0,15278.014977209108,3.8999999999999995,595.8425841111551,488.8964792706915,3.2,174,195,274,391,57,120.47058823529412,119.46350364963503,633.3891768387658,2.1651785714285716,371.46875,0.44370860927152317,0,0,734.7578808634117,0,158,121,106,63,0,0,94.0,0,0,0,0,0,693.8544303797469,1056.6776859504132,1416.066037735849,1777.5238095238096,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,1,4,1,35,1,4,6,0,15361.148366317051,3.9,599.084786286365,491.55674772214564,3.2,182,194,268,397,53,119.64987405541562,118.55970149253731,633.1829557220651,2.168888888888889,371.3777777777778,0.8486842105263158,0,0,734.8975149403542,1,158,121,108,63,0,0,94.0,0,0,0,0,0,694.4177215189874,1056.5619834710744,1417.0185185185185,1777.5238095238096,0,0,0,0,0,0,0,0,0,0
,0,22,0,0,0,0,2,0,0,0,0,4,2,34,1,1,1,0,15494.06558675914,3.8999999999999995,604.2685578836064,495.8100987762925,3.2,183,192,267,397,53,119.73551637279597,118.97378277153558,633.3229541755851,2.171111111111111,371.1822222222222,0.8486842105263158,0,0,735.4217679302884,2,158,120,109,63,0,0,94.0,0,0,0,0,0,694.4177215189874,1055.9333333333334,1417.5871559633028,1777.5238095238096,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,0,0,0,0,6,5,34,1,15,22,0,15520.839156301983,3.900000000000001,605.3127270957774,496.6668530016635,3.2000000000000006,206,213,266,419,53,114.44868735083533,120.19172932330827,632.5349800687756,2.1165254237288136,372.1991525423729,0.8543046357615894,0,0,735.2105638090754,3,180,120,109,63,0,0,94.0,0,0,0,0,0,693.5777777777778,1055.9333333333334,1417.5871559633028,1777.5238095238096,0,0,0,0,0,0,0,0,0,0
,0,1,0,0,0,0,5,0,0,0,0,2,1,35,1,2,2,0,15905.629801105328,3.9,620.3195622431077,508.9801536353705,3.2,208,213,264,421,51,114.90498812351544,120.01136363636364,632.6294650763869,2.1207627118644066,372.2881355932203,0.8657718120805369,0,0,735.187256043174,4,180,118,111,63,0,0,94.0,0,0,0,0,0,693.5777777777778,1055.6440677966102,1418.1531531531532,1777.5238095238096,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,0,4,2,35,1,2,2,0,16026.349354425505,3.9,625.0276248225947,512.8431793416162,3.2,210,213,263,423,50,115.36170212765957,120.41825095057034,632.6425515895113,2.120507399577167,372.27906976744185,0.8657718120805369,0,0,735.187256043174,5,181,118,110,64,0,0,94.0,0,0,0,0,0,693.9116022099447,1055.6440677966102,1417.990909090909,1777.46875,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,0,0,0,0,0,0,0,5,4,35,1,2,3,0,16089.156608125535,3.9,627.4771077168958,514.8530114600171,3.2,212,213,262,424,50,115.25,120.8473282442748,632.5226958095408,2.1202531645569622,372.2721518987342,0.8657718120805369,0,678.0,735.1692334015269,6,182,118,109,65,0,0,94.0,0,0,0,0,0,694.2252747252747,1055.6440677966102,1417.834862385321,1777.2769230769231,0,0,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,1,0,0,5,1,35,1,0,1,0,16226.025401170482,3.9,632.8149906456488,519.2328128374554,3.2,213,213,262,425,50,115.97882352941177,121.8473282442748,632.579437534837,2.1178947368421053,372.3157894736842,0.8716216216216216,0,0,735.1758583766857,7,183,118,109,65,0,0,94.0,0,0,0,0,0,694.1311475409836,1055.6440677966102,1417.834862385321,1777.2769230769231,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,0,0,0,1,5,2,35,1,2,3,0,16251.635428554893,3.9,633.8137817136409,520.0523337137566,3.2,217,212,260,428,49,116.16588785046729,122.48846153846154,632.4627720739322,2.1153039832285114,372.41928721174,0.9932885906040269,0,0,735.0827696035103,8,185,118,108,66,0,0,94.0,0,0,0,0,0,694.1837837837838,1055.6440677966102,1417.9907407407406,1777.1515151515152,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,2,1,0,0,4,3,34,1,4,6,0,16361.679424765736,3.9,638.1054975658637,523.5737415925036,3.2,223,214,259,434,48,115.55990783410138,122.8996138996139,632.595077768699,2.1058091286307055,372.5373443983402,0.9932885906040269,0,0,734.8772467461727,9,189,119,108,66,0,0,94.0,0,0,0,0,0,694.4232804232804,1055.4033613445379,1417.9907407407406,1777.1515151515152,0,0,0,0,0,0,0,0,0,0
