DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,10,61.5,61.5,123.0,0.0,1369.5393347102067,1184.4421079539113,484.3602612564378,484.3602612564378,172.93755492559006,123.39815117086374,684.9948464630794,4504.032517736527,684.9948464630761,381.18181688113896,170.0138369098177,157.70132689551545,157.70132689551545,22.825931807336637,22.825931807336637,212.06752408195516,1124.3176952786157,212.06752408195516,1229.9611479999999,4216.999684,1691.951196,2097.464932,922.9738679999999,684.4297799999999,10843.780608000001,2614.9250639999773
,11,58.5,58.5,117.0,0.0,1376.302491918652,1190.2912047833133,486.75216378116096,486.75216378116096,173.79156754250656,124.00752475689269,688.3775370628971,4526.274653626583,688.3775370628937,386.78743183527337,172.51404039378562,160.02046405574362,160.02046405574362,23.161607275091587,23.161607275091587,215.1861641419839,1140.8517790327132,215.1861641419839,1227.087407,4207.146881,1687.998039,2092.564313,920.8173869999999,682.830645,10818.444672,2608.8154259999774
,12,58.5,58.5,117.0,0.0,1372.9209133144293,1187.3666563686122,485.5562125187994,485.5562125187994,173.3645612340483,123.70283796387822,686.6861917629883,4515.153585681555,686.6861917629849,392.3930467894078,175.01424387775353,162.33960121597178,162.33960121597178,23.49728274284654,23.49728274284654,218.30480420201266,1157.3858627868108,218.30480420201266,1227.087407,4207.146881,1687.998039,2092.564313,920.8173869999999,682.830645,10818.444672,2608.8154259999774
,13,60.0,60.0,120.0,0.0,1376.302491918652,1190.2912047833133,486.75216378116096,486.75216378116096,173.79156754250656,124.00752475689269,688.3775370628971,4526.274653626583,688.3775370628937,358.7593570646014,160.01302297394608,148.42477825460278,148.42477825460278,21.483229936316835,21.483229936316835,199.59296384184015,1058.181360262227,199.59296384184015,1244.329853,4266.263699,1711.716981,2121.968027,933.756273,692.4254549999999,10970.460287999998,2645.473253999977
,14,55.5,55.5,111.0,0.0,1386.4472277313203,1199.0648500274162,490.3400175682457,490.3400175682457,175.07258646788128,124.92158513593613,693.4515729626236,4559.637857461668,693.45157296262,358.7593570646014,160.01302297394608,148.42477825460278,148.42477825460278,21.483229936316835,21.483229936316835,199.59296384184015,1058.181360262227,199.59296384184015,1244.329853,4266.263699,1711.716981,2121.968027,933.756273,692.4254549999999,10970.460287999998,2645.473253999977
,15,55.5,55.5,111.0,0.0,1386.4472277313203,1199.0648500274162,490.3400175682457,490.3400175682457,175.07258646788128,124.92158513593613,693.4515729626236,4559.637857461668,693.45157296262,364.3649720187358,162.513226457914,150.74391541483095,150.74391541483095,21.818905404071785,21.818905404071785,202.7116039018689,1074.715444016324,202.7116039018689,1241.4561119999998,4256.410896,1707.763824,2117.067408,931.599792,690.82632,10945.124352000003,2639.363615999977
,16,55.5,55.5,111.0,0.0,1389.828806335543,1201.9893984421174,491.53596883060726,491.53596883060726,175.49959277633954,125.22627192895061,695.1429182625325,4570.758925406697,695.1429182625288,347.54812715633255,155.01261600601026,143.78650393414645,143.78650393414645,20.811879000806933,20.811879000806933,193.35568372178264,1025.1131927540323,193.35568372178264,1250.077335,4285.969305,1719.623295,2131.769265,938.0692349999999,695.623725,11021.13216,2657.6925299999766
,17,58.5,58.5,117.0,0.0,1393.2103849397658,1204.9139468568183,492.73192009296883,492.73192009296883,175.92659908479777,125.53095872196509,696.8342635624413,4581.879993351726,696.8342635624376,330.7312822939294,147.51200555410654,136.82909245346195,136.82909245346195,19.804852597542084,19.804852597542084,183.99976354169638,975.5109414917404,183.99976354169638,1255.824817,4305.674911,1727.529609,2141.570503,942.3821969999999,698.821995,11071.804031999998,2669.9118059999764
,18,60.0,60.0,120.0,0.0,1386.4472277313203,1199.0648500274162,490.3400175682457,490.3400175682457,175.07258646788128,124.92158513593613,693.4515729626236,4559.637857461668,693.45157296262,330.7312822939294,147.51200555410654,136.82909245346195,136.82909245346195,19.804852597542084,19.804852597542084,183.99976354169638,975.5109414917404,183.99976354169638,1261.572299,4325.380517,1735.435923,2151.371741,946.695159,702.020265,11122.475903999999,2682.1310819999762
,19,61.5,61.5,123.0,0.0,1386.4472277313203,1199.0648500274162,490.3400175682457,490.3400175682457,175.07258646788128,124.92158513593613,693.4515729626236,4559.637857461668,693.45157296262,319.5200523856606,142.51159858617072,132.1908181330056,132.1908181330056,19.13350166203218,19.13350166203218,177.76248342163888,942.4427739835456,177.76248342163888,1267.319781,4345.086123,1743.342237,2161.172979,951.008121,705.218535,11173.147776,2694.350357999976
,20,58.5,58.5,117.0,0.0,1396.5919635439884,1207.8384952715194,493.9278713553304,493.9278713553304,176.35360539325603,125.83564551497957,698.5256088623502,4593.001061296754,698.5256088623464,291.4919776149886,130.01058116633118,120.59513233186476,120.59513233186476,17.45512432325743,17.45512432325743,162.1692831214951,859.7723552130593,162.1692831214951,1273.067263,4364.791729,1751.248551,2170.974217,955.3210829999999,708.416805,11223.819648,2706.569633999976
,21,58.5,58.5,117.0,0.0,1396.5919635439884,1207.8384952715194,493.9278713553304,493.9278713553304,176.35360539325603,125.83564551497957,698.5256088623502,4593.001061296754,698.5256088623464,297.09759256912304,132.5107846502991,122.91426949209293,122.91426949209293,17.79079979101238,17.79079979101238,165.28792318152387,876.3064389671566,165.28792318152387,1267.319781,4345.086123,1743.342237,2161.172979,951.008121,705.218535,11173.147776,2694.350357999976
,22,55.5,55.5,111.0,0.0,1403.355120752434,1213.6875921009214,496.31977388005356,496.31977388005356,177.20761801017252,126.44501910100853,701.9082994621679,4615.243197186812,701.908299462164,302.7032075232574,135.010988134267,125.2334066523211,125.2334066523211,18.12647525876733,18.12647525876733,168.40656324155262,892.8405227212537,168.40656324155262,1264.44604,4335.23332,1739.38908,2156.27236,948.85164,703.6194,11147.81184,2688.240719999976
,23,57.0,57.0,114.0,0.0,1399.9735421482112,1210.7630436862205,495.123822617692,495.123822617692,176.7806117017143,126.14033230799404,700.216954162259,4604.122129241783,700.2169541622552,302.7032075232574,135.010988134267,125.2334066523211,125.2334066523211,18.12647525876733,18.12647525876733,168.40656324155262,892.8405227212537,168.40656324155262,1267.319781,4345.086123,1743.342237,2161.172979,951.008121,705.218535,11173.147776,2694.350357999976
,24,55.5,55.5,111.0,0.0,1403.355120752434,1213.6875921009214,496.31977388005356,496.31977388005356,177.20761801017252,126.44501910100853,701.9082994621679,4615.243197186812,701.908299462164,302.7032075232574,135.010988134267,125.2334066523211,125.2334066523211,18.12647525876733,18.12647525876733,168.40656324155262,892.8405227212537,168.40656324155262,1267.319781,4345.086123,1743.342237,2161.172979,951.008121,705.218535,11173.147776,2694.350357999976
,25,55.5,55.5,111.0,0.0,1399.9735421482112,1210.7630436862205,495.123822617692,495.123822617692,176.7806117017143,126.14033230799404,700.216954162259,4604.122129241783,700.2169541622552,319.5200523856606,142.51159858617072,132.1908181330056,132.1908181330056,19.13350166203218,19.13350166203218,177.76248342163888,942.4427739835456,177.76248342163888,1258.698558,4315.527714,1731.482766,2146.471122,944.5386779999999,700.42113,11097.139968000001,2676.0214439999763
,26,55.5,55.5,111.0,0.0,1396.5919635439884,1207.8384952715194,493.9278713553304,493.9278713553304,176.35360539325603,125.83564551497957,698.5256088623502,4593.001061296754,698.5256088623464,325.125667339795,145.01180207013863,134.5099552932338,134.5099552932338,19.46917712978713,19.46917712978713,180.88112348166763,958.9768577376431,180.88112348166763,1258.698558,4315.527714,1731.482766,2146.471122,944.5386779999999,700.42113,11097.139968000001,2676.0214439999763
,27,54.0,54.0,108.0,0.0,1403.355120752434,1213.6875921009214,496.31977388005356,496.31977388005356,177.20761801017252,126.44501910100853,701.9082994621679,4615.243197186812,701.908299462164,308.3088224773918,137.5111916182349,127.55254381254927,127.55254381254927,18.46215072652228,18.46215072652228,171.52520330158137,909.3746064753511,171.52520330158137,1267.319781,4345.086123,1743.342237,2161.172979,951.008121,705.218535,11173.147776,2694.350357999976
,28,52.5,52.5,105.0,0.0,1406.7366993566568,1216.6121405156225,497.51572514241514,497.51572514241514,177.63462431863078,126.74970589402301,703.5996447620767,4626.3642651318405,703.5996447620728,297.09759256912304,132.5107846502991,122.91426949209293,122.91426949209293,17.79079979101238,17.79079979101238,165.28792318152387,876.3064389671566,165.28792318152387,1273.067263,4364.791729,1751.248551,2170.974217,955.3210829999999,708.416805,11223.819648,2706.569633999976
,29,49.5,49.5,99.0,0.0,1413.4998565651022,1222.4612373450245,499.9076276671383,499.9076276671383,178.48863693554728,127.35907948005196,706.9823353618943,4648.606401021897,706.9823353618904,297.09759256912304,132.5107846502991,122.91426949209293,122.91426949209293,17.79079979101238,17.79079979101238,165.28792318152387,876.3064389671566,165.28792318152387,1273.067263,4364.791729,1751.248551,2170.974217,955.3210829999999,708.416805,11223.819648,2706.569633999976
,30,51.0,51.0,102.0,0.0,1416.2783213985724,1224.864184570288,500.8902777586863,500.8902777586863,178.83948550379867,127.60942455218971,708.3720246127027,4657.743996154924,708.3720246127034,287.69398024242753,128.3166071169765,119.02383695870343,119.02383695870343,17.22769262218666,17.22769262218666,160.05629697263075,848.5699434938149,160.05629697263063,1276.42198,4523.694224999999,1755.86409,2176.695695,957.838915,710.28408,11400.798985,2713.703005000024
,31,49.5,49.5,99.0,0.0,1419.6665470478513,1227.7944816625616,502.0885798585874,502.0885798585874,179.26733116289867,127.91471025686002,710.0666945280441,4668.886924375391,710.0666945280448,282.05292180630147,125.80059521272207,116.69003623402297,116.69003623402297,16.88989472763398,16.88989472763398,156.91793820846152,831.931317150799,156.9179382084614,1276.42198,4523.694224999999,1755.86409,2176.695695,957.838915,710.28408,11400.798985,2713.703005000024
,32,49.5,49.5,99.0,0.0,1419.6665470478513,1227.7944816625616,502.0885798585874,502.0885798585874,179.26733116289867,127.91471025686002,710.0666945280441,4668.886924375391,710.0666945280448,276.41186337017547,123.28458330846763,114.35623550934251,114.35623550934251,16.5520968330813,16.5520968330813,153.7795794442923,815.2926908077831,153.77957944429218,1279.290344,4533.859829999999,1759.809852,2181.587146,959.991362,711.880224,11426.418758,2719.801214000024
,33,46.5,46.5,93.0,0.0,1423.0547726971304,1230.724778754835,503.2868819584886,503.2868819584886,179.69517682199867,128.21999596153032,711.7613644433854,4680.029852595857,711.7613644433861,270.7708049340494,120.76857140421319,112.02243478466204,112.02243478466204,16.21429893852862,16.21429893852862,150.64122068012307,798.654064464767,150.64122068012296,1282.1587080000002,4544.025435,1763.7556140000002,2186.478597,962.143809,713.476368,11452.038530999998,2725.8994230000244
,34,45.0,45.0,90.0,0.0,1426.4429983464092,1233.6550758471083,504.48518405838973,504.48518405838973,180.12302248109867,128.52528166620064,713.4560343587269,4691.172780816323,713.4560343587275,270.7708049340494,120.76857140421319,112.02243478466204,112.02243478466204,16.21429893852862,16.21429893852862,150.64122068012307,798.654064464767,150.64122068012296,1282.1587080000002,4544.025435,1763.7556140000002,2186.478597,962.143809,713.476368,11452.038530999998,2725.8994230000244
,35,43.5,43.5,87.0,0.0,1426.4429983464092,1233.6550758471083,504.48518405838973,504.48518405838973,180.12302248109867,128.52528166620064,713.4560343587269,4691.172780816323,713.4560343587275,270.7708049340494,120.76857140421319,112.02243478466204,112.02243478466204,16.21429893852862,16.21429893852862,150.64122068012307,798.654064464767,150.64122068012296,1285.027072,4554.19104,1767.701376,2191.3700479999998,964.296256,715.072512,11477.658304,2731.9976320000246
,36,46.5,46.5,93.0,0.0,1426.4429983464092,1233.6550758471083,504.48518405838973,504.48518405838973,180.12302248109867,128.52528166620064,713.4560343587269,4691.172780816323,713.4560343587275,259.48868806179735,115.7365475957043,107.35483333530112,107.35483333530112,15.538703149423263,15.538703149423263,144.3645031517846,765.3768117787348,144.3645031517845,1290.7638000000002,4574.52225,1775.5929,2201.15295,968.60115,718.2648,11528.897850000001,2744.194050000025
,37,45.0,45.0,90.0,0.0,1429.831223995688,1236.5853729393816,505.6834861582909,505.6834861582909,180.55086814019867,128.83056737087094,715.1507042740683,4702.31570903679,715.1507042740689,259.48868806179735,115.7365475957043,107.35483333530112,107.35483333530112,15.538703149423263,15.538703149423263,144.3645031517846,765.3768117787348,144.3645031517845,1290.7638000000002,4574.52225,1775.5929,2201.15295,968.60115,718.2648,11528.897850000001,2744.194050000025
,38,42.0,42.0,84.0,0.0,1436.6076752942458,1242.4459671239285,508.08009035809323,508.08009035809323,181.40655945839865,129.44113878021156,718.540044104751,4724.601565477722,718.5400441047516,248.20657118954531,110.70452378719541,102.68723188594021,102.68723188594021,14.863107360317903,14.863107360317903,138.08778562344614,732.0995590927032,138.08778562344605,1296.500528,4594.853459999999,1783.484424,2210.935852,972.906044,721.457088,11580.137395999998,2756.3904680000255
,39,42.0,42.0,84.0,0.0,1439.9959009435247,1245.376264216202,509.2783924579944,509.2783924579944,181.83440511749865,129.74642448488189,720.2347140200925,4735.744493698188,720.234714020093,242.56551275341928,108.18851188294097,100.35343116125975,100.35343116125975,14.525309465765224,14.525309465765224,134.9494268592769,715.4609327496871,134.94942685927683,1299.368892,4605.0190649999995,1787.430186,2215.827303,975.058491,723.053232,11605.757168999999,2762.4886770000257
,40,42.0,42.0,84.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,242.56551275341928,108.18851188294097,100.35343116125975,100.35343116125975,14.525309465765224,14.525309465765224,134.9494268592769,715.4609327496871,134.94942685927683,1296.500528,4594.853459999999,1783.484424,2210.935852,972.906044,721.457088,11580.137395999998,2756.3904680000255
,41,42.0,42.0,84.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,248.20657118954531,110.70452378719541,102.68723188594021,102.68723188594021,14.863107360317903,14.863107360317903,138.08778562344614,732.0995590927032,138.08778562344605,1293.632164,4584.687855,1779.5386620000002,2206.044401,970.753597,719.860944,11554.517623000002,2750.2922590000253
,42,43.5,43.5,87.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,248.20657118954531,110.70452378719541,102.68723188594021,102.68723188594021,14.863107360317903,14.863107360317903,138.08778562344614,732.0995590927032,138.08778562344605,1293.632164,4584.687855,1779.5386620000002,2206.044401,970.753597,719.860944,11554.517623000002,2750.2922590000253
,43,43.5,43.5,87.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,242.56551275341928,108.18851188294097,100.35343116125975,100.35343116125975,14.525309465765224,14.525309465765224,134.9494268592769,715.4609327496871,134.94942685927683,1296.500528,4594.853459999999,1783.484424,2210.935852,972.906044,721.457088,11580.137395999998,2756.3904680000255
,44,45.0,45.0,90.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,236.92445431729325,105.67249997868653,98.01963043657929,98.01963043657929,14.187511571212543,14.187511571212543,131.8110680951077,698.8223064066711,131.8110680951076,1299.368892,4605.0190649999995,1787.430186,2215.827303,975.058491,723.053232,11605.757168999999,2762.4886770000257
,45,46.5,46.5,93.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,236.92445431729325,105.67249997868653,98.01963043657929,98.01963043657929,14.187511571212543,14.187511571212543,131.8110680951077,698.8223064066711,131.8110680951076,1299.368892,4605.0190649999995,1787.430186,2215.827303,975.058491,723.053232,11605.757168999999,2762.4886770000257
,46,49.5,49.5,99.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,236.92445431729325,105.67249997868653,98.01963043657929,98.01963043657929,14.187511571212543,14.187511571212543,131.8110680951077,698.8223064066711,131.8110680951076,1299.368892,4605.0190649999995,1787.430186,2215.827303,975.058491,723.053232,11605.757168999999,2762.4886770000257
,47,51.0,51.0,102.0,0.0,1443.3841265928036,1248.3065613084755,510.4766945578956,510.4766945578956,182.26225077659865,130.05171018955218,721.9293839354339,4746.887421918655,721.9293839354343,225.6423374450412,100.64047617017765,93.35202898721838,93.35202898721838,13.511915782107184,13.511915782107184,125.5343505667692,665.5450537206391,125.53435056676915,1305.10562,4625.350275,1795.3217100000002,2225.610205,979.363385,726.24552,11656.996715000001,2774.685095000026
