DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,0,0,3,3,35,0,0,0,0,15246.89851864444,3.9,594.6290422271331,487.9007525966221,3.2,188,186,260,389,59,124.59897172236504,124.13461538461539,634.5397242706011,2.1607142857142856,373.88392857142856,0.0,0,0,737.6523214721259,0,159,121,105,63,0,0,0,0,0,0,0,0,693.62893081761,1054.595041322314,1424.104761904762,1785.3492063492063,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,0,3,5,35,0,2,2,0,15245.095508935194,3.8999999999999995,594.5587248484725,487.8430562859262,3.2,190,184,258,391,57,124.9616368286445,123.94961240310077,634.6964128251365,2.1651785714285716,374.04464285714283,0.0,0,0,737.6523214721259,1,158,122,104,64,0,0,0,0,0,0,0,0,693.753164556962,1054.8196721311476,1424.5,1785.234375,0,0,0,0,0,0,0,0,0,0
,0,20,0,0,0,0,3,0,0,0,2,1,3,35,0,1,1,0,15293.565996903582,3.9,596.4490738792397,489.39411190091465,3.2,191,181,257,392,56,125.64285714285714,124.3852140077821,634.8543828344274,2.1674107142857144,374.12276785714283,0.8175675675675675,0,0,737.885691557957,2,158,121,105,64,0,0,0,0,0,0,0,0,693.753164556962,1054.719008264463,1424.7238095238095,1785.234375,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,6,7,4,33,0,13,21,0,15343.564852615678,3.9,598.3990292520115,490.9940752837017,3.2,212,201,257,413,56,120.2542372881356,125.3852140077821,634.2188531861575,2.115138592750533,374.9680170575693,1.8092105263157894,0,0,737.8487449590087,3,179,121,105,64,0,0,0,0,0,0,0,0,695.7094972067039,1054.719008264463,1424.7238095238095,1785.234375,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,5,0,0,0,2,3,2,29,0,0,1,0,15678.643789904225,3.9,611.4671078062647,501.7166012769352,3.2,213,201,256,414,55,120.96376811594203,125.80078125,634.3415529597487,2.11727078891258,374.86993603411514,2.4805194805194803,0,0,737.871353574673,4,178,122,105,64,0,0,0,0,0,0,0,0,695.556179775281,1054.844262295082,1424.7238095238095,1785.234375,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,5,1,27,0,2,3,0,15772.526460909536,3.9,615.1285319754719,504.7208467491052,3.2,217,199,253,417,53,121.09352517985612,125.97628458498023,634.4534310588971,2.119148936170213,374.6872340425532,2.7777777777777777,0,0,737.8167747872626,5,179,120,107,64,0,0,0,0,0,0,0,0,695.9385474860335,1053.5833333333333,1426.1401869158879,1785.234375,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,7,6,26,0,1,2,0,15887.745046643207,3.9,619.6220568190851,508.40784149258263,3.2,219,197,251,419,51,121.51551312649164,125.82868525896414,634.5720125825875,2.123404255319149,374.5851063829787,2.7960526315789473,0,0,737.809629657293,6,179,120,105,66,0,0,0,0,0,0,0,0,695.9385474860335,1053.5833333333333,1425.9714285714285,1784.621212121212,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,1,0,3,0,1,0,3,5,2,27,0,1,3,0,15915.978019224905,3.9,620.7231427497713,509.311296615197,3.2,221,199,251,419,53,120.74940334128878,126.82868525896414,634.7044842358576,2.1186440677966103,374.6631355932203,3.235294117647059,0,705.0,737.8117812812919,7,181,120,105,66,0,0,0,0,0,0,0,0,695.6187845303867,1053.5833333333333,1425.9714285714285,1784.621212121212,0,0,0,0,0,0,1,0,0,0
,0,0,0,1,1,0,4,1,0,0,0,0,2,25,0,0,1,0,15965.066147178615,3.9,622.637579739966,510.8821167097157,3.2,221,195,250,419,52,121.74463007159905,127.26,634.7793830853207,2.1167728237791934,374.7176220806794,3.235294117647059,0,1767.0,737.929032611548,8,181,120,105,64,1,0,0,0,0,0,0,0,695.6187845303867,1053.5833333333333,1425.9714285714285,1785.09375,2115.0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0,0,2,3,0,0,0,6,1,25,0,3,6,0,16024.88765208172,3.9,624.9706184311871,512.796404866615,3.2,227,198,249,424,52,120.56603773584905,127.66265060240964,634.0764074660989,2.107142857142857,374.9033613445378,3.235294117647059,0,0,737.9742163990462,9,186,119,106,64,1,0,0,0,0,0,0,0,696.3172043010753,1053.8991596638655,1425.2358490566037,1785.09375,2115.0,0,0,0,0,0,0,0,0,0
