DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.202 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.216 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_0_CALF.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_1_GROWING.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.50 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.95 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.104 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.302 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_2_CLOSE_UP.byproducts_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
,408,64.5,64.5,129.0,0.0,1291.6895403682595,1117.1139398778434,456.8273925241903,456.8273925241903,163.10713038520603,116.38373366027723,646.0571492601521,4248.006278600118,646.0571492601538,329.6971744900971,147.05077517080437,136.4012646673632,136.4012646673632,19.74292814793207,19.74292814793207,183.4244457487679,972.4607810402598,183.42444574876805,1095.49182,4850.528399999999,1506.9735449999998,2292.733185,822.066915,609.602475,11177.39634,2329.040459999991
,409,67.5,67.5,135.0,0.0,1291.6895403682595,1117.1139398778434,456.8273925241903,456.8273925241903,163.10713038520603,116.38373366027723,646.0571492601521,4248.006278600118,646.0571492601538,312.643872361299,139.44470059300414,129.34602683974097,129.34602683974097,18.721742209245928,18.721742209245928,173.93697441693507,922.1610854692119,173.93697441693521,1105.565308,4895.1309599999995,1520.830773,2313.8157889999998,829.626151,615.208015,11280.176996,2350.456923999991
,410,67.5,67.5,135.0,0.0,1295.1432557168375,1120.100875545966,458.0488561405652,458.0488561405652,163.54324570709161,116.69492011391434,647.7845747929332,4259.364584157873,647.7845747929349,295.59057023250085,131.83862601520391,122.29078901211872,122.29078901211872,17.700556270559787,17.700556270559787,164.44950308510226,871.861389898164,164.44950308510238,1113.120424,4928.58288,1531.223694,2329.627742,835.295578,619.4121700000001,11357.262487999998,2366.519271999991
,411,67.5,67.5,135.0,0.0,1295.1432557168375,1120.100875545966,458.0488561405652,458.0488561405652,163.54324570709161,116.69492011391434,647.7845747929332,4259.364584157873,647.7845747929349,301.27500427543356,134.373984207804,124.64253495465947,124.64253495465947,18.040951583455165,18.040951583455165,167.61199352904654,888.6279550885133,167.61199352904666,1113.120424,4928.58288,1531.223694,2329.627742,835.295578,619.4121700000001,11357.262487999998,2366.519271999991
,412,67.5,67.5,135.0,0.0,1295.1432557168375,1120.100875545966,458.0488561405652,458.0488561405652,163.54324570709161,116.69492011391434,647.7845747929332,4259.364584157873,647.7845747929349,301.27500427543356,134.373984207804,124.64253495465947,124.64253495465947,18.040951583455165,18.040951583455165,167.61199352904654,888.6279550885133,167.61199352904666,1110.602052,4917.43224,1527.7593869999998,2324.357091,833.4057690000001,618.010785,11331.567324000001,2361.165155999991
,413,67.5,67.5,135.0,0.0,1288.2358250196812,1114.1270042097208,455.6059289078155,455.6059289078155,162.67101506332045,116.07254720664012,644.3297237273708,4236.647973042364,644.3297237273727,306.95943831836627,136.90934240040409,126.99428089720021,126.99428089720021,18.381346896350546,18.381346896350546,170.77448397299082,905.3945202788627,170.77448397299094,1113.120424,4928.58288,1531.223694,2329.627742,835.295578,619.4121700000001,11357.262487999998,2366.519271999991
,414,67.5,67.5,135.0,0.0,1284.782109671103,1111.140068541598,454.3844652914407,454.3844652914407,162.23489974143487,115.76136075300302,642.6022981945897,4225.28966748461,642.6022981945915,306.95943831836627,136.90934240040409,126.99428089720021,126.99428089720021,18.381346896350546,18.381346896350546,170.77448397299082,905.3945202788627,170.77448397299094,1115.638796,4939.73352,1534.688001,2334.898393,837.185387,620.8135550000001,11382.957652,2371.873387999991
,415,67.5,67.5,135.0,0.0,1284.782109671103,1111.140068541598,454.3844652914407,454.3844652914407,162.23489974143487,115.76136075300302,642.6022981945897,4225.28966748461,642.6022981945915,301.27500427543356,134.373984207804,124.64253495465947,124.64253495465947,18.040951583455165,18.040951583455165,167.61199352904654,888.6279550885133,167.61199352904666,1115.638796,4939.73352,1534.688001,2334.898393,837.185387,620.8135550000001,11382.957652,2371.873387999991
,416,67.5,67.5,135.0,0.0,1281.3283943225247,1108.1531328734757,453.1630016750658,453.1630016750658,161.7987844195493,115.45017429936591,640.8748726618086,4213.931361926856,640.8748726618104,306.95943831836627,136.90934240040409,126.99428089720021,126.99428089720021,18.381346896350546,18.381346896350546,170.77448397299082,905.3945202788627,170.77448397299094,1115.638796,4939.73352,1534.688001,2334.898393,837.185387,620.8135550000001,11382.957652,2371.873387999991
,417,69.0,69.0,138.0,0.0,1277.8746789739464,1105.166197205353,451.941538058691,451.941538058691,161.3626690976637,115.1389878457288,639.1474471290275,4202.573056369102,639.1474471290293,301.27500427543356,134.373984207804,124.64253495465947,124.64253495465947,18.040951583455165,18.040951583455165,167.61199352904654,888.6279550885133,167.61199352904666,1113.120424,4928.58288,1531.223694,2329.627742,835.295578,619.4121700000001,11357.262487999998,2366.519271999991
